timestamp,oxygen saturation percentage
2024-06-02T20:56:40Z,92.7
2024-06-02T20:57:40Z,93.4
2024-06-02T20:58:40Z,93.7
2024-06-02T20:59:40Z,94.0
2024-06-02T21:00:40Z,94.0
2024-06-02T21:01:40Z,94.0
2024-06-02T21:02:40Z,93.8
2024-06-02T21:03:40Z,93.9
2024-06-02T21:04:40Z,94.0
2024-06-02T21:06:40Z,93.9
2024-06-02T21:07:40Z,93.9
2024-06-02T21:08:40Z,94.0
2024-06-02T21:10:40Z,93.9
2024-06-02T21:11:40Z,93.8
2024-06-02T21:12:40Z,93.8
2024-06-02T21:14:40Z,94.0
2024-06-02T21:15:40Z,94.0
2024-06-02T21:16:40Z,93.9
2024-06-02T21:17:40Z,93.9
2024-06-02T21:18:40Z,93.9
2024-06-02T21:19:40Z,93.9
2024-06-02T21:20:40Z,93.7
2024-06-02T21:21:40Z,93.6
2024-06-02T21:22:40Z,93.5
2024-06-02T21:23:40Z,93.5
2024-06-02T21:24:40Z,93.3
2024-06-02T21:25:40Z,93.4
2024-06-02T21:27:40Z,93.2
2024-06-02T21:28:40Z,93.4
2024-06-02T21:29:40Z,93.6
2024-06-02T21:31:40Z,93.6
2024-06-02T21:32:40Z,93.5
2024-06-02T21:33:40Z,93.6
2024-06-02T21:35:40Z,93.6
2024-06-02T21:36:40Z,93.3
2024-06-02T21:39:40Z,93.1
2024-06-02T21:40:40Z,93.2
2024-06-02T21:42:40Z,93.1
2024-06-02T21:43:40Z,93.1
2024-06-02T21:44:40Z,93.7
2024-06-02T21:45:40Z,93.4
2024-06-02T21:46:40Z,93.5
2024-06-03T09:41:10Z,97.5
2024-06-06T22:46:20Z,98.3
2024-06-07T20:25:39Z,94.6
2024-06-07T20:26:39Z,94.4
