timestamp,light,moderate,very
2023-02-01T00:56:00Z,1,0,0
2023-02-01T01:03:00Z,1,0,0
2023-02-01T01:04:00Z,1,0,0
2023-02-01T01:05:00Z,1,0,0
2023-02-01T01:06:00Z,1,0,0
2023-02-01T01:11:00Z,1,0,0
2023-02-01T01:12:00Z,1,0,0
2023-02-01T01:13:00Z,1,0,0
2023-02-01T01:14:00Z,1,0,0
2023-02-01T01:15:00Z,1,0,0
2023-02-01T01:16:00Z,1,0,0
2023-02-01T01:24:00Z,1,0,0
2023-02-01T01:25:00Z,1,0,0
2023-02-01T01:27:00Z,1,0,0
2023-02-01T01:28:00Z,1,0,0
2023-02-01T01:30:00Z,1,0,0
2023-02-01T01:31:00Z,1,0,0
2023-02-01T01:39:00Z,1,0,0
2023-02-01T01:40:00Z,1,0,0
2023-02-01T01:41:00Z,1,0,0
2023-02-01T01:42:00Z,1,0,0
2023-02-01T01:43:00Z,1,0,0
2023-02-01T01:44:00Z,1,0,0
2023-02-01T01:45:00Z,1,0,0
2023-02-01T01:46:00Z,1,0,0
2023-02-01T01:47:00Z,1,0,0
2023-02-01T01:48:00Z,1,0,0
2023-02-01T01:52:00Z,1,0,0
2023-02-01T01:56:00Z,1,0,0
2023-02-01T01:57:00Z,1,0,0
2023-02-01T01:58:00Z,1,0,0
2023-02-01T01:59:00Z,1,0,0
2023-02-01T02:00:00Z,1,0,0
2023-02-01T02:01:00Z,1,0,0
2023-02-01T02:06:00Z,1,0,0
2023-02-01T02:11:00Z,1,0,0
2023-02-01T02:15:00Z,1,0,0
2023-02-01T02:16:00Z,1,0,0
2023-02-01T02:17:00Z,1,0,0
2023-02-01T02:31:00Z,1,0,0
2023-02-01T02:33:00Z,1,0,0
2023-02-01T02:34:00Z,1,0,0
2023-02-01T02:35:00Z,1,0,0
2023-02-01T02:36:00Z,1,0,0
2023-02-01T02:45:00Z,1,0,0
2023-02-01T02:47:00Z,1,0,0
2023-02-01T03:16:00Z,1,0,0
