timestamp,steps,distance millimeters,altitude gain millimeters
2025-08-05T00:00:00Z,1,1150,0
2025-08-05T00:00:01Z,0,710,0
2025-08-05T00:00:02Z,0,600,0
2025-08-05T00:00:03Z,0,0,0
2025-08-05T00:00:04Z,0,0,0
2025-08-05T00:00:05Z,0,0,0
2025-08-05T00:00:25Z,0,0,0
2025-08-05T00:00:35Z,0,0,0
2025-08-05T00:00:36Z,0,0,0
2025-08-05T00:02:09Z,0,3560,0
2025-08-05T00:02:10Z,0,1170,0
2025-08-05T00:02:11Z,0,710,0
2025-08-05T00:02:12Z,0,1160,0
2025-08-05T00:02:13Z,0,1310,0
2025-08-05T00:02:14Z,0,0,0
2025-08-05T00:02:15Z,0,0,0
2025-08-05T00:02:16Z,0,0,0
2025-08-05T00:02:34Z,0,2930,0
2025-08-05T00:02:35Z,0,610,0
2025-08-05T00:02:36Z,0,1220,0
2025-08-05T00:02:37Z,0,0,0
2025-08-05T00:02:38Z,0,0,0
2025-08-05T00:02:39Z,0,0,0
2025-08-05T00:02:40Z,0,0,0
2025-08-05T00:02:41Z,0,0,0
2025-08-05T00:02:42Z,0,0,0
2025-08-05T00:02:43Z,0,0,0
2025-08-05T00:02:44Z,0,0,0
2025-08-05T00:02:45Z,0,0,0
2025-08-05T00:02:46Z,0,0,0
2025-08-05T00:02:47Z,0,0,0
2025-08-05T00:02:48Z,0,0,0
2025-08-05T00:02:49Z,0,4100,0
2025-08-05T00:02:50Z,0,580,0
2025-08-05T00:02:51Z,0,1120,0
2025-08-05T00:02:52Z,0,620,0
2025-08-05T00:02:53Z,0,610,0
2025-08-05T00:02:54Z,0,0,0
2025-08-05T00:02:55Z,0,0,0
2025-08-05T00:02:56Z,0,0,0
2025-08-05T00:03:36Z,0,0,0
2025-08-05T00:03:37Z,0,0,0
2025-08-05T00:03:38Z,0,0,0
2025-08-05T00:04:28Z,0,4080,0
2025-08-05T00:04:29Z,0,1700,0
2025-08-05T00:04:30Z,0,600,0
2025-08-05T00:04:31Z,0,1200,0
2025-08-05T00:04:32Z,0,1200,0
2025-08-05T00:04:33Z,0,0,0
2025-08-05T00:04:34Z,0,1200,0
2025-08-05T00:04:35Z,0,1200,0
2025-08-05T00:04:36Z,0,1170,0
2025-08-05T00:04:37Z,0,1170,0
2025-08-05T00:04:38Z,0,570,0
2025-08-05T00:04:39Z,0,1180,0
2025-08-05T00:04:40Z,0,610,0
2025-08-05T00:04:41Z,0,0,0
2025-08-05T00:04:42Z,0,1210,0
2025-08-05T00:04:43Z,0,1230,0
2025-08-05T00:04:44Z,0,1110,0
2025-08-05T00:04:45Z,0,1120,0
2025-08-05T00:04:46Z,0,560,0
2025-08-05T00:04:47Z,0,1180,0
2025-08-05T00:04:48Z,0,0,0
2025-08-05T00:04:49Z,0,0,0
2025-08-05T00:04:50Z,0,0,0
2025-08-05T00:05:18Z,0,5090,0
2025-08-05T00:05:19Z,0,1420,0
2025-08-05T00:05:20Z,0,1310,0
2025-08-05T00:05:21Z,0,710,0
2025-08-05T00:05:22Z,0,1140,0
2025-08-05T00:05:23Z,0,1160,0
2025-08-05T00:05:24Z,0,1180,0
2025-08-05T00:05:25Z,0,0,0
2025-08-05T00:05:26Z,0,1770,0
2025-08-05T00:05:27Z,0,600,0
2025-08-05T00:05:28Z,0,1180,0
2025-08-05T00:05:29Z,0,620,0
2025-08-05T00:05:30Z,0,1230,0
2025-08-05T00:05:31Z,0,630,0
2025-08-05T00:05:32Z,0,1170,0
2025-08-05T00:05:33Z,0,1150,0
2025-08-05T00:05:34Z,0,710,0
2025-08-05T00:05:35Z,0,1220,0
2025-08-05T00:05:36Z,0,1220,0
2025-08-05T00:05:37Z,0,1420,0
2025-08-05T00:05:38Z,0,1420,0
2025-08-05T00:05:39Z,0,1420,0
2025-08-05T00:05:40Z,0,1420,0
2025-08-05T00:05:41Z,0,710,0
2025-08-05T00:05:42Z,0,1160,0
2025-08-05T00:05:43Z,0,0,0
2025-08-05T00:05:44Z,0,0,0
2025-08-05T00:05:45Z,0,0,0
2025-08-05T00:08:13Z,0,3550,0
2025-08-05T00:08:14Z,0,620,0
2025-08-05T00:08:15Z,0,0,0
2025-08-05T00:08:16Z,0,580,0
2025-08-05T00:08:17Z,0,1140,0
2025-08-05T00:08:18Z,0,1180,0
2025-08-05T00:08:19Z,0,0,0
2025-08-05T00:08:20Z,0,0,0
