timestamp,ground contact time
2024-09-28T11:22:53Z,283
2024-09-28T11:22:58Z,277
2024-09-28T11:23:03Z,276
2024-09-28T11:23:08Z,273
2024-09-28T11:23:12Z,272
2024-09-28T11:23:17Z,272
2024-09-28T11:23:22Z,269
2024-09-28T11:23:28Z,264
2024-09-28T11:23:33Z,259
2024-09-28T11:23:38Z,253
2024-09-28T11:23:43Z,262
2024-09-28T11:23:48Z,260
2024-09-28T11:23:53Z,268
2024-09-28T11:23:58Z,264
2024-09-28T11:24:03Z,265
2024-09-28T11:24:07Z,266
2024-09-28T11:24:12Z,267
2024-09-28T11:24:17Z,271
2024-09-28T11:24:22Z,270
2024-09-28T11:24:27Z,268
2024-09-28T11:24:32Z,267
2024-09-28T11:24:37Z,262
2024-09-28T11:24:42Z,258
2024-09-28T11:24:47Z,255
2024-09-28T11:24:52Z,255
2024-09-28T11:24:57Z,256
2024-09-28T11:25:03Z,255
2024-09-28T11:25:08Z,253
2024-09-28T11:25:13Z,255
2024-09-28T11:25:18Z,260
2024-09-28T11:25:23Z,261
2024-09-28T11:25:28Z,259
2024-09-28T11:25:33Z,256
2024-09-28T11:25:38Z,261
2024-09-28T11:25:42Z,264
2024-09-28T11:25:48Z,259
2024-09-28T11:25:52Z,258
2024-09-28T11:25:57Z,253
2024-09-28T11:26:02Z,257
2024-09-28T11:26:07Z,255
2024-09-28T11:26:12Z,256
2024-09-28T11:26:17Z,254
2024-09-28T11:26:22Z,255
2024-09-28T11:26:27Z,256
2024-09-28T11:26:32Z,258
2024-09-28T11:26:37Z,259
2024-09-28T11:26:42Z,256
2024-09-28T11:26:47Z,254
2024-09-28T11:26:52Z,253
2024-09-28T11:26:57Z,254
2024-09-28T11:27:02Z,252
2024-09-28T11:27:08Z,249
2024-09-28T11:27:13Z,247
2024-09-28T11:27:18Z,250
2024-09-28T11:27:23Z,249
2024-09-28T11:27:27Z,250
2024-09-28T11:27:32Z,252
2024-09-28T11:27:38Z,252
2024-09-28T11:27:42Z,250
2024-09-28T11:27:47Z,246
2024-09-28T11:27:52Z,247
2024-09-28T11:27:57Z,247
2024-09-28T11:28:02Z,250
2024-09-28T11:28:07Z,252
2024-09-28T11:28:12Z,252
2024-09-28T11:28:17Z,252
2024-09-28T11:28:23Z,251
2024-09-28T11:28:28Z,255
2024-09-28T11:28:33Z,252
2024-09-28T11:28:38Z,252
2024-09-28T11:28:43Z,252
2024-09-28T11:28:48Z,254
2024-09-28T11:28:53Z,253
2024-09-28T11:28:58Z,249
2024-09-28T11:29:03Z,250
2024-09-28T11:29:08Z,252
2024-09-28T11:29:13Z,252
2024-09-28T11:29:17Z,252
2024-09-28T11:29:23Z,251
2024-09-28T11:29:27Z,251
2024-09-28T11:29:32Z,249
2024-09-28T11:29:37Z,252
2024-09-28T11:29:42Z,252
2024-09-28T11:29:47Z,253
2024-09-28T11:29:52Z,254
2024-09-28T11:29:57Z,256
2024-09-28T11:30:02Z,258
2024-09-28T11:30:07Z,256
2024-09-28T11:30:12Z,258
2024-09-28T11:30:17Z,256
2024-09-28T11:30:22Z,264
2024-09-28T11:30:27Z,255
2024-09-28T11:30:32Z,253
2024-09-28T11:30:37Z,243
2024-09-28T11:30:42Z,247
2024-09-28T11:30:47Z,249
2024-09-28T11:30:52Z,247
2024-09-28T11:30:57Z,243
2024-09-28T11:31:02Z,241
2024-09-28T11:31:08Z,243
2024-09-28T11:31:13Z,247
2024-09-28T11:31:18Z,245
2024-09-28T11:31:23Z,243
2024-09-28T11:31:28Z,245
2024-09-28T11:31:32Z,244
2024-09-28T11:31:38Z,265
2024-09-28T11:31:43Z,281
2024-09-28T11:31:48Z,315
2024-09-28T11:31:53Z,323
2024-09-28T11:31:58Z,336
2024-09-28T11:32:03Z,334
2024-09-28T11:32:08Z,340
2024-09-28T11:32:13Z,338
2024-09-28T11:32:18Z,340
2024-09-28T11:32:23Z,339
2024-09-28T11:32:28Z,339
2024-09-28T11:32:33Z,338
2024-09-28T11:32:38Z,337
2024-09-28T11:32:43Z,340
2024-09-28T11:32:47Z,339
2024-09-28T11:32:53Z,331
2024-09-28T11:32:58Z,327
2024-09-28T11:33:03Z,328
2024-09-28T11:33:07Z,331
2024-09-28T11:33:12Z,335
2024-09-28T11:33:17Z,335
2024-09-28T11:33:22Z,340
2024-09-28T11:33:27Z,334
2024-09-28T11:33:32Z,337
2024-09-28T11:33:37Z,340
2024-09-28T11:33:42Z,346
2024-09-28T11:33:47Z,338
2024-09-28T11:33:52Z,332
2024-09-28T11:33:57Z,330
2024-09-28T11:34:03Z,337
2024-09-28T11:34:08Z,331
2024-09-28T11:34:13Z,336
2024-09-28T11:34:18Z,308
2024-09-28T11:34:23Z,313
2024-09-28T11:34:28Z,299
2024-09-28T11:34:33Z,301
2024-09-28T11:34:38Z,270
2024-09-28T11:34:43Z,255
2024-09-28T11:34:48Z,252
2024-09-28T11:34:52Z,262
2024-09-28T11:34:57Z,259
2024-09-28T11:35:03Z,260
2024-09-28T11:35:08Z,263
2024-09-28T11:35:13Z,267
2024-09-28T11:35:17Z,266
2024-09-28T11:35:22Z,261
2024-09-28T11:35:27Z,259
2024-09-28T11:35:32Z,261
2024-09-28T11:35:37Z,259
2024-09-28T11:35:42Z,259
2024-09-28T11:35:47Z,257
2024-09-28T11:35:52Z,256
2024-09-28T11:35:57Z,259
2024-09-28T11:36:02Z,259
2024-09-28T11:36:07Z,262
2024-09-28T11:36:12Z,255
2024-09-28T11:36:17Z,253
2024-09-28T11:36:22Z,255
2024-09-28T11:36:27Z,258
2024-09-28T11:36:32Z,259
2024-09-28T11:36:37Z,259
2024-09-28T11:36:43Z,255
2024-09-28T11:36:48Z,257
2024-09-28T11:36:53Z,252
2024-09-28T11:36:57Z,255
2024-09-28T11:37:02Z,250
2024-09-28T11:37:07Z,247
2024-09-28T11:37:12Z,244
2024-09-28T11:37:17Z,245
2024-09-28T11:37:22Z,252
2024-09-28T11:37:27Z,256
2024-09-28T11:37:32Z,260
