timestamp,steps per minute
2025-07-25T00:08:22Z,80
2025-07-25T00:08:23Z,80
2025-07-25T00:08:24Z,80
2025-07-25T00:08:25Z,81
2025-07-25T00:08:26Z,85
2025-07-25T00:08:27Z,88
2025-07-25T00:08:28Z,90
2025-07-25T00:08:29Z,93
2025-07-25T00:08:30Z,94
2025-07-25T00:08:31Z,96
2025-07-25T00:08:32Z,98
2025-07-25T00:08:33Z,98
2025-07-25T00:08:34Z,98
2025-07-25T00:08:35Z,97
2025-07-25T00:08:36Z,97
2025-07-25T00:08:37Z,97
2025-07-25T00:08:38Z,97
2025-07-25T00:08:39Z,96
2025-07-25T00:08:40Z,96
2025-07-25T00:08:41Z,96
2025-07-25T00:08:42Z,96
2025-07-25T00:08:43Z,96
2025-07-25T00:08:44Z,96
2025-07-25T00:08:45Z,95
2025-07-25T00:08:46Z,95
2025-07-25T00:08:47Z,96
2025-07-25T00:08:48Z,96
2025-07-25T00:08:49Z,96
2025-07-25T00:08:50Z,96
2025-07-25T00:08:51Z,97
2025-07-25T00:08:52Z,97
2025-07-25T00:08:53Z,96
2025-07-25T00:08:54Z,95
2025-07-25T00:08:55Z,94
2025-07-25T00:08:56Z,93
2025-07-25T00:08:57Z,94
2025-07-25T00:08:58Z,93
2025-07-25T00:08:59Z,92
2025-07-25T00:09:00Z,92
2025-07-25T00:09:01Z,93
2025-07-25T00:09:02Z,93
2025-07-25T00:09:03Z,93
2025-07-25T00:09:04Z,92
2025-07-25T00:09:05Z,93
2025-07-25T00:09:06Z,92
2025-07-25T00:09:07Z,92
2025-07-25T00:09:08Z,92
2025-07-25T00:09:09Z,92
2025-07-25T00:09:10Z,91
2025-07-25T00:09:11Z,91
2025-07-25T00:09:12Z,91
2025-07-25T00:09:13Z,91
2025-07-25T00:09:14Z,91
2025-07-25T00:09:15Z,91
2025-07-25T00:09:16Z,90
2025-07-25T00:09:17Z,90
2025-07-25T00:09:18Z,90
2025-07-25T00:09:19Z,90
2025-07-25T00:09:20Z,90
2025-07-25T00:09:21Z,91
2025-07-25T00:09:22Z,92
2025-07-25T00:09:23Z,91
2025-07-25T00:09:24Z,92
2025-07-25T00:09:25Z,92
2025-07-25T00:09:26Z,92
2025-07-25T00:09:27Z,92
2025-07-25T00:09:28Z,93
2025-07-25T00:09:29Z,92
2025-07-25T00:09:30Z,91
2025-07-25T00:09:31Z,91
2025-07-25T00:09:32Z,92
2025-07-25T00:09:33Z,93
2025-07-25T00:09:34Z,94
2025-07-25T00:09:35Z,96
2025-07-25T00:09:36Z,97
2025-07-25T00:09:37Z,96
2025-07-25T00:09:38Z,96
2025-07-25T00:09:39Z,95
2025-07-25T00:09:40Z,95
2025-07-25T00:09:41Z,95
2025-07-25T00:09:42Z,95
2025-07-25T00:09:43Z,95
2025-07-25T00:09:44Z,95
2025-07-25T00:09:45Z,95
2025-07-25T00:09:46Z,95
2025-07-25T00:09:47Z,95
2025-07-25T00:09:48Z,96
2025-07-25T00:09:49Z,95
2025-07-25T00:09:50Z,95
2025-07-25T00:09:51Z,95
2025-07-25T00:09:52Z,95
2025-07-25T00:09:53Z,95
2025-07-25T00:09:54Z,95
2025-07-25T00:09:55Z,95
2025-07-25T00:09:56Z,96
2025-07-25T00:09:57Z,97
2025-07-25T00:09:58Z,97
2025-07-25T00:09:59Z,97
2025-07-25T00:10:00Z,97
2025-07-25T00:10:01Z,97
2025-07-25T00:10:02Z,97
2025-07-25T00:10:03Z,98
2025-07-25T00:10:04Z,97
2025-07-25T00:10:05Z,99
2025-07-25T00:10:07Z,102
2025-07-25T00:10:08Z,104
2025-07-25T00:10:09Z,104
2025-07-25T00:10:10Z,104
2025-07-25T00:10:11Z,103
2025-07-25T00:10:12Z,103
2025-07-25T00:10:13Z,102
2025-07-25T00:10:14Z,98
2025-07-25T00:10:15Z,95
2025-07-25T00:10:16Z,94
2025-07-25T00:10:17Z,94
2025-07-25T00:10:18Z,101
2025-07-25T00:10:19Z,110
2025-07-25T00:10:20Z,116
2025-07-25T00:10:21Z,123
2025-07-25T00:10:22Z,135
2025-07-25T00:10:23Z,146
2025-07-25T00:10:24Z,152
2025-07-25T00:10:25Z,154
2025-07-25T00:10:26Z,156
2025-07-25T00:10:27Z,155
2025-07-25T00:10:28Z,158
2025-07-25T00:10:29Z,162
2025-07-25T00:10:30Z,165
2025-07-25T00:10:31Z,165
2025-07-25T00:10:32Z,165
2025-07-25T00:10:33Z,166
2025-07-25T00:10:34Z,167
2025-07-25T00:10:35Z,168
2025-07-25T00:10:36Z,167
2025-07-25T00:10:37Z,166
2025-07-25T00:10:38Z,167
2025-07-25T00:10:39Z,165
2025-07-25T00:10:40Z,164
2025-07-25T00:10:41Z,165
2025-07-25T00:10:42Z,165
2025-07-25T00:10:43Z,167
2025-07-25T00:10:44Z,167
2025-07-25T00:10:45Z,166
2025-07-25T00:10:46Z,166
2025-07-25T00:10:47Z,166
2025-07-25T00:10:48Z,164
2025-07-25T00:10:49Z,163
2025-07-25T00:10:50Z,163
2025-07-25T00:10:51Z,164
2025-07-25T00:10:52Z,163
2025-07-25T00:10:53Z,162
2025-07-25T00:10:54Z,162
2025-07-25T00:10:55Z,162
2025-07-25T00:10:56Z,163
2025-07-25T00:10:57Z,163
2025-07-25T00:10:58Z,163
2025-07-25T00:10:59Z,163
2025-07-25T00:11:00Z,160
2025-07-25T00:11:01Z,160
2025-07-25T00:11:02Z,161
2025-07-25T00:11:03Z,160
2025-07-25T00:11:04Z,159
2025-07-25T00:11:05Z,158
2025-07-25T00:11:06Z,158
2025-07-25T00:11:07Z,157
2025-07-25T00:11:08Z,158
2025-07-25T00:11:09Z,159
2025-07-25T00:11:10Z,158
2025-07-25T00:11:11Z,158
2025-07-25T00:11:12Z,156
2025-07-25T00:11:13Z,154
2025-07-25T00:11:14Z,152
2025-07-25T00:11:15Z,149
2025-07-25T00:11:16Z,151
2025-07-25T00:11:17Z,151
2025-07-25T00:11:18Z,152
2025-07-25T00:11:19Z,157
2025-07-25T00:11:20Z,161
2025-07-25T00:11:21Z,163
2025-07-25T00:11:22Z,165
2025-07-25T00:11:23Z,165
2025-07-25T00:11:24Z,165
2025-07-25T00:11:25Z,166
2025-07-25T00:11:26Z,167
2025-07-25T00:11:27Z,166
2025-07-25T00:11:28Z,163
2025-07-25T00:11:29Z,164
2025-07-25T00:11:30Z,164
2025-07-25T00:11:31Z,164
2025-07-25T00:11:32Z,165
2025-07-25T00:11:33Z,166
2025-07-25T00:11:34Z,166
2025-07-25T00:11:35Z,164
2025-07-25T00:11:36Z,163
2025-07-25T00:11:37Z,163
2025-07-25T00:11:38Z,164
2025-07-25T00:11:39Z,165
2025-07-25T00:11:40Z,165
2025-07-25T00:11:41Z,165
2025-07-25T00:11:42Z,165
2025-07-25T00:11:43Z,165
2025-07-25T00:11:44Z,165
2025-07-25T00:11:45Z,165
2025-07-25T00:11:46Z,165
2025-07-25T00:11:47Z,166
2025-07-25T00:11:48Z,166
2025-07-25T00:11:49Z,166
2025-07-25T00:11:50Z,166
2025-07-25T00:11:51Z,166
2025-07-25T00:11:52Z,167
2025-07-25T00:11:53Z,167
2025-07-25T00:11:54Z,166
2025-07-25T00:11:55Z,164
2025-07-25T00:11:56Z,165
2025-07-25T00:11:57Z,164
2025-07-25T00:11:58Z,163
2025-07-25T00:11:59Z,163
2025-07-25T00:12:00Z,163
2025-07-25T00:12:01Z,163
2025-07-25T00:12:02Z,163
2025-07-25T00:12:03Z,162
2025-07-25T00:12:04Z,163
2025-07-25T00:12:05Z,164
2025-07-25T00:12:06Z,165
2025-07-25T00:12:07Z,165
2025-07-25T00:12:08Z,165
2025-07-25T00:12:09Z,165
2025-07-25T00:12:10Z,165
2025-07-25T00:12:11Z,166
2025-07-25T00:12:12Z,166
2025-07-25T00:12:13Z,166
2025-07-25T00:12:14Z,165
2025-07-25T00:12:15Z,166
2025-07-25T00:12:16Z,165
2025-07-25T00:12:17Z,164
2025-07-25T00:12:18Z,166
2025-07-25T00:12:19Z,167
2025-07-25T00:12:20Z,167
2025-07-25T00:12:21Z,166
2025-07-25T00:12:22Z,168
2025-07-25T00:12:23Z,169
