timestamp,steps per minute
2025-06-23T00:12:48Z,118
2025-06-23T00:12:49Z,117
2025-06-23T00:12:50Z,116
2025-06-23T00:12:51Z,116
2025-06-23T00:12:52Z,116
2025-06-23T00:12:53Z,126
2025-06-23T00:12:54Z,144
2025-06-23T00:12:55Z,161
2025-06-23T00:12:56Z,171
2025-06-23T00:12:57Z,176
2025-06-23T00:12:58Z,177
2025-06-23T00:12:59Z,178
2025-06-23T00:13:00Z,178
2025-06-23T00:13:01Z,178
2025-06-23T00:13:02Z,178
2025-06-23T00:13:03Z,179
2025-06-23T00:13:04Z,179
2025-06-23T00:13:05Z,178
2025-06-23T00:13:06Z,177
2025-06-23T00:13:07Z,176
2025-06-23T00:13:08Z,174
2025-06-23T00:13:09Z,176
2025-06-23T00:13:10Z,177
2025-06-23T00:13:11Z,176
2025-06-23T00:13:12Z,176
2025-06-23T00:13:13Z,177
2025-06-23T00:13:14Z,177
2025-06-23T00:13:15Z,177
2025-06-23T00:13:16Z,178
2025-06-23T00:13:17Z,178
2025-06-23T00:13:18Z,178
2025-06-23T00:13:19Z,178
2025-06-23T00:13:20Z,177
2025-06-23T00:13:21Z,176
2025-06-23T00:13:22Z,177
2025-06-23T00:13:23Z,177
2025-06-23T00:13:24Z,177
2025-06-23T00:13:25Z,177
2025-06-23T00:13:26Z,178
2025-06-23T00:13:27Z,178
2025-06-23T00:13:28Z,179
2025-06-23T00:13:29Z,179
2025-06-23T00:13:30Z,178
2025-06-23T00:13:31Z,177
2025-06-23T00:13:32Z,176
2025-06-23T00:13:33Z,176
2025-06-23T00:13:34Z,177
2025-06-23T00:13:35Z,178
2025-06-23T00:13:36Z,180
2025-06-23T00:13:37Z,180
2025-06-23T00:13:38Z,180
2025-06-23T00:13:39Z,180
2025-06-23T00:13:40Z,180
2025-06-23T00:13:41Z,180
2025-06-23T00:13:42Z,179
2025-06-23T00:13:43Z,178
2025-06-23T00:13:44Z,178
2025-06-23T00:13:45Z,178
2025-06-23T00:13:46Z,180
2025-06-23T00:13:47Z,178
2025-06-23T00:13:48Z,178
2025-06-23T00:13:49Z,179
2025-06-23T00:13:50Z,178
2025-06-23T00:13:51Z,176
2025-06-23T00:13:52Z,175
2025-06-23T00:13:53Z,174
2025-06-23T00:13:54Z,176
2025-06-23T00:13:55Z,178
2025-06-23T00:13:56Z,179
2025-06-23T00:13:57Z,178
2025-06-23T00:13:58Z,178
2025-06-23T00:13:59Z,178
2025-06-23T00:14:00Z,179
2025-06-23T00:14:01Z,179
2025-06-23T00:14:02Z,179
2025-06-23T00:14:03Z,179
2025-06-23T00:14:04Z,178
2025-06-23T00:14:05Z,177
2025-06-23T00:14:06Z,175
2025-06-23T00:14:07Z,173
2025-06-23T00:14:08Z,173
2025-06-23T00:14:09Z,174
2025-06-23T00:14:10Z,174
2025-06-23T00:14:11Z,172
2025-06-23T00:14:12Z,174
2025-06-23T00:14:13Z,174
2025-06-23T00:14:14Z,173
2025-06-23T00:14:15Z,174
2025-06-23T00:14:16Z,177
2025-06-23T00:14:17Z,177
2025-06-23T00:14:18Z,178
2025-06-23T00:14:19Z,178
2025-06-23T00:14:20Z,179
2025-06-23T00:14:21Z,179
2025-06-23T00:14:22Z,180
2025-06-23T00:14:23Z,179
2025-06-23T00:14:24Z,180
2025-06-23T00:14:25Z,180
2025-06-23T00:14:26Z,179
2025-06-23T00:14:27Z,179
2025-06-23T00:14:28Z,179
2025-06-23T00:14:29Z,179
2025-06-23T00:14:30Z,179
2025-06-23T00:14:31Z,180
2025-06-23T00:14:32Z,180
2025-06-23T00:14:33Z,181
2025-06-23T00:14:34Z,180
2025-06-23T00:14:35Z,180
2025-06-23T00:14:36Z,180
2025-06-23T00:14:37Z,181
2025-06-23T00:14:38Z,180
2025-06-23T00:14:39Z,181
2025-06-23T00:14:40Z,181
2025-06-23T00:14:41Z,179
2025-06-23T00:14:42Z,178
2025-06-23T00:14:43Z,177
2025-06-23T00:14:44Z,178
2025-06-23T00:14:45Z,180
2025-06-23T00:14:46Z,181
2025-06-23T00:14:47Z,180
2025-06-23T00:14:48Z,178
2025-06-23T00:14:49Z,179
2025-06-23T00:14:50Z,179
2025-06-23T00:14:51Z,180
2025-06-23T00:14:52Z,180
2025-06-23T00:14:53Z,181
2025-06-23T00:14:54Z,181
