timestamp,workout,background,total
2025-01-02T20:28:00Z,1.03,0.0,1.03
2025-01-02T20:29:00Z,1.29,0.0,1.29
2025-01-02T20:30:00Z,1.07,0.0,1.07
2025-01-02T20:31:00Z,1.1,0.0,1.1
2025-01-02T20:32:00Z,0.91,0.0,0.91
2025-01-02T20:33:00Z,0.85,0.0,0.85
2025-01-02T20:34:00Z,1.3,0.0,1.3
2025-01-02T20:35:00Z,1.08,0.0,1.08
2025-01-02T20:36:00Z,1.19,0.0,1.19
2025-01-02T20:37:00Z,1.05,0.0,1.05
2025-01-02T20:38:00Z,0.6899,0.0,0.6899
2025-01-02T20:39:00Z,1.27,0.0,1.27
2025-01-02T20:40:00Z,1.11,0.0,1.11
2025-01-02T20:41:00Z,0.61,0.0,0.61
2025-01-02T20:42:00Z,1.0,0.0,1.0
2025-01-02T20:43:00Z,1.11,0.0,1.11
2025-01-02T20:44:00Z,1.45,0.0,1.45
2025-01-02T20:45:00Z,1.31,0.0,1.31
2025-01-02T20:46:00Z,1.08,0.0,1.08
2025-01-02T20:47:00Z,1.23,0.0,1.23
2025-01-02T20:48:00Z,0.73,0.0,0.73
2025-01-02T20:49:00Z,0.76,0.0,0.76
2025-01-02T20:50:00Z,1.07,0.0,1.07
2025-01-02T20:51:00Z,0.99,0.0,0.99
2025-01-02T20:52:00Z,0.76,0.0,0.76
2025-01-02T20:53:00Z,0.87,0.0,0.87
2025-01-02T20:54:00Z,1.1399,0.0,1.1399
2025-01-02T20:55:00Z,0.97,0.0,0.97
2025-01-02T20:56:00Z,0.91,0.0,0.91
2025-01-02T20:57:00Z,0.67,0.0,0.67
2025-01-02T20:58:00Z,0.8,0.0,0.8
2025-01-02T20:59:00Z,0.78,0.0,0.78
2025-01-02T21:00:00Z,0.81,0.0,0.81
2025-01-02T21:01:00Z,1.06,0.0,1.06
2025-01-02T21:02:00Z,0.93,0.0,0.93
2025-01-02T21:03:00Z,0.9,0.0,0.9
2025-01-02T21:04:00Z,0.88,0.0,0.88
2025-01-02T21:05:00Z,0.94,0.0,0.94
2025-01-02T21:06:00Z,0.6899,0.0,0.6899
2025-01-02T21:07:00Z,0.64,0.0,0.64
2025-01-02T21:08:00Z,0.67,0.0,0.67
2025-01-02T21:09:00Z,0.37,0.0,0.37
2025-01-02T21:10:00Z,0.0,0.31,0.31
2025-01-02T21:11:00Z,0.0,0.28,0.28
2025-01-02T21:12:00Z,0.0,0.3,0.3
2025-01-02T21:13:00Z,0.0,0.28,0.28
2025-01-02T21:14:00Z,0.0,0.32,0.32
2025-01-02T21:16:00Z,0.0,0.24,0.24
2025-01-02T21:18:00Z,0.0,0.24,0.24
2025-01-03T14:28:00Z,0.0,0.24,0.24
2025-01-03T14:29:00Z,0.0,0.24,0.24
2025-01-03T14:36:00Z,0.0,0.25,0.25
2025-01-03T15:01:00Z,0.0,0.25,0.25
2025-01-03T23:13:00Z,0.0,0.23,0.23
2025-01-03T23:15:00Z,0.0,0.27,0.27
2025-01-04T00:03:00Z,0.0,0.25,0.25
2025-01-04T00:09:00Z,0.0,0.25,0.25
2025-01-04T13:03:00Z,0.0,0.37,0.37
2025-01-04T13:05:00Z,0.0,0.85,0.85
2025-01-04T13:06:00Z,0.0,1.51,1.51
2025-01-04T13:07:00Z,0.0,0.76,0.76
2025-01-04T13:08:00Z,0.0,1.4,1.4
2025-01-04T13:09:00Z,0.0,1.1,1.1
2025-01-04T13:10:00Z,0.0,0.84,0.84
2025-01-04T13:11:00Z,0.0,1.48,1.48
2025-01-04T13:12:00Z,0.0,0.95,0.95
2025-01-04T13:13:00Z,0.0,1.05,1.05
2025-01-04T13:14:00Z,0.0,2.09,2.09
2025-01-04T13:15:00Z,0.0,1.9,1.9
2025-01-04T13:16:00Z,0.0,1.17,1.17
2025-01-04T13:17:00Z,0.0,0.78,0.78
2025-01-04T13:18:00Z,0.0,0.56,0.56
2025-01-04T13:19:00Z,0.0,0.67,0.67
2025-01-04T13:20:00Z,0.0,0.59,0.59
2025-01-04T13:21:00Z,0.0,1.04,1.04
2025-01-04T13:22:00Z,0.0,0.93,0.93
2025-01-04T13:23:00Z,0.0,1.82,1.82
2025-01-04T13:24:00Z,0.0,1.08,1.08
2025-01-04T13:25:00Z,0.0,1.32,1.32
2025-01-04T13:26:00Z,0.0,1.19,1.19
2025-01-04T13:27:00Z,0.0,0.99,0.99
2025-01-04T13:28:00Z,0.0,1.05,1.05
2025-01-04T13:29:00Z,0.0,1.62,1.62
2025-01-04T13:30:00Z,0.0,0.91,0.91
2025-01-04T13:31:00Z,0.0,1.11,1.11
2025-01-04T13:32:00Z,0.0,1.08,1.08
2025-01-04T13:33:00Z,0.0,0.97,0.97
2025-01-04T13:34:00Z,0.0,1.07,1.07
2025-01-04T13:35:00Z,0.0,1.64,1.64
2025-01-04T13:36:00Z,0.0,1.08,1.08
2025-01-04T13:37:00Z,0.0,1.23,1.23
2025-01-04T13:38:00Z,0.0,1.45,1.45
2025-01-04T13:39:00Z,0.0,1.55,1.55
2025-01-04T13:42:00Z,0.0,1.1399,1.1399
2025-01-04T13:43:00Z,0.0,1.74,1.74
2025-01-04T13:44:00Z,0.0,0.98,0.98
2025-01-04T13:45:00Z,0.0,1.06,1.06
2025-01-04T13:46:00Z,0.0,1.77,1.77
2025-01-04T13:47:00Z,0.0,1.54,1.54
2025-01-04T13:48:00Z,0.0,1.16,1.16
2025-01-04T13:49:00Z,0.0,1.68,1.68
2025-01-04T13:52:00Z,0.0,1.09,1.09
2025-01-04T13:53:00Z,0.0,1.18,1.18
2025-01-04T13:54:00Z,0.0,0.88,0.88
2025-01-04T13:55:00Z,0.0,0.99,0.99
2025-01-04T13:56:00Z,0.0,0.64,0.64
2025-01-04T13:57:00Z,0.0,1.21,1.21
2025-01-04T13:58:00Z,0.0,1.76,1.76
2025-01-04T13:59:00Z,0.0,1.01,1.01
2025-01-04T14:00:00Z,0.0,1.4,1.4
2025-01-04T14:01:00Z,0.0,1.7,1.7
2025-01-04T14:02:00Z,0.0,1.76,1.76
2025-01-04T14:04:00Z,0.0,1.0,1.0
2025-01-04T14:05:00Z,0.0,1.2,1.2
2025-01-04T14:06:00Z,0.0,0.99,0.99
2025-01-04T14:07:00Z,0.0,1.07,1.07
2025-01-04T14:08:00Z,0.0,0.91,0.91
2025-01-04T14:09:00Z,0.0,0.76,0.76
2025-01-04T14:10:00Z,0.0,0.7,0.7
2025-01-04T14:11:00Z,0.0,0.71,0.71
2025-01-04T14:12:00Z,0.0,0.36,0.36
2025-01-04T14:13:00Z,0.0,0.62,0.62
2025-01-04T14:14:00Z,0.0,0.35,0.35
2025-01-04T15:08:00Z,0.0,0.62,0.62
2025-01-04T16:53:00Z,0.0,0.24,0.24
2025-01-04T16:54:00Z,0.0,0.24,0.24
2025-01-04T16:56:00Z,0.0,0.25,0.25
2025-01-04T16:57:00Z,0.0,0.35,0.35
2025-01-04T16:58:00Z,0.0,0.28,0.28
2025-01-04T16:59:00Z,0.0,0.35,0.35
2025-01-04T17:00:00Z,0.0,0.3,0.3
2025-01-04T17:01:00Z,0.0,0.24,0.24
2025-01-04T17:02:00Z,0.0,0.32,0.32
2025-01-04T17:03:00Z,0.0,0.33,0.33
2025-01-04T17:08:00Z,0.0,0.23,0.23
2025-01-04T17:09:00Z,0.0,0.27,0.27
2025-01-04T17:10:00Z,0.0,0.72,0.72
2025-01-04T17:11:00Z,0.0,0.31,0.31
2025-01-04T17:12:00Z,0.0,0.25,0.25
2025-01-04T17:13:00Z,0.0,0.26,0.26
2025-01-04T17:16:00Z,0.0,0.26,0.26
2025-01-04T17:17:00Z,0.0,0.24,0.24
2025-01-04T17:19:00Z,0.0,0.25,0.25
2025-01-04T17:20:00Z,0.0,0.27,0.27
2025-01-04T17:21:00Z,0.0,0.25,0.25
2025-01-04T17:22:00Z,0.0,0.25,0.25
2025-01-04T17:53:00Z,0.0,0.25,0.25
2025-01-04T17:54:00Z,0.0,0.3,0.3
2025-01-04T17:59:00Z,0.0,0.25,0.25
2025-01-04T18:09:00Z,0.0,0.23,0.23
2025-01-04T18:10:00Z,0.0,0.29,0.29
2025-01-04T18:11:00Z,0.0,0.24,0.24
2025-01-04T18:14:00Z,0.0,0.27,0.27
2025-01-04T18:16:00Z,0.0,0.25,0.25
2025-01-04T18:22:00Z,0.0,0.26,0.26
2025-01-04T18:25:00Z,0.0,0.24,0.24
2025-01-04T19:03:00Z,0.0,0.37,0.37
2025-01-05T00:48:00Z,0.0,0.25,0.25
2025-01-05T01:15:00Z,0.0,0.25,0.25
2025-01-05T01:17:00Z,0.0,0.28,0.28
2025-01-05T01:18:00Z,0.0,0.31,0.31
2025-01-05T01:19:00Z,0.0,0.29,0.29
2025-01-05T01:20:00Z,0.0,0.29,0.29
2025-01-05T01:21:00Z,0.0,0.25,0.25
2025-01-05T01:22:00Z,0.0,0.29,0.29
2025-01-05T01:23:00Z,0.0,0.24,0.24
2025-01-05T01:24:00Z,0.0,0.3,0.3
2025-01-05T01:25:00Z,0.0,0.56,0.56
2025-01-05T01:26:00Z,0.0,0.6,0.6
2025-01-05T01:27:00Z,0.0,0.65,0.65
2025-01-05T01:28:00Z,0.0,0.62,0.62
2025-01-05T01:29:00Z,0.0,0.29,0.29
2025-01-05T01:30:00Z,0.0,0.35,0.35
2025-01-05T01:31:00Z,0.0,0.35,0.35
2025-01-05T01:32:00Z,0.0,0.32,0.32
2025-01-05T01:33:00Z,0.0,0.26,0.26
2025-01-05T16:03:00Z,0.0,0.31,0.31
2025-01-05T16:04:00Z,0.0,0.24,0.24
2025-01-05T16:06:00Z,0.0,0.24,0.24
2025-01-05T16:07:00Z,0.0,0.34,0.34
2025-01-05T16:08:00Z,0.0,0.58,0.58
2025-01-05T16:09:00Z,0.0,0.3,0.3
2025-01-05T16:10:00Z,0.0,0.25,0.25
2025-01-05T16:11:00Z,0.0,0.28,0.28
2025-01-05T16:12:00Z,0.0,0.26,0.26
2025-01-05T16:35:00Z,0.0,0.24,0.24
2025-01-05T16:36:00Z,0.0,0.27,0.27
2025-01-05T16:37:00Z,0.0,0.26,0.26
2025-01-05T16:38:00Z,0.0,0.26,0.26
2025-01-05T16:41:00Z,0.0,0.24,0.24
2025-01-05T17:00:00Z,0.0,0.28,0.28
2025-01-05T17:58:00Z,0.0,0.29,0.29
2025-01-05T17:59:00Z,0.0,0.27,0.27
2025-01-05T18:00:00Z,0.0,0.3,0.3
2025-01-05T18:01:00Z,0.0,0.3,0.3
2025-01-05T18:02:00Z,0.0,0.29,0.29
2025-01-05T18:03:00Z,0.0,0.3,0.3
2025-01-05T18:04:00Z,0.0,0.23,0.23
2025-01-05T18:05:00Z,0.0,0.3,0.3
2025-01-05T18:06:00Z,0.0,0.27,0.27
2025-01-05T18:07:00Z,0.0,0.25,0.25
2025-01-05T18:08:00Z,0.0,0.26,0.26
2025-01-05T18:09:00Z,0.0,0.25,0.25
2025-01-05T18:10:00Z,0.0,0.23,0.23
2025-01-05T18:11:00Z,0.0,0.25,0.25
2025-01-05T18:12:00Z,0.0,0.26,0.26
2025-01-05T18:13:00Z,0.0,0.25,0.25
2025-01-05T18:14:00Z,0.0,0.23,0.23
2025-01-05T18:16:00Z,0.0,0.72,0.72
2025-01-05T18:17:00Z,0.0,0.74,0.74
2025-01-05T20:03:00Z,0.0,0.24,0.24
2025-01-05T20:07:00Z,0.0,0.27,0.27
2025-01-05T21:45:00Z,0.0,0.23,0.23
2025-01-07T12:38:00Z,0.56,0.0,0.56
2025-01-07T12:39:00Z,0.64,0.0,0.64
2025-01-07T12:40:00Z,0.63,0.0,0.63
2025-01-07T12:41:00Z,1.17,0.0,1.17
2025-01-07T12:42:00Z,0.92,0.0,0.92
2025-01-07T12:43:00Z,0.66,0.0,0.66
2025-01-07T12:44:00Z,1.3,0.0,1.3
2025-01-07T12:45:00Z,1.8,0.0,1.8
2025-01-07T12:46:00Z,2.09,0.0,2.09
2025-01-07T12:47:00Z,1.19,0.0,1.19
2025-01-07T12:48:00Z,1.66,0.0,1.66
2025-01-07T12:49:00Z,2.31,0.0,2.31
2025-01-07T12:50:00Z,2.52,0.0,2.52
2025-01-07T12:51:00Z,1.56,0.0,1.56
2025-01-07T12:52:00Z,2.33,0.0,2.33
2025-01-07T12:53:00Z,2.96,0.0,2.96
2025-01-07T12:54:00Z,3.0299,0.0,3.0299
2025-01-07T12:55:00Z,1.59,0.0,1.59
2025-01-07T12:56:00Z,2.09,0.0,2.09
2025-01-07T12:57:00Z,2.61,0.0,2.61
2025-01-07T12:58:00Z,3.16,0.0,3.16
2025-01-07T12:59:00Z,1.53,0.0,1.53
2025-01-07T13:00:00Z,0.76,0.0,0.76
2025-01-07T13:01:00Z,0.62,0.0,0.62
2025-01-07T13:02:00Z,0.65,0.0,0.65
2025-01-07T13:03:00Z,0.67,0.0,0.67
2025-01-07T13:04:00Z,0.72,0.0,0.72
2025-01-07T13:05:00Z,0.87,0.0,0.87
2025-01-07T13:06:00Z,0.93,0.0,0.93
2025-01-07T13:07:00Z,0.78,0.0,0.78
2025-01-07T13:08:00Z,0.84,0.0,0.84
2025-01-07T13:09:00Z,0.86,0.0,0.86
2025-01-07T13:10:00Z,0.77,0.0,0.77
2025-01-07T13:11:00Z,0.0,0.71,0.71
2025-01-07T13:12:00Z,0.0,0.71,0.71
2025-01-07T13:13:00Z,0.0,0.29,0.29
2025-01-07T13:14:00Z,0.0,0.36,0.36
2025-01-07T13:17:00Z,0.0,0.34,0.34
2025-01-07T13:18:00Z,0.0,0.27,0.27
2025-01-07T13:19:00Z,0.0,0.23,0.23
2025-01-07T13:46:00Z,0.0,0.31,0.31
2025-01-07T13:49:00Z,0.0,0.25,0.25
2025-01-07T13:54:00Z,0.0,0.25,0.25
2025-01-07T14:03:00Z,0.0,0.26,0.26
2025-01-07T14:43:00Z,0.0,0.23,0.23
2025-01-07T14:44:00Z,0.0,0.31,0.31
2025-01-07T14:45:00Z,0.0,0.3,0.3
2025-01-07T14:48:00Z,0.0,0.24,0.24
2025-01-07T14:50:00Z,0.0,0.23,0.23
2025-01-07T14:58:00Z,0.0,0.24,0.24
2025-01-08T00:14:00Z,0.0,0.24,0.24
2025-01-08T13:06:00Z,0.0,0.24,0.24
2025-01-09T17:43:00Z,0.0,0.27,0.27
2025-01-09T17:44:00Z,0.0,0.27,0.27
2025-01-09T17:45:00Z,0.0,0.24,0.24
2025-01-09T17:46:00Z,0.0,0.27,0.27
2025-01-09T17:47:00Z,0.0,0.25,0.25
2025-01-09T17:48:00Z,0.0,0.29,0.29
2025-01-09T17:49:00Z,0.0,0.23,0.23
2025-01-09T17:50:00Z,0.0,0.24,0.24
2025-01-09T17:51:00Z,0.0,0.27,0.27
2025-01-09T17:52:00Z,0.0,0.3,0.3
2025-01-09T17:53:00Z,0.0,0.61,0.61
2025-01-09T17:54:00Z,0.0,0.31,0.31
2025-01-09T17:56:00Z,0.0,0.26,0.26
2025-01-09T18:04:00Z,0.0,0.35,0.35
2025-01-09T18:05:00Z,0.0,0.29,0.29
2025-01-09T18:06:00Z,0.0,0.25,0.25
2025-01-09T18:07:00Z,0.0,0.37,0.37
2025-01-09T18:08:00Z,0.0,0.59,0.59
2025-01-09T18:09:00Z,0.0,0.34,0.34
2025-01-09T18:10:00Z,0.0,0.27,0.27
2025-01-09T18:11:00Z,0.0,0.28,0.28
2025-01-09T18:12:00Z,0.0,0.55,0.55
2025-01-09T18:13:00Z,0.0,0.58,0.58
2025-01-09T18:14:00Z,0.0,0.61,0.61
2025-01-09T18:15:00Z,0.0,0.67,0.67
2025-01-09T18:16:00Z,0.0,0.35,0.35
2025-01-09T18:17:00Z,0.0,0.28,0.28
2025-01-09T18:18:00Z,0.0,0.26,0.26
2025-01-09T18:19:00Z,0.0,0.24,0.24
2025-01-09T18:20:00Z,0.0,0.56,0.56
2025-01-09T18:21:00Z,0.0,0.66,0.66
2025-01-09T18:22:00Z,0.0,0.5699,0.5699
2025-01-09T18:23:00Z,0.0,0.64,0.64
2025-01-09T18:24:00Z,0.0,0.63,0.63
2025-01-09T18:25:00Z,0.0,0.62,0.62
2025-01-09T18:26:00Z,0.0,0.65,0.65
2025-01-09T18:27:00Z,0.0,0.35,0.35
2025-01-09T18:28:00Z,0.0,0.63,0.63
2025-01-09T18:29:00Z,0.0,0.77,0.77
2025-01-09T18:30:00Z,0.0,0.71,0.71
2025-01-09T18:31:00Z,0.0,0.59,0.59
2025-01-09T18:32:00Z,0.0,0.34,0.34
2025-01-09T18:33:00Z,0.0,0.31,0.31
2025-01-09T18:34:00Z,0.0,0.29,0.29
2025-01-09T18:35:00Z,0.0,0.3,0.3
2025-01-09T18:36:00Z,0.0,0.31,0.31
2025-01-09T18:37:00Z,0.0,0.28,0.28
2025-01-09T18:38:00Z,0.0,0.28,0.28
2025-01-09T18:39:00Z,0.0,0.33,0.33
2025-01-09T18:40:00Z,0.0,0.33,0.33
2025-01-09T18:41:00Z,0.0,0.33,0.33
2025-01-09T18:42:00Z,0.0,0.3,0.3
2025-01-09T18:43:00Z,0.0,0.33,0.33
2025-01-09T18:44:00Z,0.0,0.28,0.28
2025-01-09T18:45:00Z,0.0,0.28,0.28
2025-01-09T19:42:00Z,0.0,0.35,0.35
2025-01-09T19:43:00Z,0.0,0.56,0.56
2025-01-09T19:44:00Z,0.0,0.25,0.25
2025-01-09T19:45:00Z,0.0,0.55,0.55
2025-01-09T19:46:00Z,0.0,0.29,0.29
2025-01-09T19:47:00Z,0.0,0.6899,0.6899
2025-01-09T19:48:00Z,0.0,0.36,0.36
2025-01-09T19:49:00Z,0.0,0.66,0.66
2025-01-09T19:50:00Z,0.0,0.63,0.63
2025-01-09T19:51:00Z,0.0,0.67,0.67
2025-01-09T19:52:00Z,0.0,0.27,0.27
2025-01-09T21:30:00Z,0.0,0.27,0.27
2025-01-09T21:31:00Z,0.0,0.35,0.35
2025-01-09T21:32:00Z,0.0,0.29,0.29
2025-01-09T21:33:00Z,0.0,0.26,0.26
2025-01-09T21:34:00Z,0.0,0.36,0.36
2025-01-09T21:35:00Z,0.0,0.63,0.63
2025-01-09T21:36:00Z,0.0,0.35,0.35
2025-01-09T21:37:00Z,0.0,0.67,0.67
2025-01-09T21:38:00Z,0.0,0.58,0.58
2025-01-09T21:39:00Z,0.0,0.34,0.34
2025-01-09T21:40:00Z,0.0,0.25,0.25
2025-01-09T21:41:00Z,0.0,0.31,0.31
2025-01-09T21:42:00Z,0.0,0.29,0.29
2025-01-09T21:46:00Z,0.0,0.34,0.34
2025-01-09T21:47:00Z,0.0,0.24,0.24
2025-01-09T21:48:00Z,0.0,0.26,0.26
2025-01-09T21:49:00Z,0.0,0.3,0.3
2025-01-09T21:50:00Z,0.0,0.31,0.31
2025-01-09T21:51:00Z,0.0,0.31,0.31
2025-01-09T21:52:00Z,0.0,0.5699,0.5699
2025-01-09T21:56:00Z,0.0,0.25,0.25
2025-01-09T21:57:00Z,0.0,0.32,0.32
2025-01-09T21:58:00Z,0.0,0.33,0.33
2025-01-09T21:59:00Z,0.0,0.27,0.27
2025-01-09T22:05:00Z,0.0,0.29,0.29
2025-01-09T22:06:00Z,0.0,0.25,0.25
2025-01-09T22:07:00Z,0.0,0.25,0.25
2025-01-09T22:08:00Z,0.0,0.62,0.62
2025-01-10T05:54:00Z,0.0,0.25,0.25
2025-01-11T04:01:00Z,0.0,0.23,0.23
2025-01-12T16:49:00Z,0.0,0.35,0.35
2025-01-12T19:47:00Z,0.0,0.24,0.24
2025-01-12T19:58:00Z,0.0,0.23,0.23
2025-01-12T19:59:00Z,0.0,0.28,0.28
2025-01-12T20:01:00Z,0.0,0.24,0.24
2025-01-12T20:15:00Z,0.0,0.27,0.27
2025-01-12T20:18:00Z,0.0,0.28,0.28
2025-01-12T20:19:00Z,0.0,0.56,0.56
2025-01-12T20:30:00Z,0.0,0.23,0.23
2025-01-12T20:32:00Z,0.0,0.24,0.24
2025-01-12T20:33:00Z,0.0,0.3,0.3
2025-01-12T20:39:00Z,0.0,0.24,0.24
2025-01-12T22:05:00Z,0.0,0.3,0.3
2025-01-12T22:21:00Z,0.0,0.27,0.27
2025-01-12T22:22:00Z,0.0,0.25,0.25
2025-01-12T22:24:00Z,0.0,0.34,0.34
2025-01-12T22:30:00Z,0.0,0.27,0.27
2025-01-12T22:31:00Z,0.0,0.3,0.3
2025-01-12T22:32:00Z,0.0,0.32,0.32
2025-01-12T22:33:00Z,0.0,0.28,0.28
2025-01-12T22:34:00Z,0.0,0.25,0.25
2025-01-12T22:35:00Z,0.0,0.33,0.33
2025-01-12T22:36:00Z,0.0,0.27,0.27
2025-01-12T22:37:00Z,0.0,0.27,0.27
2025-01-12T22:38:00Z,0.0,0.24,0.24
2025-01-12T22:41:00Z,0.0,0.76,0.76
2025-01-12T22:42:00Z,0.0,0.34,0.34
2025-01-12T22:43:00Z,0.0,0.37,0.37
2025-01-12T22:44:00Z,0.0,0.24,0.24
2025-01-12T22:45:00Z,0.0,0.74,0.74
2025-01-12T22:46:00Z,0.0,0.33,0.33
2025-01-12T22:47:00Z,0.0,0.34,0.34
2025-01-12T22:48:00Z,0.0,0.27,0.27
2025-01-12T23:38:00Z,0.0,0.26,0.26
2025-01-12T23:39:00Z,0.0,0.3,0.3
2025-01-12T23:40:00Z,0.0,0.27,0.27
2025-01-12T23:44:00Z,0.0,0.25,0.25
2025-01-13T00:49:00Z,0.0,0.23,0.23
2025-01-15T19:49:00Z,0.26,0.0,0.26
2025-01-15T19:50:00Z,0.27,0.0,0.27
2025-01-15T19:51:00Z,0.32,0.0,0.32
2025-01-15T19:52:00Z,0.37,0.0,0.37
2025-01-15T19:53:00Z,0.56,0.0,0.56
2025-01-15T19:54:00Z,0.59,0.0,0.59
2025-01-15T19:55:00Z,0.34,0.0,0.34
2025-01-15T19:56:00Z,0.72,0.0,0.72
2025-01-15T19:57:00Z,0.61,0.0,0.61
2025-01-15T19:58:00Z,0.8,0.0,0.8
2025-01-15T19:59:00Z,0.81,0.0,0.81
2025-01-15T20:01:00Z,0.92,0.0,0.92
2025-01-15T20:02:00Z,0.74,0.0,0.74
2025-01-15T20:03:00Z,0.83,0.0,0.83
2025-01-15T20:04:00Z,0.79,0.0,0.79
2025-01-15T20:05:00Z,0.71,0.0,0.71
2025-01-15T20:06:00Z,0.93,0.0,0.93
2025-01-15T20:07:00Z,1.51,0.0,1.51
2025-01-15T20:08:00Z,0.98,0.0,0.98
2025-01-15T20:09:00Z,1.17,0.0,1.17
2025-01-15T20:10:00Z,1.25,0.0,1.25
2025-01-15T20:11:00Z,1.03,0.0,1.03
2025-01-15T20:12:00Z,0.71,0.0,0.71
2025-01-15T20:13:00Z,0.56,0.0,0.56
2025-01-15T20:14:00Z,0.28,0.0,0.28
2025-01-15T20:15:00Z,1.03,0.0,1.03
2025-01-15T20:16:00Z,1.48,0.0,1.48
2025-01-15T20:17:00Z,0.0,1.3,1.3
2025-01-15T20:18:00Z,1.3899,0.0,1.3899
2025-01-15T20:19:00Z,0.88,0.0,0.88
2025-01-15T20:20:00Z,0.75,0.0,0.75
2025-01-15T20:21:00Z,0.6899,0.0,0.6899
2025-01-15T20:22:00Z,0.9,0.0,0.9
2025-01-15T20:23:00Z,1.21,0.0,1.21
2025-01-15T20:24:00Z,1.19,0.0,1.19
2025-01-15T20:25:00Z,1.19,0.0,1.19
2025-01-15T20:26:00Z,1.22,0.0,1.22
2025-01-15T20:27:00Z,1.24,0.0,1.24
2025-01-15T20:28:00Z,0.82,0.0,0.82
2025-01-15T20:29:00Z,0.79,0.0,0.79
2025-01-15T20:30:00Z,0.71,0.0,0.71
2025-01-15T20:31:00Z,0.58,0.0,0.58
2025-01-15T20:32:00Z,0.37,0.0,0.37
2025-01-15T20:33:00Z,0.77,0.0,0.77
2025-01-15T20:34:00Z,0.79,0.0,0.79
2025-01-15T20:35:00Z,0.87,0.0,0.87
2025-01-15T20:36:00Z,0.75,0.0,0.75
2025-01-15T20:37:00Z,0.82,0.0,0.82
2025-01-15T20:38:00Z,0.66,0.0,0.66
2025-01-15T20:39:00Z,0.32,0.0,0.32
2025-01-15T20:40:00Z,0.58,0.0,0.58
2025-01-15T20:41:00Z,0.89,0.0,0.89
2025-01-15T20:42:00Z,0.66,0.0,0.66
2025-01-15T20:43:00Z,0.82,0.0,0.82
2025-01-15T20:44:00Z,0.85,0.0,0.85
2025-01-15T20:45:00Z,0.59,0.0,0.59
2025-01-15T20:46:00Z,0.61,0.0,0.61
2025-01-15T20:47:00Z,0.91,0.0,0.91
2025-01-15T20:48:00Z,0.88,0.0,0.88
2025-01-15T20:49:00Z,0.99,0.0,0.99
2025-01-15T20:50:00Z,0.71,0.0,0.71
