timestamp,oxygen saturation percentage
2023-11-09T03:32:10Z,97.6
2023-11-09T03:33:10Z,98.0
2023-11-09T03:34:10Z,98.1
2023-11-09T03:35:10Z,98.5
2023-11-09T03:36:10Z,98.7
2023-11-09T03:45:40Z,93.1
2023-11-09T03:46:40Z,94.6
2023-11-09T03:47:40Z,95.1
2023-11-09T03:48:40Z,95.2
2023-11-09T03:50:40Z,94.5
2023-11-09T03:51:40Z,94.8
2023-11-09T03:52:40Z,94.9
2023-11-09T03:53:40Z,95.4
2023-11-09T03:57:40Z,95.3
2023-11-09T03:58:40Z,92.7
2023-11-11T05:46:40Z,96.5
2023-11-12T00:39:39Z,96.1
2023-11-16T10:27:40Z,96.8
2023-11-17T00:32:40Z,94.0
2023-11-21T02:56:39Z,92.9
2023-11-21T02:57:39Z,94.2
2023-11-21T02:58:39Z,94.0
2023-11-21T02:59:39Z,95.0
2023-11-21T03:14:39Z,100.0
2023-11-21T03:17:39Z,97.8
2023-11-21T03:18:39Z,97.3
2023-11-21T03:19:39Z,94.4
