timestamp,stride length
2025-07-07T23:06:05Z,65.60
2025-07-07T23:06:09Z,65.40
2025-07-07T23:06:11Z,65.50
2025-07-07T23:06:15Z,65.30
2025-07-07T23:06:18Z,65.30
2025-07-07T23:06:21Z,65.50
2025-07-07T23:06:26Z,66.90
2025-07-07T23:06:28Z,67.30
2025-07-07T23:06:31Z,66.70
2025-07-07T23:06:33Z,70.50
2025-07-07T23:06:37Z,73.90
2025-07-07T23:06:39Z,73.90
2025-07-07T23:06:43Z,73.90
2025-07-07T23:06:46Z,73.90
2025-07-07T23:06:49Z,73.90
2025-07-07T23:06:52Z,73.90
2025-07-07T23:06:55Z,73.90
2025-07-07T23:06:59Z,73.90
2025-07-07T23:07:02Z,73.90
2025-07-07T23:07:05Z,74.90
2025-07-07T23:07:09Z,73.10
2025-07-07T23:07:12Z,65.40
2025-07-07T23:07:15Z,65.40
2025-07-07T23:07:19Z,65.30
2025-07-07T23:07:21Z,70.70
2025-07-07T23:07:25Z,82.50
2025-07-07T23:07:27Z,82.80
2025-07-07T23:07:31Z,83.00
2025-07-07T23:07:34Z,81.30
2025-07-07T23:07:38Z,74.30
2025-07-07T23:07:40Z,78.10
2025-07-07T23:07:44Z,76.70
2025-07-07T23:07:48Z,71.60
2025-07-07T23:07:52Z,77.90
2025-07-07T23:07:53Z,68.60
2025-07-07T23:07:57Z,67.60
2025-07-07T23:08:01Z,66.90
2025-07-07T23:08:03Z,65.40
2025-07-07T23:08:06Z,65.30
2025-07-07T23:08:09Z,65.30
2025-07-07T23:08:13Z,66.00
2025-07-07T23:08:16Z,65.80
2025-07-07T23:08:19Z,66.40
2025-07-07T23:08:23Z,66.80
2025-07-07T23:08:26Z,67.30
2025-07-07T23:08:28Z,66.10
2025-07-07T23:08:32Z,66.10
2025-07-07T23:08:35Z,66.10
2025-07-07T23:08:38Z,66.20
2025-07-07T23:08:41Z,66.20
2025-07-07T23:08:45Z,66.20
2025-07-07T23:08:49Z,69.40
2025-07-07T23:08:51Z,70.20
2025-07-07T23:08:55Z,69.30
2025-07-07T23:08:57Z,69.30
2025-07-07T23:09:00Z,68.80
2025-07-07T23:09:03Z,68.50
2025-07-07T23:09:06Z,76.20
2025-07-07T23:09:09Z,86.80
2025-07-07T23:09:12Z,82.50
2025-07-07T23:09:16Z,88.30
2025-07-07T23:09:19Z,88.30
2025-07-07T23:09:22Z,88.30
2025-07-07T23:09:25Z,86.50
2025-07-07T23:09:28Z,86.10
2025-07-07T23:09:31Z,86.80
2025-07-07T23:09:34Z,86.10
2025-07-07T23:09:37Z,89.30
2025-07-07T23:09:40Z,85.80
2025-07-07T23:09:44Z,82.90
2025-07-07T23:09:47Z,83.80
2025-07-07T23:09:50Z,82.90
2025-07-07T23:09:53Z,84.20
2025-07-07T23:09:56Z,80.40
2025-07-07T23:09:59Z,76.30
2025-07-07T23:10:03Z,76.60
2025-07-07T23:10:06Z,76.60
2025-07-07T23:10:09Z,76.30
2025-07-07T23:10:12Z,76.30
2025-07-07T23:10:15Z,76.40
2025-07-07T23:10:18Z,77.30
2025-07-07T23:10:22Z,76.40
2025-07-07T23:10:25Z,76.40
2025-07-07T23:10:28Z,76.40
2025-07-07T23:10:31Z,76.40
2025-07-07T23:10:34Z,76.40
2025-07-07T23:10:37Z,76.70
2025-07-07T23:10:41Z,76.40
2025-07-07T23:10:44Z,76.40
2025-07-07T23:10:47Z,75.50
2025-07-07T23:10:50Z,74.90
2025-07-07T23:10:53Z,75.80
2025-07-07T23:10:56Z,76.30
2025-07-07T23:11:00Z,74.90
2025-07-07T23:11:03Z,75.80
2025-07-07T23:11:05Z,76.40
2025-07-07T23:11:09Z,77.40
2025-07-07T23:11:12Z,79.50
2025-07-07T23:11:15Z,79.50
2025-07-07T23:11:18Z,79.50
2025-07-07T23:11:21Z,77.90
2025-07-07T23:11:24Z,75.90
2025-07-07T23:11:27Z,76.10
2025-07-07T23:11:30Z,74.60
2025-07-07T23:11:34Z,74.90
2025-07-07T23:11:36Z,75.10
2025-07-07T23:11:39Z,74.70
2025-07-07T23:11:43Z,76.40
2025-07-07T23:11:46Z,74.70
2025-07-07T23:11:48Z,74.50
2025-07-07T23:11:52Z,74.50
2025-07-07T23:11:55Z,74.50
2025-07-07T23:11:58Z,75.00
2025-07-07T23:12:01Z,74.30
2025-07-07T23:12:05Z,75.80
2025-07-07T23:12:08Z,76.10
2025-07-07T23:12:11Z,76.60
2025-07-07T23:12:14Z,78.10
2025-07-07T23:12:17Z,77.60
2025-07-07T23:12:19Z,77.60
2025-07-07T23:12:23Z,77.40
2025-07-07T23:12:26Z,77.90
2025-07-07T23:12:29Z,79.40
2025-07-07T23:12:32Z,78.50
2025-07-07T23:12:35Z,77.60
2025-07-07T23:12:38Z,78.90
2025-07-07T23:12:41Z,78.00
2025-07-07T23:12:44Z,81.00
2025-07-07T23:12:47Z,82.80
2025-07-07T23:12:50Z,80.10
2025-07-07T23:12:53Z,81.90
