timestamp,distance
2022-12-01T14:36:00Z,55.20
2022-12-01T14:37:00Z,19.40
2022-12-01T14:38:00Z,2.60
2022-12-01T14:40:00Z,18.50
2022-12-01T14:41:00Z,12.30
2022-12-01T14:53:00Z,2.20
2022-12-01T14:56:00Z,2.20
2022-12-01T15:00:00Z,1.50
2022-12-01T15:06:00Z,3.60
2022-12-01T15:14:00Z,5.90
2022-12-01T15:18:00Z,2.20
2022-12-01T15:19:00Z,5.90
2022-12-01T15:20:00Z,16.00
2022-12-01T15:21:00Z,50.30
2022-12-01T15:48:00Z,19.30
2022-12-01T15:52:00Z,9.80
2022-12-01T15:53:00Z,4.70
2022-12-01T16:21:00Z,9.80
2022-12-01T16:30:00Z,5.70
2022-12-01T16:31:00Z,45.90
2022-12-01T16:32:00Z,19.70
2022-12-01T16:33:00Z,17.10
2022-12-01T16:34:00Z,19.10
2022-12-01T16:37:00Z,20.90
2022-12-01T16:38:00Z,16.30
2022-12-01T16:41:00Z,36.20
2022-12-01T16:42:00Z,23.80
2022-12-01T16:43:00Z,13.00
2022-12-01T16:44:00Z,38.60
2022-12-01T17:37:00Z,15.50
2022-12-01T17:38:00Z,14.00
2022-12-01T17:39:00Z,1.40
2022-12-01T17:40:00Z,11.40
2022-12-01T17:45:00Z,14.90
2022-12-01T17:46:00Z,14.50
2022-12-01T17:47:00Z,8.70
2022-12-01T17:48:00Z,14.40
2022-12-01T18:21:00Z,7.90
2022-12-01T18:25:00Z,19.90
2022-12-01T18:43:00Z,72.30
2022-12-01T18:44:00Z,1.50
2022-12-01T18:58:00Z,13.50
2022-12-01T18:59:00Z,29.70
2022-12-01T19:16:00Z,7.40
2022-12-01T20:47:00Z,20.80
2022-12-01T20:48:00Z,19.40
2022-12-01T20:52:00Z,41.90
2022-12-01T21:20:00Z,4.40
2022-12-01T21:27:00Z,2.20
2022-12-01T21:35:00Z,32.40
2022-12-01T21:46:00Z,12.10
2022-12-01T22:03:00Z,3.00
2022-12-01T22:24:00Z,14.50
2022-12-01T22:31:00Z,2.20
2022-12-01T22:42:00Z,5.10
2022-12-01T22:43:00Z,20.50
2022-12-01T22:44:00Z,9.30
2022-12-01T22:45:00Z,23.60
2022-12-01T22:46:00Z,9.00
2022-12-01T22:47:00Z,9.80
2022-12-01T22:48:00Z,29.20
2022-12-01T22:49:00Z,9.70
2022-12-01T22:50:00Z,23.80
2022-12-01T22:51:00Z,6.50
2022-12-01T22:52:00Z,28.50
2022-12-02T17:17:00Z,13.00
2022-12-02T17:18:00Z,39.70
2022-12-02T17:19:00Z,15.50
2022-12-02T17:20:00Z,18.70
2022-12-02T17:31:00Z,40.70
2022-12-02T17:32:00Z,39.00
2022-12-02T17:55:00Z,23.30
2022-12-02T17:56:00Z,13.10
2022-12-02T17:58:00Z,20.20
2022-12-02T17:59:00Z,48.40
2022-12-02T18:00:00Z,29.90
2022-12-02T18:02:00Z,33.60
2022-12-02T18:06:00Z,22.10
2022-12-02T18:31:00Z,2.20
2022-12-02T18:39:00Z,7.20
2022-12-02T18:41:00Z,14.20
2022-12-02T19:35:00Z,5.50
2022-12-02T19:49:00Z,11.10
2022-12-02T20:22:00Z,36.30
2022-12-02T20:23:00Z,27.70
2022-12-02T20:38:00Z,24.80
2022-12-02T20:42:00Z,12.10
2022-12-02T20:43:00Z,31.40
2022-12-02T20:44:00Z,28.10
2022-12-02T20:52:00Z,1.50
2022-12-02T20:58:00Z,4.30
2022-12-02T21:13:00Z,5.40
2022-12-02T21:19:00Z,1.50
2022-12-02T21:40:00Z,2.20
2022-12-02T21:44:00Z,32.20
2022-12-02T21:45:00Z,17.70
2022-12-02T21:46:00Z,7.10
2022-12-02T21:47:00Z,12.30
2022-12-02T21:54:00Z,9.10
2022-12-02T21:55:00Z,40.80
2022-12-02T21:56:00Z,5.90
2022-12-02T21:57:00Z,16.10
2022-12-02T21:58:00Z,6.80
2022-12-02T21:59:00Z,34.10
2022-12-02T22:00:00Z,6.40
2022-12-02T22:01:00Z,4.30
2022-12-02T22:02:00Z,22.10
2022-12-02T22:03:00Z,15.00
2022-12-02T22:04:00Z,15.30
2022-12-02T22:11:00Z,26.20
2022-12-02T22:12:00Z,15.60
2022-12-02T22:13:00Z,35.40
2022-12-02T22:15:00Z,17.30
2022-12-02T22:16:00Z,10.10
2022-12-02T22:17:00Z,6.70
2022-12-02T22:18:00Z,15.90
2022-12-02T22:19:00Z,41.80
2022-12-02T22:20:00Z,19.40
2022-12-02T22:23:00Z,18.00
2022-12-02T22:24:00Z,27.30
2022-12-02T22:25:00Z,24.40
