timestamp,heart rate zone,total minutes
2024-11-04T12:26:00Z,fat burn,1
2024-11-04T12:27:00Z,fat burn,1
2024-11-04T12:28:00Z,cardio,2
2024-11-04T12:29:00Z,cardio,2
2024-11-04T12:30:00Z,cardio,2
2024-11-04T12:31:00Z,cardio,2
2024-11-04T12:32:00Z,cardio,2
2024-11-04T12:33:00Z,cardio,2
2024-11-04T12:34:00Z,cardio,2
2024-11-04T12:35:00Z,peak,2
2024-11-04T12:36:00Z,peak,2
2024-11-04T12:37:00Z,cardio,2
2024-11-04T12:38:00Z,fat burn,1
2024-11-04T12:39:00Z,cardio,2
2024-11-04T12:40:00Z,cardio,2
2024-11-04T12:41:00Z,cardio,2
2024-11-04T12:42:00Z,cardio,2
2024-11-04T12:43:00Z,peak,2
2024-11-04T12:44:00Z,cardio,2
2024-11-04T12:45:00Z,cardio,2
2024-11-04T12:46:00Z,cardio,2
2024-11-04T12:47:00Z,peak,2
2024-11-04T12:48:00Z,cardio,2
2024-11-04T12:49:00Z,fat burn,1
2024-11-04T12:50:00Z,fat burn,1
2024-11-04T12:51:00Z,cardio,2
2024-11-04T12:52:00Z,cardio,2
2024-11-04T12:53:00Z,cardio,2
2024-11-04T12:54:00Z,cardio,2
2024-11-04T12:55:00Z,cardio,2
2024-11-04T12:56:00Z,cardio,2
2024-11-04T12:57:00Z,cardio,2
2024-11-04T12:58:00Z,peak,2
2024-11-04T12:59:00Z,peak,2
2024-11-04T13:00:00Z,peak,2
2024-11-04T13:01:00Z,cardio,2
2024-11-04T13:02:00Z,fat burn,1
2024-11-04T13:03:00Z,fat burn,1
2024-11-04T13:04:00Z,fat burn,1
2024-11-04T13:05:00Z,fat burn,1
2024-11-04T20:24:00Z,fat burn,1
2024-11-04T20:32:00Z,fat burn,1
2024-11-04T20:33:00Z,fat burn,1
2024-11-04T20:35:00Z,fat burn,1
2024-11-04T20:36:00Z,fat burn,1
2024-11-04T20:37:00Z,fat burn,1
2024-11-04T20:38:00Z,fat burn,1
2024-11-04T20:39:00Z,fat burn,1
2024-11-04T20:40:00Z,fat burn,1
2024-11-04T20:41:00Z,fat burn,1
2024-11-04T20:42:00Z,fat burn,1
2024-11-04T20:43:00Z,fat burn,1
2024-11-04T20:44:00Z,fat burn,1
2024-11-04T20:45:00Z,fat burn,1
