timestamp,beats per minute
2023-09-12T10:27:45Z,88.0
2023-09-12T10:27:50Z,92.0
2023-09-12T10:27:55Z,90.0
2023-09-12T10:28:00Z,89.0
2023-09-12T10:28:05Z,90.0
2023-09-12T10:28:10Z,88.0
2023-09-12T10:28:20Z,87.0
2023-09-12T10:28:30Z,89.0
2023-09-12T10:28:35Z,88.0
2023-09-12T10:28:40Z,87.0
2023-09-12T10:28:50Z,88.0
2023-09-12T10:28:55Z,86.0
2023-09-12T10:29:00Z,87.0
2023-09-12T10:29:10Z,89.0
2023-09-12T10:29:15Z,91.0
2023-09-12T10:29:20Z,90.0
2023-09-12T10:29:25Z,91.0
2023-09-12T10:29:32Z,92.0
2023-09-12T10:29:42Z,93.0
2023-09-12T10:29:47Z,96.0
2023-09-12T10:29:52Z,95.0
2023-09-12T10:29:57Z,94.0
2023-09-12T10:30:02Z,90.0
2023-09-12T10:30:12Z,88.0
2023-09-12T10:30:17Z,86.0
2023-09-12T10:30:22Z,85.0
2023-09-12T10:30:32Z,86.0
2023-09-12T10:30:37Z,82.0
2023-09-12T10:30:42Z,83.0
2023-09-12T10:30:47Z,85.0
2023-09-12T10:30:52Z,82.0
2023-09-12T10:30:57Z,79.0
2023-09-12T10:31:02Z,77.0
2023-09-12T10:31:17Z,78.0
2023-09-12T10:31:22Z,79.0
2023-09-12T10:31:27Z,80.0
2023-09-12T10:31:32Z,81.0
2023-09-12T10:31:42Z,78.0
2023-09-12T10:31:47Z,79.0
2023-09-12T10:31:52Z,80.0
2023-09-12T10:32:07Z,80.0
2023-09-12T10:32:12Z,81.0
2023-09-12T10:32:22Z,80.0
2023-09-12T10:32:27Z,82.0
2023-09-12T10:32:32Z,81.0
2023-09-12T10:32:37Z,83.0
2023-09-12T10:32:47Z,84.0
2023-09-12T10:32:52Z,88.0
2023-09-12T10:32:57Z,86.0
2023-09-12T10:33:02Z,84.0
2023-09-12T10:33:07Z,83.0
2023-09-12T10:33:12Z,84.0
2023-09-12T10:33:22Z,83.0
2023-09-12T10:33:27Z,82.0
2023-09-12T10:33:37Z,83.0
2023-09-12T10:33:42Z,87.0
2023-09-12T10:33:47Z,86.0
2023-09-12T10:33:52Z,83.0
2023-09-12T10:33:57Z,84.0
2023-09-12T10:34:02Z,82.0
2023-09-12T10:34:07Z,81.0
2023-09-12T10:34:12Z,80.0
2023-09-12T10:34:17Z,79.0
2023-09-12T10:34:22Z,80.0
2023-09-12T10:34:27Z,81.0
2023-09-12T10:34:37Z,82.0
2023-09-12T10:34:42Z,78.0
2023-09-12T10:34:47Z,77.0
2023-09-12T10:34:57Z,78.0
2023-09-12T10:35:02Z,79.0
2023-09-12T10:35:17Z,80.0
2023-09-12T10:35:22Z,79.0
2023-09-12T10:35:37Z,78.0
2023-09-12T10:35:54Z,79.0
2023-09-12T10:35:59Z,80.0
2023-09-12T10:36:04Z,83.0
2023-09-12T10:36:09Z,85.0
2023-09-12T10:36:14Z,84.0
2023-09-12T10:36:19Z,85.0
2023-09-12T10:36:29Z,83.0
2023-09-12T10:36:34Z,82.0
2023-09-12T10:36:39Z,80.0
2023-09-12T10:36:44Z,79.0
2023-09-12T10:36:49Z,80.0
2023-09-12T10:36:54Z,78.0
2023-09-12T10:36:59Z,79.0
2023-09-12T10:37:04Z,81.0
2023-09-12T10:37:09Z,80.0
2023-09-12T10:37:14Z,81.0
2023-09-12T10:37:19Z,83.0
2023-09-12T10:37:24Z,81.0
2023-09-12T10:37:34Z,80.0
2023-09-12T10:37:44Z,79.0
2023-09-12T10:37:49Z,80.0
2023-09-12T10:37:59Z,79.0
2023-09-12T10:38:14Z,80.0
2023-09-12T10:38:19Z,79.0
2023-09-12T10:38:29Z,80.0
2023-09-12T10:38:34Z,82.0
2023-09-12T10:38:39Z,83.0
2023-09-12T10:38:44Z,83.0
2023-09-12T10:38:49Z,81.0
2023-09-12T10:38:54Z,80.0
2023-09-12T10:39:04Z,82.0
2023-09-12T10:39:09Z,89.0
2023-09-12T10:39:14Z,88.0
2023-09-12T10:39:19Z,85.0
2023-09-12T10:39:29Z,87.0
2023-09-12T10:39:34Z,90.0
2023-09-12T10:39:39Z,94.0
2023-09-12T10:39:44Z,91.0
2023-09-12T10:39:49Z,87.0
2023-09-12T10:39:54Z,83.0
2023-09-12T10:40:04Z,84.0
2023-09-12T10:40:19Z,82.0
2023-09-12T10:40:24Z,83.0
2023-09-12T10:40:29Z,82.0
2023-09-12T10:40:39Z,81.0
2023-09-12T10:40:44Z,80.0
2023-09-12T10:40:49Z,81.0
2023-09-12T10:40:54Z,77.0
2023-09-12T10:40:59Z,75.0
2023-09-12T10:41:09Z,74.0
2023-09-12T10:41:14Z,75.0
2023-09-12T10:41:19Z,77.0
2023-09-12T10:41:24Z,78.0
2023-09-12T10:41:29Z,79.0
2023-09-12T10:41:34Z,80.0
2023-09-12T10:41:39Z,79.0
2023-09-12T10:41:49Z,78.0
2023-09-12T10:42:04Z,78.0
2023-09-12T10:42:09Z,79.0
2023-09-12T10:42:14Z,81.0
2023-09-12T10:42:19Z,80.0
2023-09-12T10:42:34Z,81.0
2023-09-12T10:42:39Z,80.0
2023-09-12T10:42:49Z,81.0
2023-09-12T10:42:59Z,79.0
2023-09-12T10:43:04Z,77.0
2023-09-12T10:43:14Z,78.0
2023-09-12T10:43:19Z,79.0
2023-09-12T10:43:34Z,78.0
2023-09-12T10:43:39Z,77.0
2023-09-12T10:43:49Z,78.0
2023-09-12T10:43:59Z,80.0
2023-09-12T10:44:04Z,79.0
2023-09-12T10:44:09Z,81.0
2023-09-12T10:44:14Z,83.0
2023-09-12T10:44:19Z,84.0
2023-09-12T10:44:24Z,83.0
2023-09-12T10:44:29Z,82.0
2023-09-12T10:44:35Z,81.0
2023-09-12T10:44:50Z,80.0
2023-09-12T10:44:55Z,79.0
2023-09-12T10:45:05Z,80.0
2023-09-12T10:45:15Z,81.0
2023-09-12T10:45:20Z,84.0
2023-09-12T10:45:25Z,82.0
2023-09-12T10:45:30Z,80.0
2023-09-12T10:45:35Z,79.0
2023-09-12T10:45:45Z,80.0
2023-09-12T10:45:50Z,81.0
2023-09-12T10:45:55Z,82.0
2023-09-12T10:46:00Z,83.0
2023-09-12T10:46:05Z,84.0
2023-09-12T10:46:15Z,81.0
2023-09-12T10:46:20Z,80.0
2023-09-12T10:46:30Z,82.0
2023-09-12T10:46:35Z,83.0
2023-09-12T10:46:40Z,82.0
2023-09-12T10:46:45Z,84.0
2023-09-12T10:46:55Z,80.0
2023-09-12T10:47:00Z,79.0
2023-09-12T10:47:05Z,78.0
2023-09-12T10:47:20Z,83.0
2023-09-12T10:47:25Z,84.0
2023-09-12T10:47:30Z,85.0
2023-09-12T10:47:35Z,84.0
2023-09-12T10:47:40Z,81.0
2023-09-12T10:47:45Z,82.0
2023-09-12T10:48:00Z,83.0
2023-09-12T10:48:05Z,84.0
2023-09-12T10:48:10Z,83.0
2023-09-12T10:48:15Z,84.0
2023-09-12T10:48:25Z,87.0
2023-09-12T10:48:30Z,85.0
2023-09-12T10:48:35Z,87.0
2023-09-12T10:48:40Z,85.0
2023-09-12T10:48:45Z,84.0
2023-09-12T10:48:50Z,85.0
2023-09-12T10:48:55Z,86.0
2023-09-12T10:49:05Z,94.0
2023-09-12T10:49:15Z,90.0
2023-09-12T10:49:20Z,83.0
2023-09-12T10:49:25Z,81.0
2023-09-12T10:49:30Z,81.0
2023-09-12T10:49:45Z,82.0
2023-09-12T10:49:55Z,83.0
2023-09-12T10:50:05Z,82.0
2023-09-12T10:50:15Z,83.0
2023-09-12T10:50:27Z,84.0
2023-09-12T10:50:32Z,82.0
2023-09-12T10:50:37Z,81.0
2023-09-12T10:50:47Z,80.0
2023-09-12T10:50:52Z,81.0
2023-09-12T10:50:57Z,80.0
2023-09-12T10:51:02Z,79.0
2023-09-12T10:51:07Z,80.0
2023-09-12T10:51:17Z,83.0
2023-09-12T10:51:27Z,84.0
2023-09-12T10:51:32Z,85.0
2023-09-12T10:51:42Z,87.0
2023-09-12T10:51:47Z,90.0
2023-09-12T10:51:52Z,93.0
2023-09-12T10:51:57Z,92.0
2023-09-12T10:52:07Z,86.0
2023-09-12T10:52:12Z,83.0
2023-09-12T10:52:22Z,82.0
2023-09-12T10:52:37Z,83.0
2023-09-12T10:52:42Z,81.0
2023-09-12T10:52:52Z,82.0
2023-09-12T10:52:57Z,83.0
2023-09-12T10:53:02Z,85.0
2023-09-12T10:53:07Z,83.0
2023-09-12T10:53:17Z,85.0
2023-09-12T10:53:22Z,86.0
2023-09-12T10:53:37Z,87.0
2023-09-12T10:53:42Z,88.0
2023-09-12T10:53:57Z,87.0
2023-09-12T10:54:02Z,86.0
2023-09-12T10:54:07Z,81.0
2023-09-12T10:54:12Z,79.0
2023-09-12T10:54:17Z,78.0
2023-09-12T10:54:27Z,79.0
2023-09-12T10:54:32Z,80.0
2023-09-12T10:54:42Z,81.0
2023-09-12T10:54:47Z,80.0
2023-09-12T10:54:52Z,79.0
2023-09-12T10:54:57Z,79.0
2023-09-12T10:55:02Z,78.0
2023-09-12T10:55:07Z,80.0
2023-09-12T10:55:17Z,81.0
2023-09-12T10:55:22Z,83.0
2023-09-12T10:55:27Z,82.0
2023-09-12T10:55:42Z,82.0
2023-09-12T10:55:47Z,80.0
2023-09-12T10:55:52Z,77.0
2023-09-12T10:55:57Z,76.0
2023-09-12T10:56:02Z,77.0
2023-09-12T10:56:07Z,80.0
2023-09-12T10:56:12Z,82.0
2023-09-12T10:56:17Z,83.0
2023-09-12T10:56:22Z,84.0
2023-09-12T10:56:27Z,83.0
2023-09-12T10:56:32Z,81.0
2023-09-12T10:56:37Z,80.0
2023-09-12T10:56:47Z,82.0
2023-09-12T10:56:52Z,83.0
2023-09-12T10:56:57Z,81.0
2023-09-12T10:57:07Z,82.0
2023-09-12T10:57:12Z,80.0
2023-09-12T10:57:17Z,78.0
2023-09-12T10:57:22Z,76.0
2023-09-12T10:57:27Z,74.0
2023-09-12T10:57:32Z,72.0
2023-09-12T10:57:37Z,74.0
2023-09-12T10:57:42Z,75.0
2023-09-12T10:57:47Z,76.0
2023-09-12T10:57:57Z,77.0
2023-09-12T10:58:02Z,79.0
2023-09-12T10:58:12Z,80.0
2023-09-12T10:58:17Z,82.0
2023-09-12T10:58:27Z,81.0
2023-09-12T10:58:32Z,79.0
2023-09-12T10:58:37Z,78.0
2023-09-12T10:58:52Z,77.0
2023-09-12T10:58:57Z,78.0
2023-09-12T10:59:02Z,81.0
2023-09-12T10:59:07Z,77.0
2023-09-12T10:59:12Z,76.0
2023-09-12T10:59:22Z,75.0
2023-09-12T10:59:27Z,75.0
2023-09-12T10:59:32Z,76.0
2023-09-12T10:59:37Z,78.0
2023-09-12T10:59:42Z,77.0
2023-09-12T10:59:47Z,78.0
2023-09-12T10:59:52Z,77.0
2023-09-12T10:59:57Z,79.0
2023-09-12T11:00:02Z,81.0
2023-09-12T11:00:07Z,80.0
2023-09-12T11:00:12Z,79.0
2023-09-12T11:00:17Z,78.0
2023-09-12T11:00:22Z,78.0
2023-09-12T11:00:32Z,74.0
2023-09-12T11:00:37Z,72.0
2023-09-12T11:00:42Z,72.0
2023-09-12T11:00:47Z,75.0
2023-09-12T11:00:52Z,76.0
2023-09-12T11:01:02Z,75.0
2023-09-12T11:01:07Z,76.0
2023-09-12T11:01:17Z,78.0
2023-09-12T11:01:27Z,78.0
2023-09-12T11:01:32Z,83.0
2023-09-12T11:01:37Z,87.0
2023-09-12T11:01:42Z,91.0
2023-09-12T11:01:47Z,88.0
2023-09-12T11:01:52Z,83.0
2023-09-12T11:01:57Z,79.0
2023-09-12T11:02:02Z,78.0
2023-09-12T11:02:07Z,80.0
2023-09-12T11:02:12Z,78.0
2023-09-12T11:02:17Z,77.0
2023-09-12T11:02:22Z,79.0
2023-09-12T11:02:27Z,81.0
2023-09-12T11:02:32Z,83.0
2023-09-12T11:02:37Z,84.0
2023-09-12T11:02:42Z,83.0
2023-09-12T11:02:47Z,81.0
2023-09-12T11:02:52Z,78.0
2023-09-12T11:02:57Z,76.0
2023-09-12T11:03:07Z,75.0
2023-09-12T11:03:17Z,76.0
2023-09-12T11:03:22Z,78.0
2023-09-12T11:03:27Z,77.0
2023-09-12T11:03:32Z,78.0
2023-09-12T11:03:37Z,80.0
2023-09-12T11:03:42Z,81.0
2023-09-12T11:03:47Z,77.0
2023-09-12T11:03:52Z,74.0
2023-09-12T11:03:57Z,73.0
2023-09-12T11:04:02Z,75.0
2023-09-12T11:04:12Z,77.0
2023-09-12T11:04:17Z,76.0
2023-09-12T11:04:22Z,76.0
2023-09-12T11:04:37Z,77.0
2023-09-12T11:04:42Z,78.0
2023-09-12T11:04:47Z,80.0
2023-09-12T11:04:52Z,78.0
2023-09-12T11:04:57Z,76.0
2023-09-12T11:05:02Z,74.0
2023-09-12T11:05:07Z,74.0
2023-09-12T11:05:12Z,75.0
2023-09-12T11:05:22Z,76.0
2023-09-12T11:05:27Z,74.0
2023-09-12T11:05:32Z,73.0
2023-09-12T11:05:42Z,74.0
2023-09-12T11:05:47Z,75.0
2023-09-12T11:05:52Z,77.0
2023-09-12T11:05:57Z,79.0
2023-09-12T11:06:02Z,81.0
2023-09-12T11:06:07Z,82.0
2023-09-12T11:06:12Z,80.0
2023-09-12T11:06:17Z,78.0
2023-09-12T11:06:22Z,76.0
2023-09-12T11:06:27Z,77.0
2023-09-12T11:06:32Z,73.0
2023-09-12T11:06:37Z,72.0
2023-09-12T11:06:42Z,73.0
2023-09-12T11:06:52Z,76.0
2023-09-12T11:06:57Z,77.0
2023-09-12T11:07:07Z,78.0
2023-09-12T11:07:22Z,79.0
2023-09-12T11:07:27Z,78.0
2023-09-12T11:07:32Z,77.0
2023-09-12T11:07:42Z,78.0
2023-09-12T11:07:47Z,79.0
2023-09-12T11:07:52Z,83.0
2023-09-12T11:07:57Z,82.0
2023-09-12T11:08:02Z,83.0
2023-09-12T11:08:12Z,82.0
2023-09-12T11:08:17Z,85.0
2023-09-12T11:08:22Z,84.0
2023-09-12T11:08:32Z,83.0
2023-09-12T11:08:37Z,84.0
2023-09-12T11:08:52Z,84.0
2023-09-12T11:08:57Z,86.0
2023-09-12T11:09:02Z,85.0
2023-09-12T11:09:07Z,84.0
2023-09-12T11:09:12Z,83.0
2023-09-12T11:09:17Z,87.0
2023-09-12T11:09:32Z,84.0
2023-09-12T11:09:37Z,85.0
2023-09-12T11:09:42Z,87.0
2023-09-12T11:09:47Z,88.0
2023-09-12T11:09:52Z,87.0
2023-09-12T11:09:57Z,88.0
2023-09-12T11:10:02Z,85.0
2023-09-12T11:10:07Z,86.0
2023-09-12T11:10:12Z,87.0
2023-09-12T11:10:17Z,86.0
2023-09-12T11:10:22Z,88.0
2023-09-12T11:10:27Z,90.0
2023-09-12T11:10:32Z,89.0
2023-09-12T11:10:37Z,92.0
2023-09-12T11:10:52Z,88.0
2023-09-12T11:10:57Z,86.0
2023-09-12T11:11:02Z,89.0
2023-09-12T11:11:07Z,93.0
2023-09-12T11:11:12Z,91.0
2023-09-12T11:11:17Z,90.0
2023-09-12T11:11:22Z,88.0
2023-09-12T11:11:32Z,89.0
2023-09-12T11:11:37Z,82.0
2023-09-12T11:11:42Z,81.0
2023-09-12T11:11:47Z,79.0
2023-09-12T11:11:52Z,77.0
2023-09-12T11:11:57Z,83.0
2023-09-12T11:12:02Z,84.0
2023-09-12T11:12:07Z,83.0
2023-09-12T11:12:12Z,84.0
2023-09-12T11:12:22Z,85.0
2023-09-12T11:12:32Z,86.0
2023-09-12T11:12:42Z,85.0
2023-09-12T11:12:47Z,86.0
2023-09-12T11:12:52Z,87.0
2023-09-12T11:13:07Z,86.0
2023-09-12T11:13:12Z,85.0
2023-09-12T11:13:22Z,84.0
2023-09-12T11:13:27Z,85.0
2023-09-12T11:13:32Z,86.0
2023-09-12T11:13:37Z,85.0
2023-09-12T11:13:42Z,87.0
2023-09-12T11:13:52Z,88.0
2023-09-12T11:13:57Z,85.0
2023-09-12T11:14:02Z,87.0
2023-09-12T11:14:07Z,84.0
2023-09-12T11:14:12Z,83.0
2023-09-12T11:14:17Z,82.0
2023-09-12T11:14:34Z,83.0
2023-09-12T11:14:39Z,82.0
2023-09-12T11:14:44Z,83.0
2023-09-12T11:14:54Z,84.0
2023-09-12T11:14:59Z,86.0
2023-09-12T11:15:05Z,88.0
2023-09-12T11:15:15Z,86.0
2023-09-12T11:15:20Z,85.0
2023-09-12T11:15:25Z,88.0
2023-09-12T11:15:30Z,90.0
2023-09-12T11:15:35Z,89.0
2023-09-12T11:15:40Z,88.0
2023-09-12T11:15:45Z,89.0
2023-09-12T11:15:50Z,86.0
2023-09-12T11:15:55Z,83.0
2023-09-12T11:16:10Z,83.0
2023-09-12T11:16:20Z,85.0
2023-09-12T11:16:27Z,85.0
2023-09-12T11:16:32Z,84.0
2023-09-12T11:16:42Z,83.0
2023-09-12T11:16:55Z,85.0
2023-09-12T11:17:02Z,87.0
2023-09-12T11:17:07Z,88.0
2023-09-12T11:17:17Z,83.0
2023-09-12T11:17:27Z,86.0
2023-09-12T11:17:32Z,89.0
2023-09-12T11:17:42Z,88.0
2023-09-12T11:17:47Z,85.0
2023-09-12T11:17:52Z,84.0
2023-09-12T11:17:57Z,83.0
2023-09-12T11:18:02Z,84.0
2023-09-12T11:18:09Z,83.0
2023-09-12T11:18:19Z,84.0
2023-09-12T11:18:34Z,85.0
2023-09-12T11:18:40Z,86.0
2023-09-12T11:18:45Z,87.0
2023-09-12T11:18:50Z,86.0
2023-09-12T11:19:05Z,87.0
2023-09-12T11:19:10Z,89.0
2023-09-12T11:19:20Z,90.0
2023-09-12T11:19:27Z,89.0
2023-09-12T11:19:32Z,91.0
2023-09-12T11:19:37Z,90.0
2023-09-12T11:19:47Z,89.0
2023-09-12T11:19:52Z,88.0
2023-09-12T11:20:04Z,89.0
2023-09-12T11:20:14Z,85.0
2023-09-12T11:20:19Z,82.0
2023-09-12T11:20:29Z,84.0
2023-09-12T11:20:39Z,83.0
2023-09-12T11:20:50Z,83.0
2023-09-12T11:20:55Z,84.0
2023-09-12T11:21:10Z,82.0
2023-09-12T11:21:25Z,82.0
2023-09-12T11:21:30Z,83.0
2023-09-12T11:21:35Z,82.0
2023-09-12T11:21:40Z,83.0
2023-09-12T11:21:45Z,82.0
2023-09-12T11:21:55Z,79.0
2023-09-12T11:22:10Z,81.0
2023-09-12T11:22:15Z,83.0
2023-09-12T11:22:20Z,82.0
2023-09-12T11:22:27Z,81.0
2023-09-12T11:22:32Z,82.0
2023-09-12T11:22:47Z,82.0
2023-09-12T11:22:52Z,81.0
2023-09-12T11:22:57Z,83.0
2023-09-12T11:23:02Z,85.0
2023-09-12T11:23:17Z,84.0
2023-09-12T11:23:22Z,85.0
2023-09-12T11:23:29Z,82.0
2023-09-12T11:23:34Z,83.0
2023-09-12T11:23:39Z,86.0
2023-09-12T11:23:44Z,84.0
2023-09-12T11:23:49Z,83.0
2023-09-12T11:23:54Z,84.0
2023-09-12T11:24:09Z,84.0
2023-09-12T11:24:14Z,86.0
2023-09-12T11:24:19Z,87.0
2023-09-12T11:24:24Z,86.0
2023-09-12T11:24:40Z,85.0
2023-09-12T11:24:50Z,84.0
2023-09-12T11:24:55Z,85.0
2023-09-12T11:25:02Z,85.0
2023-09-12T11:25:07Z,86.0
2023-09-12T11:25:12Z,83.0
2023-09-12T11:25:17Z,84.0
2023-09-12T11:25:22Z,85.0
2023-09-12T11:25:32Z,88.0
2023-09-12T11:25:37Z,90.0
2023-09-12T11:25:47Z,89.0
2023-09-12T11:25:57Z,90.0
2023-09-12T11:26:07Z,88.0
2023-09-12T11:26:12Z,87.0
2023-09-12T11:26:17Z,88.0
2023-09-12T11:26:22Z,87.0
2023-09-12T11:26:34Z,87.0
2023-09-12T11:26:39Z,88.0
2023-09-12T11:26:45Z,88.0
2023-09-12T11:26:50Z,89.0
2023-09-12T11:26:55Z,88.0
2023-09-12T11:27:00Z,86.0
2023-09-12T11:27:15Z,86.0
2023-09-12T11:27:20Z,87.0
2023-09-12T11:27:25Z,89.0
2023-09-12T11:27:30Z,88.0
2023-09-12T11:27:35Z,86.0
2023-09-12T11:27:40Z,85.0
2023-09-12T11:27:45Z,86.0
2023-09-12T11:27:50Z,87.0
2023-09-12T11:28:05Z,87.0
2023-09-12T11:28:15Z,86.0
2023-09-12T11:28:20Z,89.0
2023-09-12T11:28:25Z,87.0
2023-09-12T11:28:35Z,88.0
2023-09-12T11:28:42Z,86.0
2023-09-12T11:28:47Z,87.0
2023-09-12T11:29:02Z,87.0
2023-09-12T11:29:12Z,88.0
2023-09-12T11:29:22Z,87.0
2023-09-12T11:29:27Z,88.0
2023-09-12T11:29:37Z,89.0
2023-09-12T11:29:42Z,86.0
2023-09-12T11:29:47Z,84.0
2023-09-12T11:30:02Z,85.0
2023-09-12T11:30:12Z,84.0
2023-09-12T11:30:17Z,83.0
2023-09-12T11:30:22Z,82.0
2023-09-12T11:30:27Z,81.0
2023-09-12T11:30:42Z,81.0
2023-09-12T11:30:47Z,80.0
2023-09-12T11:30:57Z,79.0
2023-09-12T11:31:07Z,80.0
2023-09-12T11:31:12Z,76.0
2023-09-12T11:31:17Z,75.0
2023-09-12T11:31:23Z,76.0
2023-09-12T11:31:28Z,78.0
2023-09-12T11:31:38Z,79.0
2023-09-12T11:31:48Z,77.0
2023-09-12T11:31:58Z,78.0
2023-09-12T11:32:13Z,80.0
2023-09-12T11:32:18Z,81.0
2023-09-12T11:32:23Z,82.0
2023-09-12T11:32:28Z,84.0
2023-09-12T11:32:34Z,82.0
2023-09-12T11:32:40Z,83.0
2023-09-12T11:32:50Z,82.0
2023-09-12T11:32:58Z,81.0
2023-09-12T11:33:13Z,81.0
2023-09-12T11:33:18Z,82.0
2023-09-12T11:33:23Z,84.0
2023-09-12T11:33:28Z,83.0
2023-09-12T11:33:33Z,84.0
2023-09-12T11:33:38Z,83.0
2023-09-12T11:33:43Z,81.0
2023-09-12T11:33:48Z,80.0
2023-09-12T11:33:53Z,79.0
2023-09-12T11:33:58Z,80.0
2023-09-12T11:34:03Z,81.0
2023-09-12T11:34:08Z,85.0
2023-09-12T11:34:13Z,82.0
2023-09-12T11:34:28Z,84.0
2023-09-12T11:34:33Z,83.0
2023-09-12T11:34:48Z,84.0
2023-09-12T11:35:03Z,80.0
2023-09-12T11:35:08Z,79.0
2023-09-12T11:35:18Z,84.0
2023-09-12T11:35:23Z,83.0
2023-09-12T11:35:33Z,81.0
2023-09-12T11:35:48Z,83.0
2023-09-12T11:35:53Z,85.0
2023-09-12T11:35:58Z,84.0
2023-09-12T11:36:03Z,83.0
2023-09-12T11:36:13Z,82.0
2023-09-12T11:36:18Z,82.0
2023-09-12T11:36:23Z,80.0
2023-09-12T11:36:28Z,78.0
2023-09-12T11:36:38Z,79.0
2023-09-12T11:36:43Z,80.0
2023-09-12T11:36:48Z,79.0
2023-09-12T11:36:53Z,80.0
2023-09-12T11:36:58Z,83.0
2023-09-12T11:37:03Z,82.0
2023-09-12T11:37:08Z,79.0
2023-09-12T11:37:18Z,78.0
2023-09-12T11:37:23Z,79.0
2023-09-12T11:37:38Z,79.0
2023-09-12T11:37:43Z,81.0
2023-09-12T11:37:48Z,80.0
2023-09-12T11:37:58Z,79.0
2023-09-12T11:38:03Z,76.0
2023-09-12T11:38:08Z,74.0
2023-09-12T11:38:13Z,75.0
2023-09-12T11:38:28Z,73.0
2023-09-12T11:38:33Z,74.0
2023-09-12T11:38:38Z,75.0
2023-09-12T11:38:43Z,76.0
2023-09-12T11:38:53Z,78.0
2023-09-12T11:38:58Z,80.0
2023-09-12T11:39:08Z,82.0
2023-09-12T11:39:13Z,83.0
2023-09-12T11:39:18Z,81.0
2023-09-12T11:39:23Z,79.0
2023-09-12T11:39:33Z,80.0
2023-09-12T11:39:43Z,82.0
2023-09-12T11:39:48Z,88.0
2023-09-12T11:39:53Z,87.0
2023-09-12T11:39:58Z,86.0
2023-09-12T11:40:03Z,85.0
2023-09-12T11:40:08Z,84.0
2023-09-12T11:40:13Z,88.0
2023-09-12T11:40:18Z,89.0
