timestamp,distance
2024-06-01T22:38:00Z,8.50
2024-06-01T22:39:00Z,5.10
2024-06-01T22:40:00Z,38.70
2024-06-01T22:42:00Z,20.70
2024-06-01T22:43:00Z,15.30
2024-06-01T22:44:00Z,32.50
2024-06-01T22:46:00Z,17.90
2024-06-01T22:47:00Z,43.70
2024-06-01T22:48:00Z,31.70
2024-06-01T22:49:00Z,20.60
2024-06-01T22:50:00Z,37.30
2024-06-01T22:53:00Z,8.80
2024-06-01T22:55:00Z,2.20
2024-06-01T22:56:00Z,6.40
2024-06-01T22:58:00Z,19.30
2024-06-01T22:59:00Z,32.50
2024-06-01T23:00:00Z,6.40
2024-06-01T23:01:00Z,57.00
2024-06-01T23:02:00Z,20.10
2024-06-01T23:03:00Z,60.70
2024-06-01T23:04:00Z,7.10
2024-06-01T23:05:00Z,12.60
2024-06-01T23:06:00Z,22.40
2024-06-01T23:08:00Z,46.80
2024-06-01T23:09:00Z,22.30
2024-06-01T23:10:00Z,5.80
2024-06-01T23:12:00Z,5.00
2024-06-01T23:13:00Z,45.70
2024-06-01T23:14:00Z,34.30
2024-06-01T23:17:00Z,9.80
2024-06-01T23:18:00Z,18.70
2024-06-01T23:19:00Z,9.80
2024-06-01T23:20:00Z,56.90
2024-06-01T23:21:00Z,36.80
2024-06-01T23:22:00Z,56.70
2024-06-01T23:25:00Z,34.20
2024-06-01T23:26:00Z,21.40
2024-06-01T23:27:00Z,35.70
2024-06-01T23:28:00Z,30.50
2024-06-01T23:29:00Z,16.00
2024-06-01T23:30:00Z,11.80
2024-06-01T23:31:00Z,65.10
2024-06-01T23:32:00Z,48.30
2024-06-01T23:34:00Z,19.20
2024-06-01T23:35:00Z,23.90
2024-06-01T23:36:00Z,8.60
2024-06-01T23:37:00Z,17.20
2024-06-01T23:38:00Z,16.30
2024-06-01T23:39:00Z,5.40
2024-06-01T23:40:00Z,6.00
2024-06-01T23:43:00Z,28.00
2024-06-01T23:44:00Z,5.90
2024-06-01T23:48:00Z,35.20
2024-06-01T23:49:00Z,47.50
2024-06-01T23:50:00Z,37.80
2024-06-01T23:51:00Z,7.70
2024-06-01T23:52:00Z,24.20
2024-06-01T23:54:00Z,35.00
2024-06-01T23:55:00Z,12.30
2024-06-01T23:58:00Z,3.70
2024-06-01T23:59:00Z,10.10
2024-06-02T00:00:00Z,0.70
2024-06-02T00:02:00Z,5.00
2024-06-02T00:04:00Z,7.10
2024-06-02T00:05:00Z,23.00
2024-06-02T00:06:00Z,46.90
2024-06-02T00:07:00Z,4.70
2024-06-02T00:09:00Z,43.60
2024-06-02T00:10:00Z,33.10
2024-06-02T00:11:00Z,28.50
2024-06-02T00:12:00Z,30.10
2024-06-02T00:13:00Z,3.00
2024-06-02T00:14:00Z,5.20
2024-06-02T00:16:00Z,14.90
2024-06-02T00:17:00Z,18.20
2024-06-02T00:18:00Z,9.40
2024-06-02T00:19:00Z,9.90
2024-06-02T00:23:00Z,13.30
2024-06-02T00:24:00Z,35.40
2024-06-02T00:26:00Z,5.30
2024-06-02T00:27:00Z,10.30
2024-06-02T00:28:00Z,18.80
2024-06-02T00:29:00Z,24.70
2024-06-02T00:31:00Z,31.00
2024-06-02T00:32:00Z,3.70
2024-06-02T00:36:00Z,29.30
2024-06-02T00:38:00Z,6.90
2024-06-02T00:39:00Z,27.20
2024-06-02T00:40:00Z,11.80
2024-06-02T00:41:00Z,13.50
2024-06-02T00:43:00Z,6.70
2024-06-02T00:44:00Z,9.20
2024-06-02T00:45:00Z,6.70
2024-06-02T00:57:00Z,11.00
2024-06-02T01:00:00Z,8.70
2024-06-02T01:01:00Z,34.30
2024-06-02T01:02:00Z,10.10
2024-06-02T01:03:00Z,5.20
2024-06-02T01:11:00Z,7.20
2024-06-02T01:12:00Z,18.20
2024-06-02T01:13:00Z,18.20
2024-06-02T01:15:00Z,3.00
2024-06-02T01:16:00Z,35.60
2024-06-02T01:17:00Z,21.20
2024-06-02T01:18:00Z,15.50
2024-06-02T01:19:00Z,10.10
2024-06-02T01:20:00Z,5.20
2024-06-02T01:21:00Z,20.70
2024-06-02T01:22:00Z,28.30
2024-06-02T01:23:00Z,10.70
2024-06-02T01:26:00Z,20.90
2024-06-02T01:29:00Z,20.70
2024-06-02T01:30:00Z,6.60
2024-06-02T01:31:00Z,1.40
2024-06-02T01:32:00Z,8.70
2024-06-02T01:33:00Z,38.80
2024-06-02T01:34:00Z,3.00
2024-06-02T01:35:00Z,54.00
2024-06-02T01:36:00Z,26.20
2024-06-02T01:37:00Z,35.20
2024-06-02T01:38:00Z,7.90
2024-06-02T01:39:00Z,28.40
2024-06-02T01:40:00Z,15.60
2024-06-02T01:41:00Z,15.40
2024-06-02T01:42:00Z,13.50
2024-06-02T01:43:00Z,20.20
2024-06-02T01:46:00Z,6.60
2024-06-02T01:47:00Z,16.10
2024-06-02T01:48:00Z,9.70
2024-06-02T01:49:00Z,14.40
2024-06-02T01:52:00Z,13.10
2024-06-02T01:59:00Z,21.00
2024-06-02T02:11:00Z,16.70
2024-06-02T02:13:00Z,15.10
2024-06-02T02:14:00Z,33.00
2024-06-02T02:15:00Z,9.50
2024-06-02T02:17:00Z,17.50
2024-06-02T02:18:00Z,11.20
2024-06-02T02:19:00Z,30.40
2024-06-02T02:22:00Z,5.50
2024-06-02T02:23:00Z,1.50
2024-06-02T02:25:00Z,12.30
2024-06-02T02:26:00Z,7.50
2024-06-02T02:27:00Z,5.80
2024-06-02T02:32:00Z,35.90
2024-06-02T02:33:00Z,13.60
2024-06-02T02:34:00Z,13.20
2024-06-02T02:35:00Z,20.80
2024-06-02T02:36:00Z,5.90
2024-06-02T02:37:00Z,18.20
2024-06-02T02:38:00Z,12.50
2024-06-02T02:40:00Z,4.40
2024-06-02T02:42:00Z,7.10
2024-06-02T02:43:00Z,4.70
2024-06-02T02:44:00Z,14.20
2024-06-02T02:45:00Z,14.10
2024-06-02T02:46:00Z,10.40
2024-06-02T02:48:00Z,25.60
