timestamp,heart rate zone,total minutes
2025-04-08T23:56:00Z,fat burn,1
2025-04-08T23:58:00Z,fat burn,1
2025-04-08T23:59:00Z,fat burn,1
2025-04-09T00:00:00Z,fat burn,1
2025-04-09T00:01:00Z,fat burn,1
2025-04-09T00:02:00Z,fat burn,1
2025-04-09T00:03:00Z,fat burn,1
2025-04-09T00:04:00Z,cardio,2
2025-04-09T00:05:00Z,fat burn,1
2025-04-09T00:06:00Z,fat burn,1
2025-04-09T00:07:00Z,cardio,2
2025-04-09T00:08:00Z,cardio,2
2025-04-09T00:09:00Z,cardio,2
2025-04-09T00:10:00Z,cardio,2
2025-04-09T00:11:00Z,cardio,2
2025-04-09T00:12:00Z,cardio,2
2025-04-09T00:13:00Z,cardio,2
2025-04-09T00:14:00Z,cardio,2
2025-04-09T00:15:00Z,cardio,2
2025-04-09T00:16:00Z,cardio,2
2025-04-09T00:17:00Z,cardio,2
2025-04-09T00:18:00Z,cardio,2
2025-04-09T00:19:00Z,fat burn,1
2025-04-09T00:20:00Z,fat burn,1
2025-04-09T00:21:00Z,fat burn,1
2025-04-09T00:22:00Z,fat burn,1
2025-04-09T00:23:00Z,cardio,2
2025-04-09T00:24:00Z,cardio,2
2025-04-09T00:25:00Z,cardio,2
2025-04-09T00:26:00Z,cardio,2
2025-04-09T00:27:00Z,cardio,2
2025-04-09T00:28:00Z,cardio,2
2025-04-09T00:29:00Z,cardio,2
2025-04-09T00:30:00Z,cardio,2
2025-04-09T00:31:00Z,cardio,2
2025-04-09T00:32:00Z,cardio,2
2025-04-09T00:33:00Z,cardio,2
2025-04-09T00:34:00Z,fat burn,1
2025-04-09T00:35:00Z,cardio,2
2025-04-09T00:36:00Z,cardio,2
2025-04-09T00:37:00Z,cardio,2
2025-04-09T00:38:00Z,cardio,2
2025-04-09T00:39:00Z,cardio,2
2025-04-09T00:40:00Z,fat burn,1
2025-04-09T00:41:00Z,cardio,2
2025-04-09T00:42:00Z,cardio,2
2025-04-09T00:43:00Z,cardio,2
2025-04-09T00:44:00Z,fat burn,1
2025-04-09T00:45:00Z,fat burn,1
2025-04-09T00:46:00Z,fat burn,1
2025-04-09T00:47:00Z,fat burn,1
2025-04-09T11:31:00Z,fat burn,1
2025-04-09T11:32:00Z,fat burn,1
2025-04-09T11:40:00Z,fat burn,1
2025-04-09T11:41:00Z,fat burn,1
2025-04-09T11:42:00Z,fat burn,1
2025-04-09T15:58:00Z,fat burn,1
2025-04-09T15:59:00Z,fat burn,1
2025-04-09T16:00:00Z,fat burn,1
2025-04-09T16:01:00Z,fat burn,1
2025-04-10T14:09:00Z,fat burn,1
2025-04-10T14:29:00Z,fat burn,1
2025-04-10T14:38:00Z,fat burn,1
2025-04-17T20:29:00Z,fat burn,1
2025-04-17T20:30:00Z,fat burn,1
2025-04-17T20:32:00Z,fat burn,1
2025-04-17T20:33:00Z,fat burn,1
2025-04-17T20:34:00Z,fat burn,1
2025-04-17T20:37:00Z,fat burn,1
2025-04-17T20:38:00Z,fat burn,1
2025-04-17T20:39:00Z,fat burn,1
2025-04-17T20:40:00Z,fat burn,1
2025-04-17T20:42:00Z,cardio,2
2025-04-17T20:43:00Z,fat burn,1
2025-04-17T20:44:00Z,cardio,2
2025-04-17T20:45:00Z,fat burn,1
2025-04-17T20:46:00Z,fat burn,1
2025-04-17T20:47:00Z,fat burn,1
2025-04-17T20:48:00Z,fat burn,1
2025-04-17T20:49:00Z,fat burn,1
2025-04-17T20:50:00Z,fat burn,1
2025-04-17T20:51:00Z,fat burn,1
2025-04-17T20:52:00Z,fat burn,1
2025-04-17T20:53:00Z,fat burn,1
2025-04-17T20:54:00Z,fat burn,1
2025-04-17T20:55:00Z,fat burn,1
2025-04-17T20:56:00Z,fat burn,1
2025-04-17T20:57:00Z,fat burn,1
2025-04-17T20:58:00Z,fat burn,1
2025-04-17T20:59:00Z,fat burn,1
2025-04-17T21:00:00Z,fat burn,1
2025-04-17T21:01:00Z,fat burn,1
2025-04-17T21:02:00Z,fat burn,1
2025-04-17T21:03:00Z,fat burn,1
2025-04-17T21:04:00Z,fat burn,1
2025-04-17T21:05:00Z,fat burn,1
2025-04-17T21:06:00Z,fat burn,1
2025-04-17T21:07:00Z,fat burn,1
2025-04-17T21:08:00Z,fat burn,1
2025-04-17T21:09:00Z,fat burn,1
2025-04-17T21:10:00Z,fat burn,1
2025-04-17T21:11:00Z,cardio,2
2025-04-17T21:12:00Z,cardio,2
2025-04-17T21:13:00Z,fat burn,1
2025-04-17T21:14:00Z,fat burn,1
2025-04-17T21:15:00Z,cardio,2
2025-04-17T21:16:00Z,cardio,2
2025-04-17T21:17:00Z,fat burn,1
2025-04-17T21:18:00Z,cardio,2
2025-04-17T21:19:00Z,cardio,2
2025-04-17T21:20:00Z,fat burn,1
2025-04-17T21:21:00Z,fat burn,1
2025-04-17T21:22:00Z,fat burn,1
2025-04-17T21:23:00Z,fat burn,1
2025-04-17T21:24:00Z,cardio,2
2025-04-17T21:25:00Z,cardio,2
2025-04-17T21:27:00Z,fat burn,1
2025-04-17T21:28:00Z,fat burn,1
2025-04-17T21:29:00Z,fat burn,1
2025-04-17T21:30:00Z,fat burn,1
2025-04-17T21:31:00Z,fat burn,1
2025-04-23T00:55:00Z,fat burn,1
2025-04-23T00:58:00Z,fat burn,1
2025-04-23T00:59:00Z,fat burn,1
2025-04-23T01:00:00Z,fat burn,1
2025-04-23T01:01:00Z,fat burn,1
2025-04-23T01:02:00Z,fat burn,1
2025-04-23T01:03:00Z,fat burn,1
2025-04-23T01:04:00Z,fat burn,1
2025-04-23T01:05:00Z,fat burn,1
2025-04-23T01:06:00Z,fat burn,1
2025-04-23T01:07:00Z,cardio,2
2025-04-23T01:08:00Z,fat burn,1
2025-04-23T01:09:00Z,fat burn,1
2025-04-23T01:10:00Z,fat burn,1
2025-04-23T01:11:00Z,cardio,2
2025-04-23T01:12:00Z,cardio,2
2025-04-23T01:13:00Z,cardio,2
2025-04-23T01:14:00Z,fat burn,1
2025-04-23T01:15:00Z,cardio,2
2025-04-23T01:16:00Z,cardio,2
2025-04-23T01:17:00Z,cardio,2
2025-04-23T01:18:00Z,cardio,2
2025-04-23T01:19:00Z,fat burn,1
2025-04-23T01:20:00Z,fat burn,1
2025-04-23T01:21:00Z,fat burn,1
2025-04-23T01:22:00Z,fat burn,1
2025-04-23T01:23:00Z,fat burn,1
2025-04-23T01:24:00Z,fat burn,1
2025-04-23T01:25:00Z,fat burn,1
2025-04-23T01:26:00Z,fat burn,1
2025-04-23T01:27:00Z,fat burn,1
2025-04-23T01:28:00Z,fat burn,1
2025-04-23T01:29:00Z,fat burn,1
2025-04-23T01:30:00Z,fat burn,1
2025-04-23T01:31:00Z,fat burn,1
2025-04-23T01:32:00Z,fat burn,1
2025-04-23T01:33:00Z,fat burn,1
2025-04-23T01:34:00Z,fat burn,1
2025-04-23T01:35:00Z,fat burn,1
2025-04-23T01:36:00Z,fat burn,1
2025-04-23T01:37:00Z,cardio,2
2025-04-23T01:38:00Z,cardio,2
2025-04-23T01:39:00Z,cardio,2
2025-04-23T01:40:00Z,fat burn,1
2025-04-23T01:41:00Z,fat burn,1
2025-04-23T01:42:00Z,cardio,2
2025-04-23T01:43:00Z,fat burn,1
2025-04-23T01:44:00Z,cardio,2
2025-04-23T01:45:00Z,cardio,2
2025-04-23T01:46:00Z,cardio,2
2025-04-23T01:47:00Z,fat burn,1
2025-04-23T01:48:00Z,fat burn,1
2025-04-23T01:49:00Z,fat burn,1
2025-04-23T01:50:00Z,fat burn,1
2025-04-25T13:54:00Z,fat burn,1
2025-04-25T13:58:00Z,fat burn,1
2025-04-25T15:08:00Z,fat burn,1
2025-04-29T00:58:00Z,fat burn,1
2025-04-29T00:59:00Z,fat burn,1
2025-04-29T01:04:00Z,fat burn,1
2025-04-29T01:05:00Z,fat burn,1
2025-04-29T01:06:00Z,fat burn,1
2025-04-29T01:07:00Z,fat burn,1
2025-04-29T01:08:00Z,fat burn,1
2025-04-29T01:09:00Z,fat burn,1
2025-04-29T01:10:00Z,fat burn,1
2025-04-29T01:11:00Z,fat burn,1
2025-04-29T01:12:00Z,fat burn,1
2025-04-29T01:13:00Z,fat burn,1
2025-04-29T01:14:00Z,fat burn,1
2025-04-29T01:15:00Z,fat burn,1
2025-04-29T01:16:00Z,fat burn,1
2025-04-29T01:17:00Z,fat burn,1
2025-04-29T01:18:00Z,fat burn,1
2025-04-29T01:19:00Z,fat burn,1
2025-04-29T01:20:00Z,fat burn,1
2025-04-29T01:21:00Z,fat burn,1
2025-04-29T01:22:00Z,fat burn,1
2025-04-29T01:23:00Z,fat burn,1
2025-04-29T01:24:00Z,fat burn,1
2025-04-29T01:25:00Z,fat burn,1
2025-04-29T01:26:00Z,fat burn,1
2025-04-29T01:27:00Z,fat burn,1
2025-04-29T01:28:00Z,fat burn,1
2025-04-29T01:29:00Z,fat burn,1
2025-04-29T01:30:00Z,fat burn,1
2025-04-29T01:31:00Z,fat burn,1
2025-04-29T01:32:00Z,fat burn,1
2025-04-29T01:33:00Z,fat burn,1
2025-04-29T01:34:00Z,cardio,2
2025-04-29T01:35:00Z,cardio,2
2025-04-29T01:36:00Z,fat burn,1
2025-04-29T01:37:00Z,fat burn,1
2025-04-29T01:38:00Z,fat burn,1
2025-04-29T01:39:00Z,fat burn,1
2025-04-29T01:40:00Z,fat burn,1
2025-04-29T01:41:00Z,fat burn,1
2025-04-29T01:42:00Z,fat burn,1
2025-04-29T01:43:00Z,fat burn,1
2025-04-29T01:44:00Z,fat burn,1
2025-04-29T01:46:00Z,fat burn,1
2025-04-29T16:47:00Z,fat burn,1
2025-04-29T16:52:00Z,cardio,2
2025-04-29T16:53:00Z,fat burn,1
2025-04-29T16:54:00Z,cardio,2
2025-04-29T16:55:00Z,fat burn,1
2025-04-29T16:56:00Z,fat burn,1
2025-04-29T16:57:00Z,cardio,2
2025-04-29T16:58:00Z,cardio,2
2025-04-29T16:59:00Z,cardio,2
2025-04-29T17:00:00Z,fat burn,1
2025-04-29T17:01:00Z,cardio,2
2025-04-29T17:02:00Z,cardio,2
2025-04-29T17:03:00Z,cardio,2
2025-04-29T17:04:00Z,cardio,2
2025-04-29T17:05:00Z,cardio,2
2025-04-29T17:06:00Z,cardio,2
2025-04-29T17:07:00Z,cardio,2
2025-04-29T17:08:00Z,fat burn,1
2025-04-29T17:09:00Z,fat burn,1
2025-04-29T17:10:00Z,fat burn,1
2025-04-29T17:11:00Z,fat burn,1
2025-04-29T17:12:00Z,fat burn,1
2025-04-29T17:13:00Z,cardio,2
2025-04-29T17:14:00Z,cardio,2
2025-04-29T17:15:00Z,cardio,2
2025-04-29T17:16:00Z,cardio,2
2025-04-29T17:17:00Z,cardio,2
2025-04-29T17:18:00Z,cardio,2
2025-04-29T17:19:00Z,cardio,2
2025-04-29T17:20:00Z,fat burn,1
2025-04-29T17:21:00Z,fat burn,1
2025-04-29T17:22:00Z,fat burn,1
2025-04-29T17:23:00Z,fat burn,1
2025-04-29T17:24:00Z,fat burn,1
2025-04-29T17:25:00Z,fat burn,1
2025-04-29T17:26:00Z,fat burn,1
2025-04-29T17:27:00Z,cardio,2
2025-04-29T17:28:00Z,cardio,2
2025-04-29T17:29:00Z,cardio,2
2025-04-29T17:30:00Z,cardio,2
2025-04-29T17:31:00Z,cardio,2
2025-04-29T17:32:00Z,cardio,2
2025-04-29T17:33:00Z,cardio,2
2025-04-29T17:34:00Z,cardio,2
2025-04-29T17:35:00Z,fat burn,1
2025-04-29T17:36:00Z,fat burn,1
2025-04-29T17:37:00Z,cardio,2
2025-04-29T17:38:00Z,cardio,2
2025-04-29T17:39:00Z,cardio,2
2025-04-29T17:40:00Z,cardio,2
2025-04-29T17:41:00Z,cardio,2
2025-04-29T17:42:00Z,cardio,2
2025-04-29T17:43:00Z,cardio,2
2025-04-29T17:44:00Z,cardio,2
2025-04-29T17:45:00Z,cardio,2
2025-04-29T17:46:00Z,fat burn,1
2025-04-29T17:47:00Z,fat burn,1
2025-04-29T17:48:00Z,fat burn,1
2025-04-29T17:49:00Z,fat burn,1
2025-04-29T17:50:00Z,fat burn,1
2025-04-29T17:51:00Z,fat burn,1
2025-04-29T17:53:00Z,fat burn,1
