timestamp,vertical ratio
2025-05-31T00:00:03Z,999.4
2025-05-31T00:00:08Z,1007.7
2025-05-31T00:00:13Z,1011.6
2025-05-31T00:00:18Z,995.5
2025-05-31T00:00:23Z,977.8
2025-05-31T00:00:28Z,974.0
2025-05-31T00:00:33Z,976.7
2025-05-31T00:00:38Z,990.7
2025-05-31T00:00:43Z,998.2
2025-05-31T00:00:48Z,1007.7
2025-05-31T00:00:53Z,1010.5
2025-05-31T00:00:58Z,1013.1
2025-05-31T00:01:03Z,1025.1
2025-05-31T00:01:08Z,1041.7
2025-05-31T00:01:13Z,1037.1
2025-05-31T00:01:18Z,1047.5
2025-05-31T00:01:23Z,1057.9
2025-05-31T00:01:28Z,1070.7
2025-05-31T00:01:34Z,1090.5
2025-05-31T00:01:39Z,1193.3
2025-05-31T00:01:44Z,1249.1
2025-05-31T00:01:49Z,1354.8
2025-05-31T00:01:54Z,1295.4
2025-05-31T00:01:59Z,1220.3
2025-05-31T00:02:04Z,1059.9
2025-05-31T00:02:09Z,983.8
2025-05-31T00:02:14Z,992.7
2025-05-31T00:02:19Z,1011.1
2025-05-31T00:02:24Z,1020.6
2025-05-31T00:02:29Z,1012.2
2025-05-31T00:02:34Z,976.7
2025-05-31T00:02:39Z,969.2
2025-05-31T00:02:44Z,977.0
2025-05-31T00:02:48Z,989.7
2025-05-31T00:02:53Z,984.5
2025-05-31T00:02:58Z,961.8
2025-05-31T00:03:03Z,984.5
2025-05-31T00:03:08Z,974.9
2025-05-31T00:03:13Z,971.7
2025-05-31T00:03:18Z,945.2
2025-05-31T00:03:23Z,932.5
2025-05-31T00:03:28Z,919.8
2025-05-31T00:03:33Z,935.0
2025-05-31T00:03:38Z,966.6
2025-05-31T00:03:43Z,1044.6
2025-05-31T00:03:48Z,1166.1
2025-05-31T00:03:53Z,1264.8
2025-05-31T00:03:58Z,1329.8
2025-05-31T00:04:03Z,1320.3
2025-05-31T00:04:08Z,1331.5
2025-05-31T00:04:13Z,1351.3
2025-05-31T00:04:18Z,1352.5
2025-05-31T00:04:23Z,1339.5
2025-05-31T00:04:28Z,1326.8
2025-05-31T00:04:40Z,1050.5
2025-05-31T00:04:45Z,1105.5
2025-05-31T00:04:50Z,1065.2
2025-05-31T00:04:55Z,1041.5
2025-05-31T00:05:00Z,981.7
2025-05-31T00:05:05Z,987.2
2025-05-31T00:05:10Z,983.5
2025-05-31T00:05:15Z,978.3
2025-05-31T00:05:20Z,971.4
2025-05-31T00:05:25Z,975.4
2025-05-31T00:05:30Z,971.6
2025-05-31T00:05:35Z,982.6
2025-05-31T00:05:40Z,989.1
2025-05-31T00:05:46Z,1007.6
2025-05-31T00:05:51Z,997.6
2025-05-31T00:05:56Z,992.0
2025-05-31T00:06:01Z,983.1
2025-05-31T00:06:06Z,1005.1
2025-05-31T00:06:11Z,1013.4
2025-05-31T00:06:16Z,1035.5
2025-05-31T00:06:21Z,1023.6
2025-05-31T00:06:26Z,1027.6
2025-05-31T00:06:31Z,1036.4
2025-05-31T00:06:36Z,1042.1
2025-05-31T00:06:41Z,1045.5
2025-05-31T00:06:46Z,1033.9
2025-05-31T00:06:51Z,1039.1
2025-05-31T00:06:56Z,1048.9
2025-05-31T00:07:01Z,1041.8
2025-05-31T00:07:06Z,1034.6
2025-05-31T00:07:11Z,1054.0
2025-05-31T00:07:16Z,1123.0
2025-05-31T00:07:21Z,1209.6
2025-05-31T00:07:26Z,1288.0
2025-05-31T00:07:31Z,1355.7
2025-05-31T00:07:36Z,1318.1
2025-05-31T00:07:41Z,1330.8
2025-05-31T00:07:53Z,1320.4
2025-05-31T00:07:58Z,1330.9
2025-05-31T00:08:03Z,1346.2
2025-05-31T00:08:18Z,1430.1
2025-05-31T00:08:23Z,1405.4
2025-05-31T00:08:28Z,1370.7
2025-05-31T00:08:33Z,1354.4
2025-05-31T00:08:38Z,1381.4
2025-05-31T00:08:43Z,1295.4
2025-05-31T00:08:48Z,1166.6
2025-05-31T00:08:53Z,1004.7
2025-05-31T00:08:58Z,985.8
2025-05-31T00:09:03Z,977.1
2025-05-31T00:09:08Z,992.0
2025-05-31T00:09:13Z,970.8
2025-05-31T00:09:18Z,955.2
2025-05-31T00:09:23Z,939.7
2025-05-31T00:09:28Z,941.6
2025-05-31T00:09:33Z,952.4
2025-05-31T00:09:38Z,935.6
2025-05-31T00:09:43Z,949.2
2025-05-31T00:09:48Z,971.4
2025-05-31T00:09:53Z,993.1
2025-05-31T00:09:58Z,997.4
2025-05-31T00:10:03Z,986.5
2025-05-31T00:10:08Z,994.2
2025-05-31T00:10:13Z,998.4
2025-05-31T00:10:18Z,1000.5
2025-05-31T00:10:23Z,999.6
2025-05-31T00:10:28Z,1008.4
2025-05-31T00:10:33Z,1017.1
2025-05-31T00:10:38Z,1018.9
2025-05-31T00:10:43Z,1014.2
2025-05-31T00:10:48Z,1007.3
2025-05-31T00:10:53Z,1007.2
2025-05-31T00:10:58Z,1014.3
2025-05-31T00:11:03Z,1021.5
2025-05-31T00:11:08Z,1024.2
2025-05-31T00:11:13Z,1062.8
2025-05-31T00:11:18Z,1165.8
2025-05-31T00:11:23Z,1294.2
2025-05-31T00:11:28Z,1371.4
2025-05-31T00:11:33Z,1367.5
2025-05-31T00:11:38Z,1350.9
2025-05-31T00:11:43Z,1281.0
2025-05-31T00:11:51Z,980.6
2025-05-31T00:11:56Z,1007.9
2025-05-31T00:12:01Z,1012.4
2025-05-31T00:12:06Z,1027.8
2025-05-31T00:12:11Z,1018.5
2025-05-31T00:12:16Z,1011.6
2025-05-31T00:12:21Z,1007.2
2025-05-31T00:12:26Z,980.5
2025-05-31T00:12:31Z,966.8
2025-05-31T00:12:36Z,947.5
2025-05-31T00:12:41Z,950.7
2025-05-31T00:12:46Z,953.6
2025-05-31T00:12:51Z,951.3
2025-05-31T00:12:56Z,950.6
2025-05-31T00:13:01Z,932.4
2025-05-31T00:13:06Z,912.4
2025-05-31T00:13:10Z,892.5
2025-05-31T00:13:15Z,887.5
2025-05-31T00:13:20Z,895.6
2025-05-31T00:13:25Z,901.5
2025-05-31T00:13:30Z,905.3
2025-05-31T00:13:35Z,907.3
2025-05-31T00:13:40Z,912.7
2025-05-31T00:13:45Z,915.6
2025-05-31T00:13:50Z,926.9
2025-05-31T00:13:55Z,934.2
2025-05-31T00:14:00Z,939.0
2025-05-31T00:14:05Z,920.8
2025-05-31T00:14:10Z,928.9
2025-05-31T00:14:15Z,1023.4
2025-05-31T00:14:20Z,1149.4
2025-05-31T00:14:25Z,1261.8
2025-05-31T00:14:30Z,1292.2
2025-05-31T00:14:35Z,1321.8
2025-05-31T00:14:40Z,1312.0
2025-05-31T00:14:45Z,1267.5
2025-05-31T00:14:50Z,1179.6
2025-05-31T00:14:55Z,1131.8
2025-05-31T00:15:00Z,1116.0
2025-05-31T00:15:05Z,1102.2
2025-05-31T00:15:10Z,1075.4
2025-05-31T00:15:15Z,1046.4
2025-05-31T00:15:20Z,1052.1
2025-05-31T00:15:26Z,1046.0
2025-05-31T00:15:31Z,1061.5
2025-05-31T00:15:36Z,1058.7
2025-05-31T00:15:41Z,1081.8
2025-05-31T00:15:46Z,1079.1
2025-05-31T00:15:51Z,1080.3
2025-05-31T00:15:56Z,1045.9
2025-05-31T00:16:01Z,1026.0
2025-05-31T00:16:06Z,1008.5
2025-05-31T00:16:11Z,1037.9
2025-05-31T00:16:16Z,1036.5
2025-05-31T00:16:21Z,1029.4
2025-05-31T00:16:26Z,1013.3
2025-05-31T00:16:31Z,1016.0
2025-05-31T00:16:36Z,1006.5
2025-05-31T00:16:41Z,1004.1
2025-05-31T00:16:46Z,1015.2
2025-05-31T00:16:51Z,1041.2
2025-05-31T00:16:56Z,1051.1
2025-05-31T00:17:01Z,1051.4
2025-05-31T00:17:06Z,1050.9
2025-05-31T00:17:11Z,1062.5
2025-05-31T00:17:16Z,1065.6
2025-05-31T00:17:21Z,1080.7
2025-05-31T00:17:26Z,1068.0
2025-05-31T00:17:31Z,1063.2
2025-05-31T00:17:36Z,1038.3
2025-05-31T00:17:41Z,1047.5
2025-05-31T00:17:46Z,1069.0
2025-05-31T00:17:51Z,1163.4
2025-05-31T00:17:56Z,1241.9
2025-05-31T00:18:01Z,1293.6
2025-05-31T00:18:06Z,1327.0
2025-05-31T00:18:11Z,1300.0
2025-05-31T00:18:16Z,1302.6
2025-05-31T00:18:20Z,1287.0
2025-05-31T00:18:25Z,1315.3
2025-05-31T00:18:30Z,1319.9
2025-05-31T00:18:35Z,1274.4
2025-05-31T00:18:40Z,1212.0
2025-05-31T00:18:45Z,1120.2
2025-05-31T00:18:50Z,1050.5
2025-05-31T00:18:55Z,1021.0
2025-05-31T00:19:00Z,1025.3
2025-05-31T00:19:05Z,1043.3
2025-05-31T00:19:10Z,1041.2
2025-05-31T00:19:15Z,1076.8
2025-05-31T00:19:20Z,1082.6
2025-05-31T00:19:25Z,1095.5
2025-05-31T00:19:30Z,1063.6
2025-05-31T00:19:35Z,1049.1
2025-05-31T00:19:40Z,1038.9
2025-05-31T00:19:45Z,1040.1
2025-05-31T00:19:50Z,1062.8
2025-05-31T00:19:55Z,1058.3
2025-05-31T00:20:00Z,1126.5
2025-05-31T00:20:05Z,1220.4
2025-05-31T00:20:10Z,1318.1
2025-05-31T00:20:15Z,1353.3
2025-05-31T00:20:20Z,1303.1
2025-05-31T00:20:32Z,1322.4
2025-05-31T00:21:06Z,1022.3
2025-05-31T00:21:11Z,1004.8
2025-05-31T00:21:16Z,1013.2
2025-05-31T00:21:21Z,1008.8
2025-05-31T00:21:26Z,1023.5
2025-05-31T00:21:31Z,1056.2
2025-05-31T00:21:36Z,1068.4
2025-05-31T00:21:41Z,1106.8
2025-05-31T00:21:46Z,1210.8
2025-05-31T00:22:54Z,1426.0
