timestamp,heart rate zone,total minutes
2025-01-02T19:57:00Z,fat burn,1
2025-01-02T20:01:00Z,fat burn,1
2025-01-02T20:02:00Z,fat burn,1
2025-01-02T20:03:00Z,cardio,2
2025-01-02T20:04:00Z,fat burn,1
2025-01-02T20:05:00Z,fat burn,1
2025-01-02T20:09:00Z,fat burn,1
2025-01-02T20:10:00Z,fat burn,1
2025-01-02T20:12:00Z,fat burn,1
2025-01-02T20:13:00Z,cardio,2
2025-01-02T20:14:00Z,fat burn,1
2025-01-02T20:15:00Z,fat burn,1
2025-01-02T20:16:00Z,fat burn,1
2025-01-02T20:17:00Z,fat burn,1
2025-01-02T20:18:00Z,fat burn,1
2025-01-02T20:19:00Z,fat burn,1
2025-01-02T20:20:00Z,fat burn,1
2025-01-02T20:21:00Z,fat burn,1
2025-01-02T20:22:00Z,fat burn,1
2025-01-02T20:23:00Z,cardio,2
2025-01-02T20:24:00Z,cardio,2
2025-01-02T20:25:00Z,fat burn,1
2025-01-02T20:26:00Z,fat burn,1
2025-01-02T20:27:00Z,cardio,2
2025-01-02T20:28:00Z,cardio,2
2025-01-02T20:29:00Z,cardio,2
2025-01-02T20:30:00Z,cardio,2
2025-01-02T20:31:00Z,fat burn,1
2025-01-02T20:32:00Z,fat burn,1
2025-01-02T20:33:00Z,fat burn,1
2025-01-02T20:34:00Z,cardio,2
2025-01-02T20:35:00Z,fat burn,1
2025-01-02T20:36:00Z,fat burn,1
2025-01-02T20:37:00Z,cardio,2
2025-01-02T20:38:00Z,fat burn,1
2025-01-02T20:39:00Z,fat burn,1
2025-01-02T20:40:00Z,cardio,2
2025-01-02T20:41:00Z,fat burn,1
2025-01-02T20:42:00Z,fat burn,1
2025-01-02T20:43:00Z,fat burn,1
2025-01-02T20:44:00Z,fat burn,1
2025-01-02T20:45:00Z,cardio,2
2025-01-02T20:46:00Z,fat burn,1
2025-01-02T20:47:00Z,cardio,2
2025-01-02T20:48:00Z,fat burn,1
2025-01-02T20:49:00Z,fat burn,1
2025-01-02T20:50:00Z,fat burn,1
2025-01-02T20:51:00Z,fat burn,1
2025-01-02T20:52:00Z,fat burn,1
2025-01-02T20:53:00Z,fat burn,1
2025-01-02T20:54:00Z,fat burn,1
2025-01-02T20:55:00Z,fat burn,1
2025-01-02T20:56:00Z,fat burn,1
2025-01-02T20:57:00Z,fat burn,1
2025-01-02T20:58:00Z,fat burn,1
2025-01-02T20:59:00Z,fat burn,1
2025-01-02T21:00:00Z,fat burn,1
2025-01-02T21:01:00Z,cardio,2
2025-01-02T21:02:00Z,fat burn,1
2025-01-02T21:03:00Z,fat burn,1
2025-01-02T21:04:00Z,fat burn,1
2025-01-02T21:05:00Z,fat burn,1
2025-01-02T21:06:00Z,fat burn,1
2025-01-02T21:07:00Z,fat burn,1
2025-01-02T21:08:00Z,fat burn,1
2025-01-02T21:09:00Z,fat burn,1
2025-01-04T13:06:00Z,cardio,2
2025-01-04T13:07:00Z,fat burn,1
2025-01-04T13:08:00Z,fat burn,1
2025-01-04T13:09:00Z,cardio,2
2025-01-04T13:10:00Z,fat burn,1
2025-01-04T13:11:00Z,fat burn,1
2025-01-04T13:12:00Z,cardio,2
2025-01-04T13:13:00Z,fat burn,1
2025-01-04T13:14:00Z,cardio,2
2025-01-04T13:15:00Z,cardio,2
2025-01-04T13:16:00Z,cardio,2
2025-01-04T13:17:00Z,fat burn,1
2025-01-04T13:18:00Z,fat burn,1
2025-01-04T13:19:00Z,fat burn,1
2025-01-04T13:20:00Z,fat burn,1
2025-01-04T13:21:00Z,fat burn,1
2025-01-04T13:22:00Z,fat burn,1
2025-01-04T13:23:00Z,cardio,2
2025-01-04T13:24:00Z,cardio,2
2025-01-04T13:25:00Z,fat burn,1
2025-01-04T13:26:00Z,cardio,2
2025-01-04T13:27:00Z,fat burn,1
2025-01-04T13:28:00Z,fat burn,1
2025-01-04T13:29:00Z,cardio,2
2025-01-04T13:30:00Z,fat burn,1
2025-01-04T13:31:00Z,fat burn,1
2025-01-04T13:32:00Z,fat burn,1
