timestamp,steps per minute
2025-07-17T08:59:08Z,106
2025-07-17T08:59:09Z,107
2025-07-17T08:59:10Z,107
2025-07-17T08:59:11Z,106
2025-07-17T08:59:12Z,107
2025-07-17T08:59:13Z,107
2025-07-17T08:59:14Z,109
2025-07-17T08:59:15Z,109
2025-07-17T08:59:16Z,108
2025-07-17T08:59:17Z,107
2025-07-17T08:59:18Z,105
2025-07-17T08:59:19Z,105
2025-07-17T08:59:20Z,105
2025-07-17T08:59:21Z,106
2025-07-17T08:59:22Z,107
2025-07-17T08:59:23Z,107
2025-07-17T08:59:24Z,107
2025-07-17T08:59:25Z,107
2025-07-17T08:59:26Z,107
2025-07-17T08:59:27Z,105
2025-07-17T08:59:28Z,106
2025-07-17T08:59:29Z,108
2025-07-17T08:59:30Z,109
2025-07-17T08:59:31Z,109
2025-07-17T08:59:32Z,110
2025-07-17T08:59:33Z,111
2025-07-17T08:59:34Z,110
2025-07-17T08:59:35Z,109
2025-07-17T08:59:36Z,109
2025-07-17T08:59:37Z,108
2025-07-17T08:59:38Z,107
2025-07-17T08:59:39Z,107
2025-07-17T08:59:40Z,107
2025-07-17T08:59:41Z,106
2025-07-17T08:59:42Z,105
2025-07-17T08:59:43Z,105
2025-07-17T08:59:44Z,105
2025-07-17T08:59:45Z,106
2025-07-17T08:59:46Z,106
2025-07-17T08:59:47Z,107
2025-07-17T08:59:48Z,107
2025-07-17T08:59:49Z,106
2025-07-17T08:59:50Z,105
2025-07-17T08:59:51Z,105
2025-07-17T08:59:52Z,105
2025-07-17T08:59:53Z,106
2025-07-17T08:59:54Z,105
2025-07-17T08:59:55Z,105
2025-07-17T08:59:56Z,106
2025-07-17T08:59:57Z,107
2025-07-17T08:59:58Z,108
2025-07-17T08:59:59Z,108
2025-07-17T09:00:00Z,107
2025-07-17T09:00:01Z,107
2025-07-17T09:00:02Z,105
2025-07-17T09:00:03Z,106
2025-07-17T09:00:04Z,107
2025-07-17T09:00:05Z,107
2025-07-17T09:00:06Z,107
2025-07-17T09:00:07Z,107
2025-07-17T09:00:08Z,108
2025-07-17T09:00:09Z,109
2025-07-17T09:00:10Z,109
2025-07-17T09:00:11Z,110
2025-07-17T09:00:12Z,110
2025-07-17T09:00:13Z,110
2025-07-17T09:00:14Z,111
2025-07-17T09:00:15Z,111
2025-07-17T09:00:16Z,111
2025-07-17T09:00:17Z,112
2025-07-17T09:00:18Z,111
2025-07-17T09:00:19Z,111
2025-07-17T09:00:20Z,110
2025-07-17T09:00:21Z,111
2025-07-17T09:00:22Z,111
2025-07-17T09:00:23Z,110
2025-07-17T09:00:24Z,111
2025-07-17T09:00:25Z,111
2025-07-17T09:00:26Z,110
2025-07-17T09:00:27Z,110
2025-07-17T09:00:28Z,110
2025-07-17T09:00:29Z,110
2025-07-17T09:00:30Z,110
2025-07-17T09:00:31Z,109
2025-07-17T09:00:32Z,107
2025-07-17T09:00:33Z,109
2025-07-17T09:00:34Z,112
2025-07-17T09:00:35Z,113
2025-07-17T09:00:36Z,112
2025-07-17T09:00:37Z,112
2025-07-17T09:00:38Z,114
2025-07-17T09:00:39Z,116
2025-07-17T09:00:40Z,120
2025-07-17T09:00:41Z,121
2025-07-17T09:00:42Z,119
2025-07-17T09:00:43Z,118
2025-07-17T09:00:44Z,115
2025-07-17T09:00:45Z,116
2025-07-17T09:00:46Z,114
2025-07-17T09:00:47Z,113
2025-07-17T09:00:48Z,112
2025-07-17T09:00:49Z,114
2025-07-17T09:00:50Z,114
2025-07-17T09:00:51Z,121
2025-07-17T09:00:52Z,135
2025-07-17T09:00:53Z,148
2025-07-17T09:00:54Z,160
2025-07-17T09:00:55Z,167
2025-07-17T09:00:56Z,170
2025-07-17T09:00:57Z,172
2025-07-17T09:00:58Z,174
2025-07-17T09:00:59Z,177
2025-07-17T09:01:00Z,178
2025-07-17T09:01:01Z,179
2025-07-17T09:01:02Z,179
2025-07-17T09:01:03Z,179
2025-07-17T09:01:04Z,179
2025-07-17T09:01:05Z,179
2025-07-17T09:01:06Z,179
2025-07-17T09:01:07Z,178
2025-07-17T09:01:08Z,178
2025-07-17T09:01:09Z,179
2025-07-17T09:01:10Z,180
2025-07-17T09:01:11Z,180
2025-07-17T09:01:12Z,178
2025-07-17T09:01:13Z,176
2025-07-17T09:01:14Z,175
2025-07-17T09:01:15Z,175
2025-07-17T09:01:16Z,175
2025-07-17T09:01:17Z,176
2025-07-17T09:01:18Z,177
2025-07-17T09:01:19Z,176
2025-07-17T09:01:20Z,176
2025-07-17T09:01:21Z,177
