recorded_time,temperature
2024-10-28T00:00,0.1898637569327235
2024-10-28T00:01,0.12986375693272123
2024-10-28T00:02,0.10986375693272521
2024-10-28T00:03,0.08986375693272208
2024-10-28T00:04,0.07986375693272407
2024-10-28T00:05,0.0998637569327201
2024-10-28T00:06,0.13986375693272635
2024-10-28T00:07,0.1798637569327255
2024-10-28T00:08,0.1798637569327255
2024-10-28T00:09,0.15986375693272237
2024-10-28T00:10,0.14986375693272436
2024-10-28T00:11,0.1898637569327235
2024-10-28T00:12,0.15986375693272237
2024-10-28T00:13,0.1898637569327235
2024-10-28T00:14,0.2798637569327269
2024-10-28T00:15,0.37986375693272123
2024-10-28T00:16,0.5098637569327238
2024-10-28T00:17,0.559863756932721
2024-10-28T00:18,0.5398637569327249
2024-10-28T00:19,0.40986375693272237
2024-10-28T00:20,0.2898637569327249
2024-10-28T00:21,0.19986375693272151
2024-10-28T00:22,0.10986375693272521
2024-10-28T00:23,0.049863756932722936
2024-10-28T00:24,0.0198637569327218
2024-10-28T00:25,-0.010136243067279338
2024-10-28T00:26,-0.03013624306727536
2024-10-28T00:27,-0.03013624306727536
2024-10-28T00:28,-0.060136243067276496
2024-10-28T00:29,-0.060136243067276496
2024-10-28T00:30,-0.09013624306727763
2024-10-28T00:31,-0.11013624306727365
2024-10-28T00:32,-0.10013624306727564
2024-10-28T00:33,-0.10013624306727564
2024-10-28T00:34,-0.10013624306727564
2024-10-28T00:35,-0.11013624306727365
2024-10-28T00:36,-0.1501362430672799
2024-10-28T00:37,-0.17013624306727593
2024-10-28T00:38,-0.19013624306727905
2024-10-28T00:39,-0.19013624306727905
2024-10-28T00:40,-0.21013624306727507
2024-10-28T00:41,-0.2401362430672762
2024-10-28T00:42,-0.28013624306727536
2024-10-28T00:43,-0.29013624306727337
2024-10-28T00:44,-0.3001362430672785
2024-10-28T00:45,-0.3201362430672745
2024-10-28T00:46,-0.3201362430672745
2024-10-28T00:47,-0.3201362430672745
2024-10-28T00:48,-0.3101362430672765
2024-10-28T00:49,-0.3101362430672765
2024-10-28T00:50,-0.3201362430672745
2024-10-28T00:51,-0.3201362430672745
2024-10-28T00:52,-0.34013624306727763
2024-10-28T00:53,-0.35013624306727564
2024-10-28T00:54,-0.36013624306727365
2024-10-28T00:55,-0.28013624306727536
2024-10-28T00:56,-0.3101362430672765
2024-10-28T00:57,-0.35013624306727564
2024-10-28T00:58,-0.36013624306727365
2024-10-28T00:59,-0.3901362430672748
2024-10-28T01:00,-0.3901362430672748
2024-10-28T01:01,-0.4201362430672759
2024-10-28T01:02,-0.4201362430672759
2024-10-28T01:03,-0.43013624306727394
2024-10-28T01:04,-0.4601362430672751
2024-10-28T01:05,-0.4801362430672782
2024-10-28T01:06,-0.5101362430672793
2024-10-28T01:07,-0.5401362430672734
2024-10-28T01:08,-0.5601362430672765
2024-10-28T01:09,-0.5601362430672765
2024-10-28T01:10,-0.5201362430672773
2024-10-28T01:11,-0.45013624306727706
2024-10-28T01:12,-0.35013624306727564
2024-10-28T01:13,-0.28013624306727536
2024-10-28T01:14,-0.21013624306727507
2024-10-28T01:15,-0.1401362430672748
2024-10-28T01:16,-0.09013624306727763
2024-10-28T01:17,-0.050136243067278485
2024-10-28T01:18,-0.03013624306727536
2024-10-28T01:19,-0.02013624306727735
2024-10-28T01:20,-1.3624306727422208E-4
2024-10-28T01:21,0.009863756932723788
2024-10-28T01:22,0.009863756932723788
2024-10-28T01:23,0.06986375693272606
2024-10-28T01:24,0.059863756932720946
2024-10-28T01:25,0.06986375693272606
2024-10-28T01:26,0.07986375693272407
2024-10-28T01:27,0.10986375693272521
2024-10-28T01:28,0.12986375693272123
2024-10-28T01:29,0.1898637569327235
2024-10-28T01:30,0.23986375693272066
2024-10-28T01:31,0.29986375693272294
2024-10-28T01:32,0.3398637569327221
2024-10-28T01:33,0.37986375693272123
2024-10-28T01:34,0.4398637569327235
2024-10-28T01:35,0.40986375693272237
2024-10-28T01:36,0.3698637569327232
2024-10-28T01:37,0.3298637569327241
2024-10-28T01:38,0.31986375693272606
2024-10-28T01:39,0.2598637569327238
2024-10-28T01:40,0.22986375693272265
2024-10-28T01:41,0.15986375693272237
2024-10-28T01:42,0.11986375693272322
2024-10-28T01:43,0.039863756932724925
2024-10-28T01:44,-0.050136243067278485
2024-10-28T01:45,-0.09013624306727763
2024-10-28T01:46,-0.09013624306727763
2024-10-28T01:47,-0.10013624306727564
2024-10-28T01:48,-0.1401362430672748
2024-10-28T01:49,0.049863756932722936
2024-10-28T01:50,-0.11013624306727365
2024-10-28T01:51,-0.10013624306727564
2024-10-28T01:52,-0.17013624306727593
2024-10-28T01:53,-0.20013624306727706
2024-10-28T01:54,-0.1401362430672748
2024-10-28T01:55,-0.060136243067276496
2024-10-28T01:56,0.0198637569327218
2024-10-28T01:57,0.08986375693272208
2024-10-28T01:58,0.1798637569327255
2024-10-28T01:59,0.23986375693272066
2024-10-28T02:00,0.2898637569327249
2024-10-28T02:01,0.30986375693272095
2024-10-28T02:02,0.31986375693272606
2024-10-28T02:03,0.29986375693272294
2024-10-28T02:04,0.2598637569327238
2024-10-28T02:05,0.20986375693272663
2024-10-28T02:06,0.15986375693272237
2024-10-28T02:07,0.12986375693272123
2024-10-28T02:08,0.10986375693272521
2024-10-28T02:09,0.07986375693272407
2024-10-28T02:10,0.06986375693272606
2024-10-28T02:11,0.1898637569327235
2024-10-28T02:12,0.19986375693272151
2024-10-28T02:13,0.21986375693272464
2024-10-28T02:14,0.23986375693272066
2024-10-28T02:15,0.29986375693272294
2024-10-28T02:16,0.2598637569327238
2024-10-28T02:17,0.20986375693272663
2024-10-28T02:18,0.1798637569327255
2024-10-28T02:19,0.1798637569327255
2024-10-28T02:20,0.1898637569327235
2024-10-28T02:21,0.19986375693272151
2024-10-28T02:22,0.22986375693272265
2024-10-28T02:23,0.24986375693272578
2024-10-28T02:24,0.2598637569327238
2024-10-28T02:25,0.2898637569327249
2024-10-28T02:26,0.1898637569327235
2024-10-28T02:27,0.07986375693272407
2024-10-28T02:28,0.009863756932723788
2024-10-28T02:29,-0.060136243067276496
2024-10-28T02:30,-0.12013624306727877
2024-10-28T02:31,-0.18013624306727394
2024-10-28T02:32,-0.2301362430672782
2024-10-28T02:33,-0.28013624306727536
2024-10-28T02:34,-0.3101362430672765
2024-10-28T02:35,-0.37013624306727877
2024-10-28T02:36,-0.4601362430672751
2024-10-28T02:37,-0.5101362430672793
2024-10-28T02:38,-0.5301362430672754
2024-10-28T02:39,-0.3801362430672768
2024-10-28T02:40,-0.17013624306727593
2024-10-28T02:41,0.0198637569327218
2024-10-28T02:42,0.1898637569327235
2024-10-28T02:43,0.3398637569327221
2024-10-28T02:44,0.4398637569327235
2024-10-28T02:45,0.5098637569327238
2024-10-28T02:46,0.6198637569327232
2024-10-28T02:47,0.7498637569327258
2024-10-28T02:48,0.7998637569327229
2024-10-28T02:49,0.8498637569327201
2024-10-28T02:50,0.7898637569327249
2024-10-28T02:51,0.6898637569327235
2024-10-28T02:52,0.6098637569327252
2024-10-28T02:53,0.48986375693272066
2024-10-28T02:54,0.37986375693272123
2024-10-28T02:55,0.2698637569327218
2024-10-28T02:56,0.16986375693272038
2024-10-28T02:57,0.08986375693272208
2024-10-28T02:58,0.009863756932723788
2024-10-28T02:59,-0.060136243067276496
2024-10-28T03:00,-0.10013624306727564
2024-10-28T03:01,-0.1501362430672799
2024-10-28T03:02,-0.16013624306727792
2024-10-28T03:03,-0.21013624306727507
2024-10-28T03:04,-0.2301362430672782
2024-10-28T03:05,-0.28013624306727536
2024-10-28T03:06,-0.3101362430672765
2024-10-28T03:07,-0.34013624306727763
2024-10-28T03:08,-0.35013624306727564
2024-10-28T03:09,-0.37013624306727877
2024-10-28T03:10,-0.3901362430672748
2024-10-28T03:11,-0.35013624306727564
2024-10-28T03:12,-0.4001362430672799
2024-10-28T03:13,-0.4701362430672731
2024-10-28T03:14,-0.5301362430672754
2024-10-28T03:15,-0.5801362430672796
2024-10-28T03:16,-0.6101362430672737
2024-10-28T03:17,-0.6501362430672799
2024-10-28T03:18,-0.6801362430672739
2024-10-28T03:19,-0.7101362430672751
2024-10-28T03:20,-0.7401362430672762
2024-10-28T03:21,-0.7801362430672754
2024-10-28T03:22,-0.8101362430672765
2024-10-28T03:23,-0.8501362430672756
2024-10-28T03:24,-0.8901362430672748
2024-10-28T03:25,-0.9201362430672759
2024-10-28T03:26,-0.9501362430672771
2024-10-28T03:27,-0.9801362430672782
2024-10-28T03:28,-1.0101362430672793
2024-10-28T03:29,-1.0301362430672754
2024-10-28T03:30,-1.0601362430672765
2024-10-28T03:31,-1.0901362430672776
2024-10-28T03:32,-1.1201362430672788
2024-10-28T03:33,-1.15013624306728
2024-10-28T03:34,-1.170136243067276
2024-10-28T03:35,-1.210136243067275
2024-10-28T03:36,-1.220136243067273
2024-10-28T03:37,-1.210136243067275
2024-10-28T03:38,-1.160136243067278
2024-10-28T03:39,-1.0601362430672765
2024-10-28T03:40,-0.9001362430672799
2024-10-28T03:41,-0.7301362430672782
2024-10-28T03:42,-0.5201362430672773
2024-10-28T03:43,-0.4901362430672762
2024-10-28T03:44,-0.4901362430672762
2024-10-28T03:45,-0.5701362430672745
2024-10-28T03:46,-0.6301362430672768
2024-10-28T03:47,-0.6601362430672779
2024-10-28T03:48,-0.7001362430672771
2024-10-28T03:49,-0.7301362430672782
2024-10-28T03:50,-0.7701362430672773
2024-10-28T03:51,-0.7701362430672773
2024-10-28T03:52,-0.8201362430672745
2024-10-28T03:53,-0.8701362430672788
2024-10-28T03:54,-0.9101362430672779
2024-10-28T03:55,-0.940136243067279
2024-10-28T03:56,-0.9601362430672751
2024-10-28T03:57,-0.9801362430672782
2024-10-28T03:58,-0.9801362430672782
2024-10-28T03:59,-0.9801362430672782
2024-10-28T04:00,-0.940136243067279
2024-10-28T04:01,-0.9901362430672762
2024-10-28T04:02,-1.0101362430672793
2024-10-28T04:03,-1.0001362430672742
2024-10-28T04:04,-1.0001362430672742
2024-10-28T04:05,-1.0001362430672742
2024-10-28T04:06,-1.0101362430672793
2024-10-28T04:07,-0.9701362430672731
2024-10-28T04:08,-0.9201362430672759
2024-10-28T04:09,-0.8101362430672765
2024-10-28T04:10,-0.7101362430672751
2024-10-28T04:11,-0.5801362430672796
2024-10-28T04:12,-0.34013624306727763
2024-10-28T04:13,-0.1501362430672799
2024-10-28T04:14,-1.3624306727422208E-4
2024-10-28T04:15,0.12986375693272123
2024-10-28T04:16,0.16986375693272038
2024-10-28T04:17,0.1898637569327235
2024-10-28T04:18,0.059863756932720946
2024-10-28T04:19,-0.16013624306727792
2024-10-28T04:20,-0.21013624306727507
2024-10-28T04:21,-0.35013624306727564
2024-10-28T04:22,-0.5501362430672785
2024-10-28T04:23,-0.6801362430672739
2024-10-28T04:24,-0.9501362430672771
2024-10-28T04:25,-1.15013624306728
2024-10-28T04:26,-1.2901362430672734
2024-10-28T04:27,-1.3901362430672748
2024-10-28T04:28,-1.3901362430672748
2024-10-28T04:29,-0.690136243067279
2024-10-28T04:30,-0.9601362430672751
2024-10-28T04:31,-0.9901362430672762
2024-10-28T04:32,-1.0001362430672742
2024-10-28T04:33,-0.9701362430672731
2024-10-28T04:34,-0.7801362430672754
2024-10-28T04:35,-0.7601362430672793
2024-10-28T04:36,-0.8501362430672756
2024-10-28T04:37,-0.9201362430672759
2024-10-28T04:38,-0.8201362430672745
2024-10-28T04:39,-0.8301362430672796
2024-10-28T04:40,-0.6401362430672748
2024-10-28T04:41,-0.7001362430672771
2024-10-28T04:42,-0.7101362430672751
2024-10-28T04:43,-0.8001362430672785
2024-10-28T04:44,-0.8301362430672796
2024-10-28T04:45,-0.8301362430672796
2024-10-28T04:46,-0.8501362430672756
2024-10-28T04:47,-0.8501362430672756
