timestamp,Infrared to Red Signal Ratio
10/07/24 00:00:59,14
10/07/24 00:01:59,0
10/07/24 00:02:59,0
10/07/24 00:03:59,6
10/07/24 00:04:59,0
10/07/24 00:05:59,-6
10/07/24 00:06:59,5
10/07/24 00:07:59,0
10/07/24 00:08:59,4
10/07/24 00:09:59,0
10/07/24 00:10:59,-2
10/07/24 00:11:59,-33
10/07/24 00:12:59,-4
10/07/24 00:13:59,13
10/07/24 00:14:59,20
10/07/24 00:15:59,7
10/07/24 00:16:59,6
10/07/24 00:17:59,4
10/07/24 00:18:59,6
10/07/24 00:19:59,4
10/07/24 00:20:59,3
10/07/24 00:21:59,-6
10/07/24 00:22:59,0
10/07/24 00:23:59,16
10/07/24 00:24:59,-1
10/07/24 00:25:59,4
10/07/24 00:26:59,3
10/07/24 00:27:59,0
10/07/24 00:28:59,-35
10/07/24 00:29:59,0
10/07/24 00:30:59,0
10/07/24 00:31:59,-5
10/07/24 00:32:59,-11
10/07/24 00:33:59,1
10/07/24 00:34:59,0
10/07/24 00:35:59,0
10/07/24 00:36:59,-2
10/07/24 00:37:59,-28
10/07/24 00:38:59,5
10/07/24 00:39:59,-12
10/07/24 00:40:59,28
10/07/24 00:41:59,-13
10/07/24 00:42:59,1
10/07/24 00:43:59,0
10/07/24 00:44:59,2
10/07/24 00:45:59,0
10/07/24 00:46:59,-35
10/07/24 00:47:59,-11
10/07/24 00:48:59,0
10/07/24 00:49:59,30
10/07/24 00:50:59,-69
10/07/24 00:51:59,13
10/07/24 00:52:59,-65
10/07/24 00:53:59,-55
10/07/24 00:54:59,-7
10/07/24 00:55:59,0
10/07/24 00:56:59,-1
10/07/24 00:57:59,-49
10/07/24 00:58:59,-51
10/07/24 00:59:59,-7
10/07/24 01:00:59,0
10/07/24 01:01:59,-69
10/07/24 01:02:59,0
10/07/24 01:03:59,-4
10/07/24 01:04:59,10
10/07/24 01:05:59,-26
10/07/24 01:06:59,-48
10/07/24 01:07:59,-28
10/07/24 01:08:59,12
10/07/24 01:09:59,0
10/07/24 01:10:59,-1
10/07/24 01:11:59,-4
10/07/24 01:12:59,-10
10/07/24 01:13:59,2
10/07/24 01:14:59,-35
10/07/24 01:15:59,0
10/07/24 01:16:59,-17
10/07/24 01:17:59,7
10/07/24 01:18:59,4
10/07/24 01:19:59,42
10/07/24 01:20:59,-38
10/07/24 01:21:59,-11
10/07/24 01:22:59,-4
10/07/24 01:23:59,0
10/07/24 01:24:59,7
10/07/24 01:25:59,-3
10/07/24 01:26:59,10
10/07/24 01:27:59,4
10/07/24 01:28:59,0
10/07/24 01:29:59,-10
10/07/24 01:30:59,-4
10/07/24 01:31:59,-1
10/07/24 01:32:59,-13
10/07/24 01:33:59,-9
10/07/24 01:34:59,4
10/07/24 01:35:59,0
10/07/24 01:36:59,-3
10/07/24 01:37:59,-21
10/07/24 01:38:59,-10
10/07/24 01:39:59,8
10/07/24 01:40:59,-13
10/07/24 01:41:59,0
10/07/24 01:42:59,-20
10/07/24 01:43:59,-18
10/07/24 01:44:59,-65
10/07/24 01:45:59,43
10/07/24 01:46:59,0
10/07/24 01:47:59,27
10/07/24 01:48:59,20
10/07/24 01:49:59,8
10/07/24 01:50:59,2
10/07/24 01:51:59,11
10/07/24 01:52:59,34
10/07/24 01:53:59,-1
10/07/24 01:54:59,2
10/07/24 01:55:59,-12
10/07/24 01:56:59,-5
10/07/24 01:57:59,2
10/07/24 01:58:59,-25
10/07/24 01:59:59,4
10/07/24 02:00:59,-12
10/07/24 02:01:59,3
10/07/24 02:02:59,21
10/07/24 02:03:59,-19
10/07/24 02:04:59,-1
10/07/24 02:05:59,19
10/07/24 02:06:59,0
10/07/24 02:07:59,6
10/07/24 02:08:59,32
10/07/24 02:09:59,21
10/07/24 02:10:59,0
10/07/24 02:11:59,0
10/07/24 02:12:59,-26
10/07/24 02:13:59,-10
10/07/24 02:14:59,6
10/07/24 02:15:59,0
10/07/24 02:16:59,3
10/07/24 02:17:59,-1
10/07/24 02:18:59,0
10/07/24 02:19:59,5
10/07/24 02:20:59,-60
10/07/24 02:21:59,24
10/07/24 02:22:59,32
10/07/24 02:23:59,4
10/07/24 02:24:59,-14
10/07/24 02:25:59,3
10/07/24 02:26:59,0
10/07/24 02:27:59,1
10/07/24 02:28:59,0
10/07/24 02:29:59,0
10/07/24 02:30:59,2
10/07/24 02:31:59,0
10/07/24 02:32:59,-17
10/07/24 02:33:59,17
10/07/24 02:34:59,-15
10/07/24 02:35:59,4
10/07/24 02:36:59,-4
10/07/24 02:37:59,1
10/07/24 02:38:59,21
10/07/24 02:39:59,-4
10/07/24 02:40:59,-38
10/07/24 02:41:59,-1
10/07/24 02:42:59,-4
10/07/24 02:43:59,-3
10/07/24 02:44:59,11
10/07/24 02:45:59,1
10/07/24 02:46:59,-19
10/07/24 02:47:59,-10
10/07/24 02:48:59,0
10/07/24 02:49:59,-3
10/07/24 02:50:59,14
10/07/24 02:51:59,-5
10/07/24 02:52:59,3
10/07/24 02:53:59,0
10/07/24 02:54:59,13
10/07/24 02:55:59,0
10/07/24 02:56:59,-4
10/07/24 02:57:59,-9
10/07/24 02:58:59,-12
10/07/24 02:59:59,0
10/07/24 03:00:59,-34
10/07/24 03:01:59,0
10/07/24 03:02:59,-4
10/07/24 03:03:59,-30
10/07/24 03:04:59,34
10/07/24 03:05:59,-4
10/07/24 03:06:59,-17
10/07/24 03:07:59,-4
10/07/24 03:08:59,-25
10/07/24 03:09:59,16
10/07/24 03:10:59,-60
10/07/24 03:11:59,-21
10/07/24 03:12:59,0
10/07/24 03:13:59,0
10/07/24 03:14:59,-2
10/07/24 03:15:59,5
10/07/24 03:16:59,0
10/07/24 03:17:59,-4
10/07/24 03:18:59,0
10/07/24 03:19:59,-3
10/07/24 03:20:59,2
10/07/24 03:21:59,-26
10/07/24 03:22:59,2
10/07/24 03:23:59,-2
10/07/24 03:24:59,-6
10/07/24 03:25:59,-2
10/07/24 03:26:59,-11
10/07/24 03:27:59,0
10/07/24 03:28:59,-8
10/07/24 03:29:59,25
10/07/24 03:30:59,7
10/07/24 03:31:59,0
10/07/24 03:32:59,0
10/07/24 03:33:59,52
10/07/24 03:34:59,-10
10/07/24 03:35:59,0
10/07/24 03:36:59,0
10/07/24 03:37:59,10
10/07/24 03:38:59,4
10/07/24 03:39:59,8
10/07/24 03:40:59,0
10/07/24 03:41:59,-27
10/07/24 03:42:59,-13
10/07/24 03:43:59,19
10/07/24 03:44:59,5
10/07/24 03:45:59,31
10/07/24 03:46:59,0
10/07/24 03:47:59,0
10/07/24 03:48:59,1
10/07/24 03:49:59,5
10/07/24 03:50:59,-1
10/07/24 03:51:59,2
10/07/24 03:52:59,-15
10/07/24 03:53:59,16
10/07/24 03:54:59,26
10/07/24 03:55:59,-3
10/07/24 03:56:59,-2
10/07/24 03:57:59,19
10/07/24 03:58:59,5
10/07/24 03:59:59,2
10/07/24 04:00:59,42
10/07/24 04:01:59,0
10/07/24 04:02:59,-22
10/07/24 04:03:59,3
10/07/24 04:04:59,20
10/07/24 04:05:59,1
10/07/24 04:06:59,0
10/07/24 04:07:59,8
10/07/24 04:08:59,32
