timestamp,rmssd,coverage,low_frequency,high_frequency
2024-11-19T00:00:00,59.035,0.928,2481.403,601.312
2024-11-19T00:05:00,57.389,1.006,1521.004,602.239
2024-11-19T00:10:00,59.469,0.965,2414.398,480.694
2024-11-19T00:15:00,54.849,0.976,1761.37,476.282
2024-11-19T00:20:00,64.205,0.988,1532.648,524.016
2024-11-19T00:25:00,64.417,0.859,1587.468,570.042
2024-11-19T00:30:00,62.898,0.954,2482.763,789.054
2024-11-19T00:35:00,60.527,0.909,7448.633,551.576
2024-11-19T00:40:00,83.525,0.952,2401.014,1580.76
2024-11-19T00:45:00,81.532,0.98,2629.496,1798.203
2024-11-19T00:50:00,54.519,0.937,3120.206,365.355
2024-11-19T00:55:00,65.111,0.887,3635.892,830.82
2024-11-19T01:00:00,59.82,0.917,4724.865,525.061
2024-11-19T01:05:00,29.522,0.982,302.991,99.254
2024-11-19T01:10:00,46.095,0.972,4261.418,426.863
2024-11-19T01:15:00,39.418,0.959,1393.512,416.424
2024-11-19T01:20:00,29.277,0.927,1964.566,154.298
2024-11-19T01:25:00,53.753,1.004,4048.788,642.542
2024-11-19T01:30:00,52.722,1.004,1678.644,585.817
2024-11-19T01:35:00,61.15,0.98,4684.865,781.625
2024-11-19T01:40:00,52.717,0.714,827.834,143.682
2024-11-19T01:45:00,43.212,0.961,5000.983,284.519
2024-11-19T01:50:00,35.28,0.956,1426.289,181.767
2024-11-19T01:55:00,35.46,0.822,1576.484,228.894
2024-11-19T02:00:00,41.97,0.995,2262.126,226.097
2024-11-19T02:05:00,37.294,0.917,2323.048,193.117
2024-11-19T02:10:00,41.999,0.833,2378.07,270.454
2024-11-19T02:15:00,40.709,0.968,3628.855,269.905
2024-11-19T02:20:00,42.185,0.822,1638.02,315.552
2024-11-19T02:25:00,44.733,0.882,2958.296,145.671
2024-11-19T02:30:00,36.874,0.922,1613.844,168.355
2024-11-19T02:35:00,47.073,0.795,1596.39,358.176
2024-11-19T02:40:00,50.427,0.995,1476.746,553.838
2024-11-19T02:45:00,25.734,0.997,424.28,128.076
2024-11-19T02:50:00,25.106,1.006,578.858,61.978
2024-11-19T02:55:00,29.076,1.002,533.726,154.971
2024-11-19T03:00:00,50.701,0.939,2306.127,478.833
2024-11-19T03:05:00,42.072,0.966,2346.067,356.004
2024-11-19T03:10:00,42.869,0.919,4135.586,306.633
2024-11-19T03:15:00,42.251,0.953,1797.378,361.18
2024-11-19T03:20:00,52.256,0.92,2762.566,458.553
2024-11-19T03:25:00,41.331,0.948,2082.678,302.232
2024-11-19T03:30:00,44.127,0.837,2511.652,296.886
2024-11-19T03:35:00,42.604,1.002,525.688,341.653
2024-11-19T03:40:00,35.919,1.006,1305.886,612.845
2024-11-19T03:45:00,37.858,0.994,1561.04,265.921
2024-11-19T03:50:00,37.113,0.923,1183.912,168.872
2024-11-19T03:55:00,35.494,1.003,1739.104,166.742
2024-11-19T04:00:00,30.598,0.986,3336.102,217.164
2024-11-19T04:05:00,36.948,0.965,2334.583,231.377
2024-11-19T04:10:00,40.848,0.916,658.391,279.079
2024-11-19T04:15:00,39.834,0.932,2251.811,197.307
2024-11-19T04:20:00,20.151,0.977,173.362,59.578
2024-11-19T04:25:00,29.321,0.972,3265.409,135.539
2024-11-19T04:30:00,28.875,0.961,1276.76,165.71
2024-11-19T04:35:00,48.11,0.872,1577.315,466.004
2024-11-19T23:55:00,51.369,0.799,2943.521,438.231
