timestamp,bucket_values
2023-03-05T05:26:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.007, 0.041, 0.191, 0.336, 0.255, 0.102, 0.036, 0.016, 0.007, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-03-09T03:56:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.017, 0.079, 0.322, 0.406, 0.133, 0.03, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
