timestamp,rmssd,coverage,low_frequency,high_frequency
2025-02-11T00:00:00,31.247,0.984,427.174,149.106
2025-02-11T00:05:00,46.342,0.94,2560.446,285.768
2025-02-11T00:10:00,47.931,0.964,3257.968,336.523
2025-02-11T00:15:00,59.513,0.944,7345.447,1367.842
2025-02-11T00:20:00,54.511,0.948,2171.29,451.473
2025-02-11T00:25:00,47.392,0.865,6082.918,1132.573
2025-02-11T00:30:00,44.503,0.906,1896.312,358.622
2025-02-11T00:35:00,43.156,0.864,1267.831,234.17
2025-02-11T00:40:00,42.524,0.899,2055.638,288.67
2025-02-11T00:45:00,57.538,0.874,3205.314,614.039
2025-02-11T00:50:00,32.321,0.886,2478.671,228.533
2025-02-11T00:55:00,39.235,0.89,1948.592,242.789
2025-02-11T01:00:00,37.674,0.908,2038.639,295.517
2025-02-11T01:05:00,35.739,0.838,2464.816,224.355
2025-02-11T01:10:00,40.54,0.93,2148.467,211.525
2025-02-11T01:15:00,38.235,0.899,1470.566,164.107
2025-02-11T01:20:00,41.284,0.984,2129.732,207.807
2025-02-11T01:25:00,46.546,1.002,1055.783,405.254
2025-02-11T01:30:00,55.875,0.939,1612.019,447.799
2025-02-11T01:35:00,54.512,0.964,4753.55,554.246
2025-02-11T01:40:00,48.47,0.933,6201.254,475.396
2025-02-11T01:45:00,45.974,0.985,3562.011,325.13
2025-02-11T01:50:00,43.78,0.998,2170.362,380.667
2025-02-11T01:55:00,38.992,1.004,623.407,515.148
2025-02-11T02:00:00,36.067,0.994,706.776,201.398
2025-02-11T02:05:00,37.506,0.859,1350.546,240.663
2025-02-11T02:10:00,38.616,0.881,1433.284,254.13
2025-02-11T02:15:00,40.93,0.95,2374.69,268.655
2025-02-11T02:20:00,47.629,0.888,2215.603,287.256
2025-02-11T02:25:00,38.21,0.962,2631.561,280.489
2025-02-11T02:30:00,38.246,0.949,939.235,177.86
2025-02-11T02:35:00,39.087,1.005,590.684,286.599
2025-02-11T02:40:00,37.55,1.003,387.481,238.09
2025-02-11T02:45:00,36.636,0.989,805.024,188.333
2025-02-11T02:50:00,35.354,0.996,1861.954,229.134
2025-02-11T02:55:00,36.351,1.004,247.952,260.759
2025-02-11T03:00:00,37.322,0.936,589.358,169.561
2025-02-11T03:05:00,44.239,0.956,1529.638,411.493
2025-02-11T03:10:00,24.946,0.974,364.982,116.394
2025-02-11T03:15:00,27.873,0.997,2487.963,137.664
2025-02-11T03:20:00,36.391,0.991,1051.061,231.58
2025-02-11T03:25:00,27.696,0.969,542.635,118.288
2025-02-11T03:30:00,19.161,1.005,533.069,77.102
2025-02-11T03:35:00,33.96,0.935,1912.119,174.417
2025-02-11T03:40:00,40.036,0.944,2615.872,324.716
2025-02-11T03:45:00,42.313,0.86,2400.583,257.584
2025-02-11T03:50:00,44.988,0.969,687.953,424.991
2025-02-11T03:55:00,48.302,0.993,776.858,452.035
2025-02-11T04:00:00,55.937,0.989,2459.036,441.471
2025-02-11T04:05:00,50.162,1.004,671.809,396.021
2025-02-11T04:10:00,39.684,0.908,1373.788,201.329
2025-02-11T04:15:00,39.062,0.881,4558.788,194.733
2025-02-11T04:20:00,38.508,0.874,998.183,249.424
2025-02-11T04:25:00,33.715,0.936,1897.69,185.13
