timestamp,rmssd,coverage,low_frequency,high_frequency
2025-01-08T00:00:00,30.449,0.948,522.836,232.438
2025-01-08T00:05:00,31.825,0.947,748.906,264.311
2025-01-08T00:10:00,30.272,1.004,395.198,219.818
2025-01-08T00:15:00,36.022,0.925,1403.082,227.981
2025-01-08T00:20:00,39.925,0.84,2702.163,275.191
2025-01-08T00:25:00,41.015,0.859,3139.07,211.451
2025-01-08T00:30:00,48.137,0.73,1189.047,585.029
2025-01-08T00:40:00,44.6,0.981,2656.903,334.31
2025-01-08T00:45:00,47.399,0.874,2501.994,325.771
2025-01-08T00:50:00,49.016,0.983,2031.429,586.134
2025-01-08T00:55:00,57.163,0.954,5403.096,777.22
2025-01-08T01:00:00,55.733,0.938,3249.895,620.841
2025-01-08T01:05:00,54.405,0.916,3860.64,577.506
2025-01-08T01:10:00,46.862,0.979,1811.723,453.342
2025-01-08T01:15:00,26.335,0.972,980.996,203.184
2025-01-08T01:20:00,32.523,0.894,1311.375,204.563
2025-01-08T01:25:00,38.963,1.003,851.189,349.196
2025-01-08T01:30:00,45.792,0.993,2962.355,417.023
2025-01-08T01:35:00,52.564,0.998,3170.478,464.546
2025-01-08T01:40:00,47.514,0.992,2986.939,459.332
2025-01-08T01:45:00,50.483,0.839,2720.097,552.077
2025-01-08T01:50:00,43.787,0.891,1264.182,342.108
2025-01-08T01:55:00,48.557,0.904,4125.186,411.457
2025-01-08T02:00:00,39.709,0.897,1269.121,393.444
2025-01-08T02:05:00,58.521,0.905,2561.719,805.775
2025-01-08T02:10:00,63.034,0.977,1845.727,727.025
2025-01-08T02:15:00,61.989,1.004,2111.384,934.253
2025-01-08T02:20:00,51.979,0.911,2909.737,466.426
2025-01-08T02:25:00,45.814,1.004,2112.973,332.24
2025-01-08T02:30:00,51.059,1.004,699.494,442.314
2025-01-08T02:35:00,52.384,1.002,4115.465,483.958
2025-01-08T02:40:00,62.653,1.004,2239.049,668.145
2025-01-08T02:45:00,62.395,0.976,1291.965,912.027
2025-01-08T02:50:00,51.548,0.937,2150.089,509.193
2025-01-08T02:55:00,42.563,1.004,1496.662,363.916
2025-01-08T03:00:00,33.028,0.971,500.005,297.069
2025-01-08T03:05:00,35.374,0.973,958.32,422.018
2025-01-08T03:10:00,44.149,1.002,1798.506,348.919
2025-01-08T03:15:00,49.897,1.004,2325.17,658.431
2025-01-08T03:20:00,46.011,0.952,2297.026,540.601
2025-01-08T03:25:00,43.953,0.808,1553.385,245.874
2025-01-08T03:35:00,31.332,0.914,891.48,184.883
2025-01-08T03:40:00,37.362,1.003,839.745,299.106
2025-01-08T03:45:00,35.869,0.861,3303.364,261.302
2025-01-08T03:50:00,45.034,0.705,467.788,403.889
2025-01-08T03:55:00,33.907,0.904,1598.079,425.428
2025-01-08T04:00:00,39.812,0.975,2117.471,278.737
2025-01-08T04:05:00,45.908,0.863,2100.576,357.843
2025-01-08T04:10:00,45.371,0.972,3053.405,517.077
2025-01-08T04:15:00,46.592,0.865,3240.895,241.578
2025-01-08T04:20:00,37.093,0.931,2040.288,582.047
2025-01-08T04:25:00,41.023,0.869,1135.788,266.575
2025-01-08T04:30:00,34.308,1.002,2295.916,222.93
2025-01-08T04:35:00,36.736,0.944,2519.687,117.045
2025-01-08T04:40:00,48.991,0.939,3076.151,355.981
