timestamp,rmssd,coverage,low_frequency,high_frequency
2024-09-23T00:00:00,67.681,0.93,1942.564,529.83
2024-09-23T00:05:00,61.768,0.989,3383.109,402.944
2024-09-23T00:10:00,73.419,0.889,3281.176,963.532
2024-09-23T00:15:00,93.479,1.005,8446.031,1541.767
2024-09-23T00:20:00,59.426,1.006,1899.735,703.464
2024-09-23T00:25:00,35.718,0.977,845.877,161.426
2024-09-23T00:30:00,100.418,1.006,4218.665,1739.467
2024-09-23T00:35:00,125.848,0.949,6857.226,4360.05
2024-09-23T00:40:00,77.404,0.894,7933.759,1930.031
2024-09-23T00:45:00,67.496,0.958,5768.134,827.292
2024-09-23T00:50:00,66.848,0.873,1711.343,495.028
2024-09-23T00:55:00,84.372,0.996,6742.598,820.401
2024-09-23T01:00:00,99.039,0.968,5965.626,1274.223
2024-09-23T01:05:00,105.517,0.94,5210.08,1285.329
2024-09-23T01:15:00,54.831,0.911,1664.272,579.058
2024-09-23T01:20:00,57.401,0.884,3750.536,473.093
2024-09-23T01:25:00,64.83,1.004,3397.83,616.329
2024-09-23T01:30:00,71.966,0.988,7449.668,554.434
2024-09-23T01:35:00,57.774,0.993,2749.064,401.443
2024-09-23T01:40:00,54.577,0.763,3330.455,297.46
2024-09-23T01:45:00,65.095,0.823,3628.784,568.505
2024-09-23T01:50:00,65.212,0.894,4844.703,574.479
2024-09-23T01:55:00,100.553,0.883,3041.056,1424.535
2024-09-23T02:00:00,44.598,0.744,1459.437,136.746
2024-09-23T02:05:00,47.008,0.982,2028.346,328.922
2024-09-23T02:10:00,40.958,1.005,1519.72,260.413
2024-09-23T02:15:00,36.863,0.795,821.608,322.108
2024-09-23T02:20:00,47.343,0.889,2772.248,441.567
2024-09-23T02:25:00,53.54,0.963,1779.055,621.571
2024-09-23T02:30:00,56.438,0.994,3166.657,505.995
2024-09-23T02:35:00,75.228,0.921,6667.647,818.114
2024-09-23T02:40:00,67.643,0.906,3597.897,848.642
2024-09-23T02:45:00,89.156,1.004,4328.988,1783.363
2024-09-23T02:50:00,116.545,1.005,3702.334,2496.974
2024-09-23T02:55:00,118.594,0.936,3559.137,2272.54
2024-09-23T03:00:00,67.302,0.944,3975.648,558.191
2024-09-23T03:05:00,53.453,0.832,4827.225,391.977
2024-09-23T03:10:00,54.805,0.96,2299.432,541.005
2024-09-23T03:15:00,28.141,0.93,460.795,124.572
2024-09-23T03:20:00,47.858,0.915,1217.548,623.703
2024-09-23T03:25:00,54.449,0.806,1165.364,515.185
2024-09-23T03:30:00,44.596,0.913,1326.374,424.283
2024-09-23T03:35:00,44.678,0.981,1279.782,451.182
2024-09-23T03:40:00,51.944,0.952,3330.016,539.432
2024-09-23T03:45:00,42.971,0.965,1777.947,479.012
2024-09-23T03:50:00,51.374,0.934,4213.82,376.702
2024-09-23T04:00:00,33.593,0.89,984.585,151.106
2024-09-23T04:05:00,44.534,0.938,731.524,321.256
2024-09-23T21:55:00,49.978,0.942,4891.472,418.162
2024-09-23T22:00:00,52.367,0.965,5451.575,486.175
2024-09-23T22:05:00,57.062,0.913,2275.153,425.54
2024-09-23T22:10:00,58.085,0.956,1593.089,854.677
2024-09-23T22:15:00,59.185,0.997,2078.218,967.181
2024-09-23T22:20:00,63.841,0.943,2496.356,1079.555
2024-09-23T22:25:00,71.563,1.006,867.079,1373.564
2024-09-23T22:30:00,78.044,1.004,1556.089,1700.375
2024-09-23T22:35:00,73.609,1.003,1769.268,1357.312
2024-09-23T22:40:00,59.397,0.962,4512.494,824.224
2024-09-23T22:45:00,55.06,0.981,5940.332,378.211
2024-09-23T22:50:00,22.303,0.988,341.618,151.998
2024-09-23T22:55:00,18.455,0.945,561.033,87.075
2024-09-23T23:00:00,33.041,1.003,2108.023,244.288
2024-09-23T23:05:00,42.68,0.949,1531.135,345.585
2024-09-23T23:10:00,49.824,0.969,6561.666,516.445
2024-09-23T23:15:00,46.54,0.955,2437.442,452.219
2024-09-23T23:20:00,58.573,0.874,2513.046,675.487
2024-09-23T23:25:00,48.617,0.938,2537.064,485.374
2024-09-23T23:30:00,59.535,0.922,4017.134,632.32
2024-09-23T23:35:00,58.153,0.931,1372.778,870.999
2024-09-23T23:40:00,62.182,0.865,2334.671,680.291
2024-09-23T23:45:00,38.842,0.936,2162.231,220.743
2024-09-23T23:50:00,35.452,1.004,1499.184,228.862
2024-09-23T23:55:00,41.197,0.965,1099.467,342.385
