timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2025-08-01T05:57:30,14.2,1.7,7.613,14.2,1.7,7.613,14.2,2.1,6.263,13.0,1.2,4.443
2025-08-02T07:08:30,15.2,1.7,6.515,15.2,1.7,6.515,14.8,2.0,7.504,15.2,0.7,3.34
2025-08-03T04:41:30,17.6,0.7,6.227,17.6,0.7,6.227,16.4,2.2,10.143,-1.0,0.0,0.0
2025-08-03T06:54:30,17.6,0.7,6.227,17.6,0.7,6.227,16.4,2.2,12.475,15.8,1.1,2.699
2025-08-05T06:17:30,14.0,2.0,9.802,14.8,1.1,2.549,14.0,2.0,9.802,9.4,0.5,2.785
2025-08-06T06:29:00,16.0,1.4,9.374,16.0,1.4,9.374,14.8,1.6,10.978,16.6,2.9,3.996
2025-08-07T05:14:30,14.0,1.9,5.079,14.2,1.3,3.37,14.0,1.9,5.079,11.8,0.6,3.544
2025-08-08T06:21:30,14.4,0.7,5.151,14.4,0.7,5.151,13.4,1.9,6.989,13.4,1.8,2.55
