timestamp,rmssd,coverage,low_frequency,high_frequency
2024-12-07T00:00:00,40.28,0.803,3611.333,317.064
2024-12-07T00:05:00,39.14,0.926,2395.784,470.129
2024-12-07T00:10:00,35.513,0.963,2524.045,350.585
2024-12-07T00:15:00,40.224,0.971,1010.711,652.095
2024-12-07T00:20:00,36.17,1.003,596.82,497.802
2024-12-07T00:25:00,41.421,0.936,1002.963,424.63
2024-12-07T00:30:00,42.39,1.004,401.014,515.338
2024-12-07T00:35:00,52.909,0.887,4241.962,765.38
2024-12-07T00:40:00,40.973,0.895,3185.978,294.68
2024-12-07T00:45:00,44.77,0.952,5229.676,636.893
2024-12-07T00:50:00,36.225,0.942,1387.132,292.608
2024-12-07T00:55:00,32.818,0.967,1014.486,251.284
2024-12-07T01:00:00,34.534,0.965,945.888,254.269
2024-12-07T01:05:00,31.318,0.973,1961.583,273.708
2024-12-07T01:10:00,32.142,0.935,1704.71,254.53
2024-12-07T01:15:00,36.545,0.892,1440.635,281.254
2024-12-07T01:20:00,34.547,0.864,1756.199,183.021
2024-12-07T01:25:00,32.644,0.927,2196.502,297.055
2024-12-07T01:30:00,32.597,1.001,404.792,261.193
2024-12-07T01:35:00,35.431,0.972,1469.562,304.2
2024-12-07T01:40:00,39.551,0.943,1317.111,300.825
2024-12-07T01:45:00,39.949,0.761,1174.228,358.101
2024-12-07T01:50:00,45.247,0.995,2713.853,394.63
2024-12-07T01:55:00,34.509,1.005,1104.759,235.43
2024-12-07T02:00:00,35.796,0.952,1567.242,277.227
2024-12-07T02:05:00,33.345,1.006,754.861,257.896
2024-12-07T02:10:00,30.729,0.974,844.055,222.836
2024-12-07T02:15:00,39.061,0.929,2155.184,228.419
2024-12-07T02:20:00,45.663,0.968,1072.852,542.476
2024-12-07T02:25:00,34.596,0.97,905.786,333.62
2024-12-07T02:30:00,23.454,1.003,1006.693,132.883
2024-12-07T02:35:00,26.025,0.943,1308.533,103.579
2024-12-07T02:40:00,40.577,0.975,1918.407,602.868
2024-12-07T02:45:00,39.997,0.976,1766.167,436.823
2024-12-07T02:50:00,36.484,0.909,1176.987,271.489
2024-12-07T02:55:00,34.489,0.906,1837.144,353.26
2024-12-07T03:00:00,35.696,0.793,1370.97,393.024
2024-12-07T03:05:00,29.448,1.004,966.213,210.969
2024-12-07T03:10:00,25.581,0.988,344.001,183.595
2024-12-07T03:15:00,25.531,0.962,652.785,184.844
2024-12-07T03:20:00,24.194,0.957,1429.233,125.163
2024-12-07T03:25:00,25.053,1.001,655.171,121.899
2024-12-07T03:30:00,27.631,1.005,927.695,185.13
2024-12-07T03:35:00,27.525,0.987,1090.698,194.703
2024-12-07T03:40:00,49.324,0.87,3825.89,413.23
2024-12-07T03:45:00,20.691,1.004,885.442,92.453
2024-12-07T03:50:00,14.343,1.003,458.738,34.893
2024-12-07T03:55:00,19.233,0.969,1803.172,121.784
2024-12-07T04:00:00,18.405,1.005,540.778,81.501
2024-12-07T04:05:00,29.837,0.936,2759.282,152.626
2024-12-07T04:10:00,32.866,0.96,1202.198,274.173
2024-12-07T04:15:00,36.039,0.95,1633.156,262.862
2024-12-07T04:20:00,40.64,0.866,1208.757,350.355
