timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-07T00:00:00,35.077,1.0,299.552,403.299
2025-07-07T00:05:00,36.465,0.937,167.768,486.899
2025-07-07T00:10:00,23.208,0.786,630.512,129.373
2025-07-07T00:15:00,16.886,0.97,217.307,24.825
2025-07-07T00:20:00,20.419,0.971,2827.926,777.833
2025-07-07T00:25:00,14.79,0.965,254.113,357.488
2025-07-07T00:30:00,20.857,0.95,1779.054,1222.913
2025-07-07T00:35:00,20.898,0.958,595.807,147.019
2025-07-07T00:40:00,25.789,0.852,1391.277,168.917
2025-07-07T00:50:00,23.998,0.958,1657.081,118.681
2025-07-07T00:55:00,26.248,0.937,321.852,165.33
2025-07-07T01:00:00,21.476,1.003,201.678,132.844
2025-07-07T01:05:00,22.899,0.927,301.028,148.397
2025-07-07T01:10:00,32.529,0.882,944.431,195.225
2025-07-07T01:15:00,29.061,0.817,999.789,146.227
2025-07-07T01:20:00,33.312,0.896,1487.811,422.54
2025-07-07T01:25:00,30.39,0.855,1342.263,187.491
2025-07-07T01:30:00,26.448,1.001,956.264,190.857
2025-07-07T01:35:00,29.316,0.935,1046.579,214.701
2025-07-07T01:40:00,36.003,0.878,3175.251,275.525
2025-07-07T01:45:00,28.368,0.833,1242.809,98.707
2025-07-07T01:50:00,29.834,0.989,1988.03,179.451
2025-07-07T01:55:00,14.393,0.993,285.867,22.306
2025-07-07T02:00:00,24.725,0.986,1145.829,62.826
2025-07-07T02:05:00,31.136,0.923,298.337,237.56
2025-07-07T02:10:00,26.757,0.93,518.083,156.137
2025-07-07T02:15:00,26.246,0.949,1407.022,117.086
2025-07-07T02:20:00,28.151,0.847,1158.657,179.825
2025-07-07T02:25:00,26.999,1.004,974.055,188.899
2025-07-07T02:30:00,26.618,1.003,950.913,212.871
2025-07-07T02:35:00,23.612,0.922,758.546,120.69
2025-07-07T02:40:00,31.784,0.917,3270.796,211.707
2025-07-07T02:45:00,36.273,0.99,1979.288,419.753
2025-07-07T02:50:00,29.727,0.902,5636.826,252.705
2025-07-07T02:55:00,33.227,0.836,2237.499,230.788
2025-07-07T03:00:00,32.621,0.921,1116.456,251.163
2025-07-07T03:05:00,29.94,0.911,1055.425,249.995
2025-07-07T03:10:00,34.695,0.999,1580.88,381.376
2025-07-07T03:15:00,35.024,0.948,1502.104,227.385
2025-07-07T03:20:00,41.471,0.895,2250.86,334.33
2025-07-07T03:25:00,32.101,0.955,2030.071,189.932
2025-07-07T03:30:00,17.641,1.003,801.554,74.439
2025-07-07T03:35:00,29.458,0.954,829.277,160.893
2025-07-07T03:40:00,22.575,0.972,368.943,79.188
2025-07-07T03:45:00,19.935,0.98,375.35,87.608
2025-07-07T03:50:00,31.035,0.772,608.533,276.06
2025-07-07T03:55:00,38.977,0.878,2030.686,405.927
2025-07-07T04:00:00,44.048,0.953,1469.703,449.94
2025-07-07T04:05:00,40.963,0.831,1595.004,319.144
2025-07-07T04:15:00,33.822,0.857,593.776,235.879
2025-07-07T04:20:00,35.282,0.797,641.725,194.497
2025-07-07T04:25:00,35.289,0.812,837.403,278.752
2025-07-07T04:30:00,40.129,0.786,641.128,430.994
2025-07-07T04:35:00,38.336,0.778,1204.403,358.087
2025-07-07T04:40:00,53.618,0.964,1613.756,986.398
2025-07-07T04:45:00,50.661,0.996,2312.984,546.759
2025-07-07T04:50:00,61.92,1.002,3397.807,630.713
2025-07-07T04:55:00,58.084,0.877,2934.746,831.266
2025-07-07T05:00:00,50.378,0.944,3278.91,470.343
2025-07-07T05:05:00,49.78,0.987,2061.105,591.183
2025-07-07T05:10:00,44.972,0.974,1814.977,407.672
2025-07-07T05:15:00,51.152,0.938,3422.768,571.079
2025-07-07T05:20:00,43.361,0.958,4107.133,432.349
2025-07-07T05:25:00,27.871,0.924,2231.239,137.775
2025-07-07T05:30:00,25.831,0.969,1611.824,169.062
2025-07-07T05:35:00,34.915,0.992,1861.749,249.077
2025-07-07T05:40:00,38.156,0.927,2591.111,283.313
2025-07-07T05:45:00,58.619,0.967,1914.979,979.08
2025-07-07T05:50:00,47.14,0.94,2705.504,466.527
2025-07-07T05:55:00,39.403,0.954,3037.788,353.974
2025-07-07T06:00:00,62.991,0.91,2917.618,1034.816
2025-07-07T06:05:00,65.823,0.866,4880.466,712.416
2025-07-07T06:10:00,61.321,0.975,6403.627,738.663
2025-07-07T06:15:00,47.645,0.964,3425.925,305.399
2025-07-07T06:20:00,60.733,0.868,2766.811,695.672
2025-07-07T06:25:00,54.234,0.972,2803.425,588.272
2025-07-07T23:35:00,65.847,0.764,2195.319,748.052
2025-07-07T23:40:00,56.88,0.932,4477.877,634.599
2025-07-07T23:45:00,46.841,0.885,3874.93,277.403
2025-07-07T23:50:00,46.812,0.955,3785.995,327.45
2025-07-07T23:55:00,51.01,0.869,2699.03,343.619
