timestamp,rmssd,coverage,low_frequency,high_frequency
2024-10-11T00:00:00,49.057,0.979,714.106,844.807
2024-10-11T00:05:00,51.741,0.966,636.681,758.576
2024-10-11T00:10:00,57.751,0.969,1329.808,736.045
2024-10-11T00:15:00,58.983,1.004,919.895,944.28
2024-10-11T00:20:00,51.345,0.918,3390.06,418.382
2024-10-11T00:25:00,45.733,0.972,2095.6,362.014
2024-10-11T00:30:00,51.839,0.929,5110.54,655.147
2024-10-11T00:35:00,41.214,1.002,1129.089,612.457
2024-10-11T00:40:00,21.308,1.005,229.351,114.698
2024-10-11T00:45:00,21.004,0.99,881.85,166.445
2024-10-11T00:50:00,23.0,0.945,445.918,137.191
2024-10-11T00:55:00,27.45,0.991,1003.916,208.341
2024-10-11T01:00:00,28.8,0.989,830.412,187.195
2024-10-11T01:05:00,42.155,0.931,2519.719,322.396
2024-10-11T01:10:00,44.473,1.002,842.663,716.705
2024-10-11T01:15:00,53.854,1.003,788.137,1011.594
2024-10-11T01:20:00,54.846,1.005,550.15,1155.438
2024-10-11T01:25:00,51.84,0.974,556.232,1022.302
2024-10-11T01:30:00,48.886,0.962,3632.702,492.445
2024-10-11T01:35:00,51.807,1.001,448.826,883.48
2024-10-11T01:40:00,43.966,1.004,614.228,582.846
2024-10-11T01:45:00,47.027,0.955,1005.918,531.523
2024-10-11T01:50:00,57.073,1.004,1291.482,1139.872
2024-10-11T01:55:00,56.463,0.932,1107.402,886.76
2024-10-11T02:00:00,44.602,0.958,3808.319,337.387
2024-10-11T02:05:00,38.232,1.004,1548.437,342.066
2024-10-11T02:10:00,47.362,0.965,1447.128,755.451
2024-10-11T02:15:00,45.201,1.002,1179.108,657.334
2024-10-11T02:20:00,25.713,1.002,777.448,266.997
2024-10-11T02:25:00,22.669,0.927,1274.671,84.029
2024-10-11T02:30:00,24.443,1.006,590.937,268.849
2024-10-11T02:35:00,28.23,0.95,2646.41,146.952
2024-10-11T02:40:00,31.666,0.862,1164.209,334.108
2024-10-11T02:50:00,37.125,0.957,1255.168,242.095
2024-10-11T02:55:00,41.615,0.941,2154.853,286.12
2024-10-11T03:00:00,34.572,0.888,1720.738,184.802
2024-10-11T03:05:00,27.044,1.003,1371.183,170.886
2024-10-11T03:10:00,36.942,0.898,1505.518,317.398
2024-10-11T03:15:00,43.363,1.002,3969.944,405.666
2024-10-11T03:30:00,34.612,0.869,764.584,354.598
2024-10-11T03:40:00,32.59,0.841,266.045,199.391
2024-10-11T03:45:00,54.546,0.797,1512.196,701.134
2024-10-11T03:50:00,53.315,0.994,1873.85,542.106
2024-10-11T03:55:00,50.007,0.876,1712.309,253.83
2024-10-11T04:00:00,51.504,0.939,6274.654,550.603
2024-10-11T04:05:00,38.729,0.896,1468.742,357.455
2024-10-11T04:10:00,22.494,0.924,939.302,105.721
2024-10-11T04:15:00,38.561,0.924,3612.063,323.684
2024-10-11T04:20:00,46.94,0.954,2211.609,461.949
2024-10-11T04:25:00,43.683,0.956,1633.141,479.645
2024-10-11T04:30:00,49.153,1.005,2352.692,772.147
2024-10-11T04:35:00,46.162,0.917,2454.678,602.207
2024-10-11T04:40:00,44.081,0.842,918.589,638.552
2024-10-11T22:50:00,48.386,0.921,4807.437,454.48
2024-10-11T22:55:00,37.444,0.947,3233.058,415.667
2024-10-11T23:00:00,29.922,0.962,1057.953,255.465
2024-10-11T23:05:00,30.068,0.929,967.235,191.807
2024-10-11T23:10:00,28.635,0.947,567.315,168.721
2024-10-11T23:15:00,34.083,1.004,182.89,275.447
2024-10-11T23:20:00,33.513,0.966,1584.245,242.683
2024-10-11T23:25:00,26.799,0.982,1605.948,143.564
2024-10-11T23:30:00,26.313,0.907,827.411,221.003
2024-10-11T23:35:00,21.15,0.951,1161.458,119.028
2024-10-11T23:40:00,20.541,1.003,291.131,122.86
2024-10-11T23:45:00,23.148,0.958,629.901,165.618
2024-10-11T23:50:00,39.884,0.95,2493.252,493.615
2024-10-11T23:55:00,36.687,0.995,2993.534,406.882
