timestamp,rmssd,coverage,low_frequency,high_frequency
2024-10-22T23:10:00,43.082,0.867,1076.788,334.366
2024-10-22T23:15:00,50.213,0.917,6253.248,623.014
2024-10-22T23:20:00,45.883,0.885,2285.095,491.815
2024-10-22T23:25:00,42.261,0.864,2350.029,256.266
2024-10-22T23:30:00,34.72,0.944,2466.604,217.463
2024-10-22T23:35:00,39.114,0.913,2769.149,251.0
2024-10-22T23:40:00,35.457,0.995,4747.516,282.826
2024-10-22T23:45:00,38.831,0.91,1751.53,312.894
2024-10-22T23:50:00,36.691,0.954,4236.295,197.192
2024-10-22T23:55:00,37.607,0.89,2585.575,195.673
