timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2025-05-15T05:23:00,12.6,1.5,6.514,-1.0,0.0,2.126,12.6,1.5,6.514,14.6,1.8,4.031
2025-05-16T06:10:30,15.0,0.8,6.771,15.0,0.8,6.771,14.6,2.1,8.834,11.8,2.5,4.526
2025-05-22T05:53:30,13.2,1.1,6.525,13.2,1.1,6.525,13.8,2.0,5.898,11.8,1.6,3.03
2025-05-24T05:51:30,14.6,1.3,4.814,14.6,1.3,4.814,13.6,1.8,8.453,13.0,0.8,4.049
