timestamp,rmssd,coverage,low_frequency,high_frequency
2024-11-03T01:00:00,14.427,0.801,472.391,25.018
2024-11-03T01:05:00,16.927,0.992,282.785,48.346
2024-11-03T01:10:00,20.989,0.987,1459.628,152.902
2024-11-03T01:15:00,22.309,0.928,1903.172,154.341
2024-11-03T01:20:00,43.394,0.754,1351.302,508.29
2024-11-03T01:30:00,30.02,0.981,684.934,257.405
2024-11-03T01:35:00,32.136,0.972,1225.569,445.826
2024-11-03T01:40:00,27.446,0.953,1002.375,184.262
2024-11-03T01:45:00,27.319,0.969,783.972,239.986
2024-11-03T01:50:00,41.391,0.948,3972.042,393.667
2024-11-03T01:55:00,38.896,0.997,249.253,492.869
2024-11-03T02:00:00,32.553,1.001,465.787,336.8
2024-11-03T02:05:00,31.298,0.963,1511.056,181.528
2024-11-03T02:10:00,24.933,0.725,1457.851,147.785
2024-11-03T02:15:00,24.829,0.941,1751.802,141.888
2024-11-03T02:20:00,22.095,0.877,2562.674,97.166
2024-11-03T02:25:00,25.363,0.762,800.895,42.874
2024-11-03T02:30:00,26.922,0.955,1398.593,108.312
2024-11-03T02:35:00,26.871,0.985,1946.298,208.977
2024-11-03T02:40:00,39.357,0.947,4256.546,221.336
2024-11-03T02:45:00,32.645,0.813,1596.404,246.318
2024-11-03T02:50:00,11.208,0.951,179.674,19.125
2024-11-03T02:55:00,16.887,1.003,192.394,76.597
2024-11-03T03:00:00,19.824,1.004,416.127,84.738
2024-11-03T03:05:00,21.926,0.935,1276.892,132.122
2024-11-03T03:10:00,24.89,0.94,873.311,117.904
2024-11-03T03:15:00,44.905,0.925,1746.25,670.461
2024-11-03T03:20:00,40.07,1.005,1068.921,692.634
2024-11-03T03:25:00,34.55,1.002,415.225,414.876
2024-11-03T03:30:00,37.123,0.947,1314.516,403.488
2024-11-03T03:35:00,28.324,1.001,298.766,204.132
2024-11-03T03:40:00,42.154,0.88,1683.555,657.437
2024-11-03T03:45:00,35.271,1.004,387.321,402.083
2024-11-03T03:50:00,40.081,0.835,660.99,250.742
2024-11-03T03:55:00,33.431,0.816,3108.154,252.076
2024-11-03T04:00:00,27.67,1.004,1436.55,164.432
2024-11-03T04:05:00,26.022,0.984,667.879,132.413
2024-11-03T04:10:00,34.447,0.937,1805.559,326.186
2024-11-03T04:15:00,34.745,0.913,2576.904,216.533
2024-11-03T04:20:00,32.651,0.985,1438.119,293.814
2024-11-03T04:25:00,20.744,0.889,932.729,66.448
2024-11-03T04:30:00,18.325,0.991,915.288,92.58
2024-11-03T04:35:00,13.328,1.002,252.127,36.688
2024-11-03T04:40:00,13.594,0.997,506.423,33.695
2024-11-03T04:45:00,14.793,1.003,213.314,62.483
2024-11-03T04:50:00,17.652,0.972,2349.02,100.887
2024-11-03T04:55:00,22.626,1.004,589.793,118.15
2024-11-03T05:00:00,42.351,0.791,2586.579,455.885
2024-11-03T05:05:00,30.337,0.928,4432.424,212.268
2024-11-03T05:10:00,28.955,1.003,1140.221,173.397
2024-11-03T05:15:00,35.925,0.965,1670.566,221.179
2024-11-03T05:20:00,32.602,1.003,1031.986,263.388
2024-11-03T05:25:00,30.391,1.002,829.774,214.124
2024-11-03T05:30:00,33.198,1.005,323.902,189.447
2024-11-03T05:35:00,31.245,0.94,488.135,247.589
2024-11-03T05:40:00,36.444,0.967,1694.663,387.992
2024-11-03T05:45:00,32.67,0.947,1493.621,199.178
2024-11-03T05:50:00,39.277,0.947,4062.031,334.225
2024-11-03T05:55:00,29.916,0.957,964.598,156.982
2024-11-03T06:00:00,31.158,0.989,784.903,202.279
2024-11-03T06:10:00,30.829,0.961,1948.315,212.171
2024-11-03T06:15:00,39.371,0.938,2925.895,264.606
2024-11-03T06:20:00,48.039,0.839,1532.929,292.467
2024-11-03T06:25:00,44.519,0.99,2997.491,285.332
2024-11-03T06:30:00,42.471,0.929,3747.458,313.905
2024-11-03T06:35:00,45.707,0.908,6531.575,296.212
2024-11-03T06:40:00,45.625,0.961,3708.276,213.228
2024-11-03T06:45:00,35.012,0.986,1644.005,298.689
2024-11-03T06:50:00,27.387,0.949,947.633,88.768
2024-11-03T06:55:00,46.835,0.926,3337.109,340.598
2024-11-03T07:00:00,35.694,0.917,2408.683,180.441
2024-11-03T07:05:00,33.784,0.99,2130.02,154.749
2024-11-03T07:10:00,32.168,0.988,2066.915,281.782
2024-11-03T07:15:00,38.74,0.852,883.387,222.666
