timestamp,rmssd,coverage,low_frequency,high_frequency
2024-11-22T00:00:00,28.632,0.979,2410.085,172.149
2024-11-22T00:05:00,13.889,1.001,315.94,18.879
2024-11-22T00:10:00,24.237,0.981,2027.638,137.901
2024-11-22T00:15:00,36.712,0.801,311.298,372.842
2024-11-22T00:20:00,38.295,0.934,1451.629,290.11
2024-11-22T00:25:00,44.962,0.805,773.791,516.537
2024-11-22T00:30:00,42.761,0.878,1543.235,293.309
2024-11-22T00:35:00,41.142,0.858,1446.754,191.929
2024-11-22T00:40:00,43.118,0.927,1467.07,365.753
2024-11-22T00:45:00,45.638,0.732,664.123,266.713
2024-11-22T00:50:00,37.608,0.902,565.611,334.026
2024-11-22T00:55:00,41.197,0.924,902.164,494.986
2024-11-22T01:00:00,44.919,0.924,1189.106,407.537
2024-11-22T01:05:00,43.047,0.73,672.642,188.868
2024-11-22T01:10:00,42.166,0.769,797.581,376.072
2024-11-22T01:15:00,49.721,0.782,1862.353,705.098
2024-11-22T21:05:00,26.729,0.746,1179.011,138.097
2024-11-22T21:10:00,27.599,0.883,865.044,154.781
2024-11-22T21:15:00,37.789,0.909,1548.109,211.432
2024-11-22T21:20:00,29.454,0.961,1720.82,200.988
2024-11-22T21:25:00,26.74,1.0,1409.557,209.513
2024-11-22T21:30:00,34.823,0.89,2498.02,245.498
2024-11-22T21:35:00,34.887,0.96,1155.852,220.803
2024-11-22T21:40:00,33.252,0.843,1651.601,264.011
2024-11-22T22:20:00,22.624,0.93,1313.144,149.395
2024-11-22T22:25:00,17.121,0.894,1169.867,77.005
2024-11-22T22:30:00,24.094,0.947,946.945,107.541
2024-11-22T22:35:00,22.562,0.985,1158.172,80.544
2024-11-22T22:40:00,22.195,1.006,2212.661,107.658
2024-11-22T22:45:00,22.537,1.003,1270.446,111.48
2024-11-22T22:50:00,28.461,0.977,2396.729,239.147
2024-11-22T22:55:00,32.683,0.93,1450.713,218.549
2024-11-22T23:00:00,35.304,0.894,892.247,218.847
2024-11-22T23:05:00,29.255,0.973,757.32,242.55
2024-11-22T23:10:00,42.603,0.967,476.397,660.374
2024-11-22T23:15:00,45.962,0.989,416.929,709.983
2024-11-22T23:20:00,50.906,1.004,453.542,727.584
2024-11-22T23:25:00,47.444,0.941,2041.543,553.414
2024-11-22T23:30:00,54.666,0.99,3195.817,773.117
2024-11-22T23:35:00,55.589,0.937,1720.597,985.149
2024-11-22T23:40:00,53.98,0.959,3305.037,783.695
2024-11-22T23:45:00,47.377,0.927,1947.419,528.202
2024-11-22T23:50:00,54.088,0.965,1551.112,773.65
2024-11-22T23:55:00,49.427,0.809,4075.412,737.2
