timestamp,rmssd,coverage,low_frequency,high_frequency
2024-11-13T00:00:00,64.493,0.961,2707.568,550.876
2024-11-13T00:05:00,77.731,0.904,2255.272,897.388
2024-11-13T00:10:00,63.274,0.899,2707.77,518.048
2024-11-13T00:15:00,68.216,0.97,3166.407,696.664
2024-11-13T00:20:00,62.813,0.962,1411.534,816.008
2024-11-13T00:25:00,61.456,0.974,1784.875,623.191
2024-11-13T00:30:00,66.811,0.868,1891.171,537.552
2024-11-13T00:35:00,62.358,0.963,1374.621,602.843
2024-11-13T00:40:00,65.1,1.005,2496.748,735.889
2024-11-13T00:45:00,63.543,0.936,2292.125,548.859
2024-11-13T00:50:00,45.494,0.966,1474.903,325.226
2024-11-13T00:55:00,39.629,0.965,1352.441,368.001
2024-11-13T01:00:00,22.107,0.982,656.978,97.037
2024-11-13T01:05:00,19.405,1.004,337.058,46.865
2024-11-13T01:10:00,30.06,0.921,1692.57,280.003
2024-11-13T01:15:00,36.588,0.935,2820.878,202.504
2024-11-13T01:20:00,43.206,1.004,2742.223,257.201
2024-11-13T01:25:00,49.969,0.945,4821.561,373.248
2024-11-13T01:30:00,35.69,0.819,3936.503,476.43
2024-11-13T01:40:00,63.326,1.0,3426.259,645.499
2024-11-13T01:45:00,71.984,0.972,3951.092,886.165
2024-11-13T01:50:00,62.27,0.887,3071.894,654.762
2024-11-13T01:55:00,41.471,0.975,3388.985,245.707
2024-11-13T02:00:00,43.932,0.953,2924.059,253.967
2024-11-13T02:05:00,50.175,0.743,4216.307,257.658
2024-11-13T02:10:00,65.275,0.771,6135.365,491.093
2024-11-13T02:15:00,60.332,0.882,2516.455,636.749
2024-11-13T02:20:00,75.729,1.007,2266.038,1168.746
2024-11-13T02:25:00,73.211,1.003,3115.57,1121.949
2024-11-13T02:30:00,73.411,0.973,7898.965,755.396
2024-11-13T02:35:00,71.959,1.004,2331.122,968.284
2024-11-13T02:40:00,71.154,1.003,2153.602,723.52
2024-11-13T02:45:00,63.829,1.004,1006.057,721.357
2024-11-13T02:50:00,57.994,1.002,1821.372,598.223
2024-11-13T02:55:00,81.973,1.005,2280.863,1228.912
2024-11-13T03:00:00,35.132,0.999,892.372,142.198
2024-11-13T03:05:00,40.764,0.895,3189.173,449.119
2024-11-13T03:10:00,55.821,0.975,3406.486,468.677
2024-11-13T03:15:00,47.861,0.963,1159.897,436.414
2024-11-13T03:20:00,36.766,1.005,1325.836,270.577
2024-11-13T03:25:00,44.753,0.934,1245.986,312.026
2024-11-13T03:30:00,60.621,0.988,2530.712,684.757
2024-11-13T03:35:00,56.961,1.003,1587.337,586.843
2024-11-13T03:40:00,51.715,0.962,3086.47,486.385
2024-11-13T03:45:00,60.16,0.973,3858.368,516.712
2024-11-13T03:50:00,50.538,0.884,3036.995,387.313
2024-11-13T03:55:00,50.755,0.941,3645.817,491.785
2024-11-13T04:00:00,49.756,0.995,1599.558,327.854
2024-11-13T04:05:00,50.81,0.971,1694.739,489.688
2024-11-13T04:10:00,49.108,0.948,2644.945,338.545
2024-11-13T04:15:00,48.254,0.892,3144.501,285.904
2024-11-13T04:20:00,51.765,0.924,2969.104,393.583
2024-11-13T04:25:00,57.799,0.866,1971.424,549.371
2024-11-13T04:30:00,36.562,0.989,1313.613,243.695
2024-11-13T04:35:00,29.634,0.993,1562.588,160.5
2024-11-13T04:40:00,29.53,1.001,1285.291,148.222
2024-11-13T23:30:00,24.354,0.931,793.426,82.894
2024-11-13T23:35:00,23.283,0.745,522.583,169.904
2024-11-13T23:40:00,24.378,0.943,1105.121,167.398
2024-11-13T23:45:00,26.005,0.863,689.019,109.505
2024-11-13T23:50:00,29.587,0.888,1685.174,210.426
2024-11-13T23:55:00,26.985,0.989,965.554,184.337
