timestamp,rmssd,coverage,low_frequency,high_frequency
2024-11-26T00:00:00,32.868,0.921,982.744,277.906
2024-11-26T00:05:00,43.177,0.93,1031.515,433.714
2024-11-26T00:10:00,48.01,1.005,1550.631,452.962
2024-11-26T00:15:00,50.004,1.0,1918.841,517.227
2024-11-26T00:20:00,51.953,0.961,3178.348,597.149
2024-11-26T00:25:00,48.641,1.003,870.447,401.191
2024-11-26T00:30:00,55.119,0.979,1555.626,569.373
2024-11-26T00:35:00,47.119,0.953,1889.124,481.585
2024-11-26T00:40:00,51.865,0.98,3173.205,509.132
2024-11-26T00:45:00,55.73,0.95,3980.558,748.894
2024-11-26T00:50:00,53.0,0.712,1423.19,463.082
2024-11-26T00:55:00,53.478,0.971,2520.259,719.725
2024-11-26T01:00:00,66.423,0.984,945.85,1320.823
2024-11-26T01:05:00,50.448,0.954,1495.767,665.532
2024-11-26T01:10:00,49.903,0.945,1961.164,527.103
2024-11-26T01:15:00,48.047,0.923,2028.876,673.229
2024-11-26T01:20:00,12.679,1.003,473.901,42.139
2024-11-26T01:25:00,17.304,0.959,1157.847,58.191
2024-11-26T01:30:00,36.258,0.912,2795.181,252.186
2024-11-26T01:35:00,29.121,0.967,1020.166,155.051
2024-11-26T01:40:00,38.743,0.942,1054.788,254.477
2024-11-26T01:45:00,41.156,0.72,805.563,175.109
2024-11-26T01:50:00,38.089,0.876,1351.556,359.235
2024-11-26T01:55:00,37.88,0.91,953.75,299.415
2024-11-26T02:00:00,40.938,0.857,1702.33,290.611
2024-11-26T02:05:00,40.819,0.746,1263.385,288.076
2024-11-26T02:10:00,50.943,0.82,1978.85,427.656
2024-11-26T02:15:00,46.07,0.851,1100.938,460.363
2024-11-26T02:20:00,40.397,0.905,1459.165,242.992
2024-11-26T02:25:00,32.592,1.003,1039.568,246.394
2024-11-26T02:30:00,32.382,1.003,547.961,223.463
2024-11-26T02:35:00,36.975,1.006,1924.115,301.795
2024-11-26T02:40:00,60.232,0.887,4462.06,925.535
2024-11-26T02:45:00,51.001,0.946,1594.237,569.569
2024-11-26T02:50:00,49.421,0.935,2627.781,447.128
2024-11-26T02:55:00,44.531,1.004,2057.477,293.39
2024-11-26T03:00:00,27.53,0.988,1297.296,134.167
2024-11-26T03:05:00,29.44,0.891,1136.711,99.409
2024-11-26T03:10:00,41.774,0.955,3151.354,447.669
2024-11-26T03:15:00,44.077,0.945,2436.865,315.413
2024-11-26T03:20:00,57.626,0.83,1763.737,826.817
2024-11-26T03:25:00,42.492,0.958,1406.451,341.338
2024-11-26T03:30:00,46.474,0.911,3354.914,371.96
2024-11-26T03:40:00,42.798,0.995,1877.612,524.439
2024-11-26T03:45:00,50.877,1.002,1990.296,464.363
2024-11-26T03:50:00,43.828,1.005,520.885,446.984
2024-11-26T03:55:00,44.626,1.003,1264.709,536.727
2024-11-26T04:00:00,49.983,0.967,3797.293,476.238
2024-11-26T04:05:00,47.322,1.005,1432.348,409.356
2024-11-26T04:10:00,45.794,1.001,733.346,397.628
2024-11-26T04:15:00,43.275,1.006,933.46,391.579
2024-11-26T04:20:00,54.014,0.92,3411.849,624.469
2024-11-26T04:25:00,33.302,0.99,1747.522,293.565
2024-11-26T04:30:00,35.559,0.976,2385.676,312.711
2024-11-26T04:35:00,24.478,0.999,1254.026,134.648
2024-11-26T04:40:00,20.054,0.999,303.779,82.599
2024-11-26T22:15:00,42.065,0.892,4147.482,469.373
2024-11-26T22:20:00,47.176,0.891,3046.929,328.575
2024-11-26T22:25:00,47.219,0.974,2319.132,547.615
2024-11-26T22:30:00,42.422,0.979,795.912,441.352
2024-11-26T22:35:00,43.064,0.934,1769.916,399.089
2024-11-26T22:40:00,47.392,0.939,3546.657,346.963
2024-11-26T22:45:00,43.596,0.897,1863.921,351.458
2024-11-26T22:50:00,39.441,1.003,1477.841,361.734
2024-11-26T22:55:00,40.019,0.989,948.537,420.994
2024-11-26T23:00:00,43.201,0.927,1911.567,428.675
2024-11-26T23:05:00,31.945,0.985,957.527,332.936
2024-11-26T23:10:00,16.255,1.004,1615.922,209.603
2024-11-26T23:15:00,23.459,0.956,624.404,144.612
2024-11-26T23:20:00,29.519,0.927,2173.513,240.952
2024-11-26T23:25:00,42.789,0.96,2029.983,440.27
2024-11-26T23:30:00,40.098,0.967,3477.006,345.315
2024-11-26T23:35:00,50.881,0.849,3159.577,674.476
2024-11-26T23:40:00,51.176,0.922,1796.487,594.416
2024-11-26T23:45:00,43.138,0.889,1610.717,336.401
2024-11-26T23:50:00,44.345,0.9,2542.295,494.14
2024-11-26T23:55:00,51.969,0.903,2956.554,529.873
