timestamp,rmssd,coverage,low_frequency,high_frequency
2024-10-24T00:00:00,20.289,0.954,1537.954,191.389
2024-10-24T00:05:00,22.139,0.979,1577.586,198.155
2024-10-24T00:10:00,23.989,0.927,1538.8,89.596
2024-10-24T00:15:00,39.297,0.92,572.112,388.71
2024-10-24T00:20:00,35.726,0.945,2289.445,272.302
2024-10-24T00:25:00,42.846,0.94,4322.437,305.502
2024-10-24T00:30:00,45.912,0.93,2923.233,456.011
2024-10-24T00:35:00,54.974,0.96,2139.519,901.234
2024-10-24T00:40:00,51.746,0.972,799.104,584.181
2024-10-24T00:45:00,38.302,0.984,614.117,181.528
2024-10-24T00:50:00,55.594,0.944,419.967,930.791
2024-10-24T00:55:00,42.13,0.972,422.951,539.038
2024-10-24T01:00:00,49.976,0.966,1527.955,696.696
2024-10-24T01:05:00,42.896,0.967,1851.518,278.005
2024-10-24T01:10:00,42.749,0.981,1790.841,466.153
2024-10-24T01:15:00,53.022,1.004,2135.152,973.88
2024-10-24T01:20:00,47.158,0.915,952.11,459.755
2024-10-24T01:25:00,42.742,0.851,2145.983,484.273
2024-10-24T01:30:00,23.1,1.0,960.757,112.176
2024-10-24T01:35:00,16.657,0.981,283.995,57.389
2024-10-24T01:40:00,19.995,1.006,913.634,88.799
2024-10-24T01:45:00,29.121,1.002,1302.963,153.626
2024-10-24T01:50:00,28.543,0.989,1395.609,179.476
2024-10-24T01:55:00,42.35,0.951,2948.229,284.099
2024-10-24T02:00:00,42.779,0.975,927.246,530.032
2024-10-24T02:05:00,34.079,0.916,1941.247,238.412
2024-10-24T02:10:00,29.744,0.943,2664.902,301.969
2024-10-24T02:15:00,30.134,1.004,859.588,235.251
2024-10-24T02:20:00,31.296,0.989,1146.432,276.558
2024-10-24T02:25:00,28.804,0.971,1054.136,197.973
2024-10-24T02:30:00,36.018,0.904,1673.089,332.138
2024-10-24T02:35:00,36.289,0.977,3143.13,235.232
2024-10-24T02:40:00,33.755,0.953,1680.56,259.468
2024-10-24T02:45:00,37.122,0.873,3077.237,209.588
2024-10-24T02:50:00,40.912,0.936,1579.956,274.368
2024-10-24T02:55:00,39.083,0.983,969.963,428.041
2024-10-24T03:00:00,38.139,0.91,1582.796,340.555
2024-10-24T03:05:00,51.475,0.958,3286.007,594.565
2024-10-24T03:10:00,38.837,0.878,3972.844,296.504
2024-10-24T03:15:00,29.816,1.005,1861.517,258.777
2024-10-24T03:20:00,20.595,1.001,1320.945,108.446
2024-10-24T03:25:00,18.264,0.998,1401.025,87.466
2024-10-24T03:30:00,23.603,0.925,388.473,115.147
2024-10-24T03:35:00,27.618,0.963,1155.468,225.841
2024-10-24T03:40:00,29.452,0.961,1049.62,183.896
2024-10-24T03:45:00,37.341,0.915,844.267,337.55
2024-10-24T03:55:00,31.949,0.948,708.099,178.5
2024-10-24T04:00:00,36.919,0.846,1267.018,264.765
2024-10-24T04:10:00,27.477,0.702,1080.275,191.311
2024-10-24T22:05:00,34.93,0.809,2144.719,209.116
2024-10-24T22:10:00,26.1,0.883,478.753,99.539
2024-10-24T22:15:00,48.376,0.995,2073.934,517.158
2024-10-24T22:20:00,59.922,0.982,3923.645,712.125
2024-10-24T22:25:00,53.255,1.004,2416.158,663.828
2024-10-24T22:30:00,55.835,1.002,6338.304,458.599
2024-10-24T22:35:00,65.601,0.971,3709.475,1053.597
2024-10-24T22:40:00,51.203,0.983,925.71,512.676
2024-10-24T22:45:00,52.128,0.961,1912.453,698.604
2024-10-24T22:50:00,56.786,0.909,5398.284,460.238
2024-10-24T22:55:00,44.407,0.927,4206.397,344.777
2024-10-24T23:00:00,55.036,0.93,3187.433,727.694
2024-10-24T23:05:00,54.239,0.849,10174.655,600.85
2024-10-24T23:10:00,58.499,0.964,2914.767,799.621
2024-10-24T23:15:00,52.402,0.984,3973.563,502.974
2024-10-24T23:20:00,24.355,0.939,675.218,106.471
2024-10-24T23:25:00,11.37,1.003,169.791,23.587
2024-10-24T23:30:00,16.699,0.995,650.915,34.855
2024-10-24T23:35:00,13.707,0.966,1149.164,62.159
2024-10-24T23:40:00,23.529,0.95,1905.169,110.89
2024-10-24T23:45:00,36.128,0.941,2134.394,285.086
2024-10-24T23:50:00,30.766,0.961,3707.563,165.051
2024-10-24T23:55:00,35.491,0.959,1394.082,246.321
