timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-04T01:30:00,49.612,0.973,2785.285,1123.862
2025-07-04T01:35:00,61.58,0.974,4201.48,1187.738
2025-07-04T01:40:00,65.12,0.99,6380.217,682.475
2025-07-04T01:45:00,79.379,0.986,8810.444,1014.921
2025-07-04T01:50:00,75.275,0.906,5117.935,1071.467
2025-07-04T01:55:00,69.997,0.969,3316.005,1061.836
2025-07-04T02:00:00,76.108,0.92,2369.84,1206.803
2025-07-04T02:05:00,68.943,1.004,1529.738,1325.779
2025-07-04T02:10:00,78.158,1.001,1606.272,1832.81
2025-07-04T02:15:00,76.744,1.0,1337.997,1459.132
2025-07-04T02:20:00,73.789,0.919,2754.326,1344.896
2025-07-04T02:25:00,44.312,0.919,1387.974,363.229
2025-07-04T02:30:00,40.944,0.96,1118.345,295.054
2025-07-04T02:35:00,43.856,0.908,1569.254,475.952
2025-07-04T02:40:00,48.301,0.927,2906.917,1086.232
2025-07-04T02:45:00,40.093,1.003,1384.273,372.496
2025-07-04T02:50:00,56.324,1.003,1329.403,891.823
2025-07-04T02:55:00,55.811,1.002,464.054,848.778
2025-07-04T03:00:00,75.06,0.928,2765.588,839.946
2025-07-04T03:05:00,72.702,0.938,3445.375,846.811
2025-07-04T03:10:00,68.782,1.005,618.932,1129.515
2025-07-04T03:15:00,68.426,0.879,3889.142,583.388
2025-07-04T03:20:00,68.093,0.881,1702.089,546.824
2025-07-04T03:25:00,87.208,0.98,3286.722,1146.617
2025-07-04T03:30:00,69.722,0.989,3663.873,907.164
2025-07-04T03:35:00,70.348,0.921,7144.322,636.994
2025-07-04T03:40:00,31.083,1.002,2561.527,158.021
2025-07-04T03:45:00,28.108,0.989,668.156,172.24
2025-07-04T03:50:00,38.894,0.991,949.385,256.092
2025-07-04T03:55:00,47.542,0.99,4146.274,423.845
2025-07-04T04:00:00,53.754,1.005,832.616,441.147
2025-07-04T04:05:00,53.071,0.893,3045.208,690.369
2025-07-04T04:10:00,45.517,1.004,719.775,446.384
2025-07-04T04:15:00,54.472,0.923,889.298,715.945
2025-07-04T04:20:00,72.056,0.838,3054.362,587.177
2025-07-04T04:25:00,53.937,0.946,4478.086,385.734
2025-07-04T04:30:00,52.637,0.964,1129.44,536.711
2025-07-04T04:35:00,65.554,0.958,1858.623,735.667
2025-07-04T04:40:00,74.889,0.967,1920.51,1199.235
2025-07-04T04:45:00,67.661,1.003,606.235,1058.934
2025-07-04T04:50:00,61.143,1.005,814.955,843.784
2025-07-04T04:55:00,64.555,1.001,696.846,1167.776
2025-07-04T05:00:00,62.059,1.004,518.132,1038.233
2025-07-04T05:05:00,72.333,0.907,1399.719,1046.881
2025-07-04T05:10:00,61.989,1.006,3038.68,1060.796
2025-07-04T05:15:00,33.341,0.999,809.678,245.214
2025-07-04T05:20:00,38.755,0.95,1966.99,306.176
2025-07-04T05:25:00,45.304,0.931,2424.308,373.906
2025-07-04T05:30:00,52.08,0.896,3695.199,377.215
2025-07-04T05:35:00,56.967,0.897,1416.546,442.575
