timestamp,rmssd,coverage,low_frequency,high_frequency
2025-01-27T00:00:00,31.485,1.0,1924.644,285.189
2025-01-27T00:05:00,16.434,0.976,790.195,97.977
2025-01-27T00:10:00,36.256,0.835,1062.881,283.473
2025-01-27T00:15:00,35.172,1.003,1386.588,348.84
2025-01-27T00:20:00,46.696,0.983,2710.019,421.896
2025-01-27T00:25:00,47.481,1.005,4581.853,299.914
2025-01-27T00:30:00,43.567,0.938,1608.532,379.448
2025-01-27T00:35:00,33.989,0.992,737.138,196.173
2025-01-27T00:40:00,39.025,1.002,1428.619,247.109
2025-01-27T00:45:00,50.763,0.886,3116.891,521.765
2025-01-27T00:50:00,41.75,0.948,2182.08,334.746
2025-01-27T00:55:00,36.027,1.003,2353.689,235.748
2025-01-27T01:00:00,40.915,0.975,6362.703,299.349
2025-01-27T01:05:00,45.012,0.955,4974.218,300.137
2025-01-27T01:10:00,48.17,0.996,3609.458,466.047
2025-01-27T01:15:00,53.378,0.895,2658.019,833.025
2025-01-27T01:20:00,32.175,0.882,893.073,294.288
2025-01-27T01:25:00,27.265,1.005,1246.044,216.862
2025-01-27T01:30:00,11.474,1.003,216.914,21.406
2025-01-27T01:35:00,17.557,0.957,369.896,85.375
2025-01-27T01:40:00,37.695,1.001,1436.424,554.608
2025-01-27T01:45:00,46.927,0.959,1431.337,666.838
2025-01-27T01:50:00,23.329,1.005,820.808,100.942
2025-01-27T01:55:00,18.266,1.001,470.128,36.286
2025-01-27T02:00:00,26.777,1.003,1261.856,200.563
2025-01-27T02:05:00,31.835,0.988,1571.464,335.085
2025-01-27T02:10:00,20.21,0.996,360.447,68.726
2025-01-27T02:15:00,13.66,0.998,196.518,35.659
2025-01-27T02:20:00,26.404,0.924,1423.187,111.796
2025-01-27T02:25:00,29.818,0.912,2216.164,107.587
2025-01-27T02:30:00,27.287,0.949,1763.599,163.712
2025-01-27T02:35:00,31.078,0.971,1278.234,180.789
2025-01-27T02:40:00,36.712,0.947,2271.317,206.017
2025-01-27T02:45:00,43.07,0.898,2958.349,274.483
2025-01-27T02:50:00,37.066,1.003,1013.957,230.232
2025-01-27T03:00:00,31.361,0.933,2523.598,434.269
2025-01-27T03:05:00,37.277,0.941,3020.626,147.958
2025-01-27T03:10:00,56.016,0.929,2632.5,492.17
2025-01-27T03:15:00,92.939,0.996,4016.608,1571.27
2025-01-27T03:20:00,65.024,0.968,3300.98,661.298
2025-01-27T03:25:00,54.846,0.894,3169.396,350.179
2025-01-27T03:30:00,49.427,0.943,2039.721,500.445
2025-01-27T03:35:00,52.224,0.963,7869.992,246.402
