timestamp,rmssd,coverage,low_frequency,high_frequency
2025-01-13T00:00:00,33.752,1.0,666.08,291.002
2025-01-13T00:05:00,29.993,0.922,1177.401,190.058
2025-01-13T00:10:00,53.415,0.889,2215.131,689.107
2025-01-13T00:15:00,40.296,0.993,1943.377,528.788
2025-01-13T00:20:00,41.388,0.95,1120.265,629.482
2025-01-13T00:25:00,47.031,0.937,4015.667,501.778
2025-01-13T00:30:00,28.557,0.931,2335.567,160.587
2025-01-13T00:35:00,26.708,0.982,1933.971,178.626
2025-01-13T00:40:00,28.768,0.947,1712.413,169.534
2025-01-13T00:45:00,19.044,1.001,1199.051,95.206
2025-01-13T00:50:00,22.234,0.929,623.626,168.812
2025-01-13T00:55:00,12.75,0.98,196.798,42.805
2025-01-13T01:00:00,13.91,0.948,448.943,46.907
2025-01-13T01:05:00,14.982,0.981,860.102,73.905
2025-01-13T01:10:00,14.896,0.97,176.315,104.279
2025-01-13T01:15:00,19.009,0.962,281.663,135.506
2025-01-13T01:20:00,20.454,0.926,363.321,128.3
2025-01-13T01:25:00,48.994,0.945,287.234,414.371
2025-01-13T01:30:00,43.084,1.005,390.228,275.24
2025-01-13T01:35:00,32.771,0.932,288.05,286.45
2025-01-13T01:40:00,28.327,0.906,949.598,242.028
2025-01-13T01:45:00,25.336,0.945,702.96,199.372
2025-01-13T01:50:00,30.299,0.897,492.62,281.19
2025-01-13T01:55:00,22.274,1.004,423.058,93.614
2025-01-13T02:00:00,8.233,1.003,86.014,9.935
2025-01-13T02:05:00,10.399,1.002,159.378,14.856
2025-01-13T02:10:00,17.213,0.931,602.877,83.726
2025-01-13T02:15:00,24.743,1.002,1057.297,161.306
2025-01-13T02:20:00,24.83,0.817,1015.391,149.279
2025-01-13T02:25:00,40.526,0.846,2170.694,339.468
2025-01-13T02:30:00,20.956,0.809,693.797,124.927
2025-01-13T02:35:00,21.693,0.946,513.003,187.38
2025-01-13T02:40:00,21.215,0.848,606.719,111.185
2025-01-13T02:45:00,23.04,0.924,463.384,149.082
2025-01-13T02:50:00,24.181,0.913,628.459,176.852
2025-01-13T02:55:00,27.368,0.97,523.718,117.793
2025-01-13T03:00:00,31.26,0.972,356.271,130.117
2025-01-13T03:05:00,33.468,0.974,404.222,202.893
2025-01-13T03:10:00,24.836,0.954,457.197,177.046
2025-01-13T03:15:00,30.369,0.968,715.825,159.278
2025-01-13T03:20:00,20.229,0.905,1016.695,94.85
2025-01-13T03:25:00,17.866,1.003,346.119,128.021
2025-01-13T03:30:00,9.001,0.988,177.157,23.322
2025-01-13T03:35:00,8.559,1.004,133.758,11.13
2025-01-13T03:40:00,18.58,0.936,2195.645,168.22
2025-01-13T03:45:00,16.481,1.002,572.659,80.313
2025-01-13T03:50:00,14.578,1.004,590.523,53.853
2025-01-13T03:55:00,23.3,0.925,1658.819,117.174
2025-01-13T04:00:00,21.963,0.894,1105.07,134.83
2025-01-13T04:05:00,21.348,0.961,1031.37,147.748
2025-01-13T04:10:00,17.426,0.974,451.643,121.222
2025-01-13T04:15:00,17.695,1.0,440.836,112.833
2025-01-13T04:20:00,18.452,1.005,289.601,124.593
2025-01-13T04:25:00,19.725,0.975,758.438,81.141
2025-01-13T04:30:00,19.483,0.978,276.024,104.931
2025-01-13T04:35:00,30.248,0.952,825.643,199.709
2025-01-13T04:40:00,27.972,0.743,1236.352,156.665
