timestamp,rmssd,coverage,low_frequency,high_frequency
2025-01-10T00:25:00,49.456,0.735,2711.771,547.785
2025-01-10T00:30:00,41.559,0.976,2385.135,327.381
2025-01-10T00:35:00,45.202,1.003,3062.473,387.545
2025-01-10T00:40:00,37.156,0.968,623.647,376.387
2025-01-10T00:45:00,63.97,0.893,1241.199,707.556
2025-01-10T00:50:00,47.463,0.978,1674.759,442.806
2025-01-10T00:55:00,64.665,0.934,2535.714,1145.285
2025-01-10T01:00:00,52.995,0.977,2229.147,750.452
2025-01-10T01:05:00,49.229,0.986,3065.673,540.999
2025-01-10T01:10:00,56.953,0.925,6719.661,860.817
2025-01-10T01:15:00,52.884,0.981,1228.961,673.789
2025-01-10T01:20:00,56.746,0.95,4003.61,773.675
2025-01-10T01:25:00,37.552,0.978,3013.954,378.127
2025-01-10T01:30:00,24.975,0.931,577.502,158.302
2025-01-10T01:35:00,36.979,0.881,3084.329,304.97
2025-01-10T01:40:00,44.547,0.727,3727.505,386.645
2025-01-10T01:45:00,37.121,0.771,855.112,129.671
2025-01-10T01:50:00,40.224,0.865,3728.391,201.327
2025-01-10T01:55:00,45.752,0.904,1875.568,537.656
2025-01-10T02:00:00,44.902,0.903,3682.234,442.071
2025-01-10T02:05:00,38.502,0.917,1289.12,386.974
2025-01-10T02:10:00,36.328,0.989,867.858,324.452
2025-01-10T02:15:00,39.467,0.951,2456.48,335.671
2025-01-10T02:20:00,41.368,0.961,1895.642,402.635
2025-01-10T02:25:00,52.314,0.913,4362.322,690.414
2025-01-10T02:30:00,52.556,0.888,3960.023,621.901
2025-01-10T02:35:00,50.973,0.973,2852.688,651.34
2025-01-10T02:40:00,29.288,0.889,1244.936,200.238
2025-01-10T02:45:00,22.127,0.983,1578.824,148.908
2025-01-10T02:50:00,18.4,0.994,1130.922,121.591
2025-01-10T02:55:00,16.1,1.003,509.138,73.914
2025-01-10T03:00:00,17.268,1.003,513.447,118.842
2025-01-10T03:05:00,21.909,1.001,973.856,142.63
2025-01-10T03:10:00,19.962,1.003,460.513,71.107
2025-01-10T03:15:00,32.211,0.947,1383.756,213.94
2025-01-10T03:20:00,31.195,0.934,1376.992,289.416
2025-01-10T03:25:00,40.865,1.004,3233.262,460.915
2025-01-10T03:30:00,34.406,1.002,1328.781,384.127
2025-01-10T03:35:00,35.866,1.005,475.55,489.159
2025-01-10T03:40:00,39.109,0.956,561.823,547.867
2025-01-10T03:45:00,38.138,0.999,541.056,468.212
2025-01-10T03:50:00,39.563,1.001,436.123,440.067
2025-01-10T03:55:00,42.529,0.963,1321.217,460.695
2025-01-10T04:00:00,59.283,0.94,1046.763,1084.52
2025-01-10T04:05:00,61.625,0.92,1752.051,970.091
2025-01-10T04:10:00,59.896,0.956,1004.778,1375.903
2025-01-10T04:15:00,56.779,1.004,2894.955,560.779
2025-01-10T04:20:00,30.198,1.004,904.544,253.947
2025-01-10T04:25:00,17.809,1.005,464.511,92.105
2025-01-10T04:30:00,35.56,0.934,3414.172,265.886
2025-01-10T04:35:00,42.117,0.949,2396.302,518.24
2025-01-10T04:40:00,39.993,0.875,4351.558,440.882
