timestamp,rmssd,coverage,low_frequency,high_frequency
2025-02-13T00:00:00,50.389,0.846,911.646,602.06
2025-02-13T00:05:00,54.642,1.007,4465.501,450.417
2025-02-13T00:10:00,51.3,0.965,4191.608,481.598
2025-02-13T00:15:00,52.49,0.897,4454.52,323.543
2025-02-13T00:20:00,47.955,0.941,2718.354,465.539
2025-02-13T00:25:00,51.167,0.987,2437.763,359.499
2025-02-13T00:30:00,49.824,0.959,4240.445,388.746
2025-02-13T00:35:00,19.294,0.985,721.638,57.201
2025-02-13T00:40:00,14.964,1.0,200.044,50.878
2025-02-13T00:45:00,21.316,0.989,1672.792,85.538
2025-02-13T00:50:00,43.737,0.945,4285.846,442.902
2025-02-13T00:55:00,37.105,0.944,1461.237,214.374
2025-02-13T01:00:00,39.655,1.002,4204.149,316.045
2025-02-13T01:05:00,45.847,0.924,3620.027,482.953
2025-02-13T01:10:00,44.931,0.968,809.705,536.907
2025-02-13T01:15:00,38.119,1.003,404.732,451.497
2025-02-13T01:20:00,42.615,1.003,1697.928,425.295
2025-02-13T01:25:00,42.959,1.004,583.107,484.601
2025-02-13T01:30:00,45.135,0.955,285.155,682.774
2025-02-13T01:35:00,42.602,1.002,679.555,383.922
2025-02-13T01:40:00,45.386,0.949,661.551,518.429
2025-02-13T01:45:00,40.696,0.933,2999.113,325.043
2025-02-13T01:50:00,51.245,0.867,3141.531,238.466
2025-02-13T01:55:00,43.012,0.908,1948.14,363.411
2025-02-13T02:00:00,52.182,0.955,4829.194,575.711
2025-02-13T02:05:00,43.51,0.973,2536.679,401.855
2025-02-13T02:10:00,41.721,0.869,2389.511,276.143
2025-02-13T02:15:00,38.05,0.933,2111.943,180.619
2025-02-13T02:20:00,35.581,0.915,1526.5,254.913
2025-02-13T02:25:00,33.771,0.96,3253.193,150.471
2025-02-13T02:30:00,33.042,0.906,7362.982,802.636
2025-02-13T02:35:00,36.634,1.005,2001.037,186.905
2025-02-13T02:40:00,24.235,1.003,360.057,85.66
2025-02-13T02:45:00,31.269,0.968,666.38,300.13
2025-02-13T02:50:00,28.386,0.944,540.591,221.041
2025-02-13T02:55:00,27.741,1.001,582.328,210.711
2025-02-13T03:00:00,35.127,0.869,1293.489,235.639
2025-02-13T03:05:00,27.489,1.004,687.245,168.854
2025-02-13T03:10:00,37.801,0.853,1494.219,172.306
2025-02-13T03:15:00,46.27,0.966,2772.792,377.424
2025-02-13T03:20:00,43.108,0.876,3214.916,251.531
2025-02-13T03:25:00,37.424,0.918,1478.808,122.781
2025-02-13T03:30:00,37.684,0.885,4169.98,182.569
2025-02-13T03:35:00,34.031,0.991,1102.352,222.313
2025-02-13T03:40:00,40.622,0.889,1568.122,271.566
2025-02-13T03:45:00,41.619,1.002,1603.843,403.73
2025-02-13T03:50:00,41.811,0.99,1243.864,355.864
2025-02-13T03:55:00,41.147,1.006,636.959,323.714
2025-02-13T04:00:00,38.916,1.004,1392.881,326.492
2025-02-13T04:05:00,48.248,0.904,4085.476,375.333
2025-02-13T04:10:00,32.867,0.918,371.781,177.216
2025-02-13T04:15:00,25.161,1.002,475.071,101.134
2025-02-13T04:20:00,18.449,1.003,325.53,31.169
2025-02-13T04:25:00,23.611,1.004,2692.677,354.014
2025-02-13T04:30:00,26.42,1.002,1449.854,182.319
2025-02-13T04:35:00,35.433,0.876,1415.025,191.499
2025-02-13T04:40:00,42.005,0.9,1555.882,203.29
2025-02-13T22:30:00,42.959,0.822,2522.6,286.949
2025-02-13T22:35:00,34.936,0.728,803.851,175.562
2025-02-13T22:40:00,37.184,0.874,1455.827,299.643
2025-02-13T22:50:00,50.264,0.923,2614.505,586.089
2025-02-13T22:55:00,64.66,0.945,4051.608,1141.954
2025-02-13T23:00:00,44.975,0.932,2006.494,469.455
2025-02-13T23:05:00,54.053,0.957,7239.49,660.392
2025-02-13T23:10:00,42.407,1.005,2354.837,327.778
2025-02-13T23:15:00,45.317,1.002,881.157,596.704
2025-02-13T23:20:00,54.062,0.925,2567.801,662.203
2025-02-13T23:25:00,58.52,0.965,2517.002,852.964
2025-02-13T23:30:00,52.992,0.921,2371.414,799.247
2025-02-13T23:35:00,49.813,0.958,6948.602,782.679
2025-02-13T23:40:00,60.819,0.98,2577.707,870.821
2025-02-13T23:45:00,42.976,0.92,3428.025,600.118
2025-02-13T23:50:00,48.779,0.884,1013.947,552.531
2025-02-13T23:55:00,39.293,0.951,2295.32,326.924
