timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-15T01:20:00,54.644,0.887,4797.826,446.04
2025-07-15T01:25:00,51.242,0.852,3441.637,331.001
2025-07-15T01:30:00,50.855,0.904,1958.531,442.143
2025-07-15T01:35:00,46.796,0.932,3298.866,390.582
2025-07-15T01:40:00,43.413,0.923,3007.641,218.255
2025-07-15T01:45:00,36.676,0.95,1201.522,281.632
2025-07-15T01:50:00,49.036,0.906,2917.878,317.835
2025-07-15T01:55:00,51.15,0.997,6403.75,461.612
2025-07-15T02:00:00,42.735,0.972,3722.077,297.63
2025-07-15T02:05:00,51.496,0.921,4447.473,496.754
2025-07-15T02:10:00,53.106,0.95,3648.883,428.536
2025-07-15T02:15:00,26.02,1.005,2365.669,177.258
2025-07-15T02:20:00,17.581,0.973,497.218,66.612
2025-07-15T02:25:00,15.538,0.977,205.297,43.652
2025-07-15T02:30:00,24.657,0.969,719.179,176.875
2025-07-15T02:35:00,28.01,0.9,2082.059,112.806
2025-07-15T02:40:00,30.121,0.982,2057.643,222.247
2025-07-15T02:45:00,29.351,1.006,505.316,155.932
2025-07-15T02:50:00,28.305,0.968,761.472,167.67
2025-07-15T02:55:00,29.258,1.003,962.55,196.018
2025-07-15T03:00:00,29.979,0.914,525.624,159.799
2025-07-15T03:05:00,49.689,0.956,1482.46,473.643
2025-07-15T03:10:00,41.393,0.962,945.555,478.484
2025-07-15T03:15:00,41.832,0.95,2783.727,387.503
2025-07-15T03:20:00,41.78,0.99,975.86,447.362
2025-07-15T03:25:00,56.257,0.961,1733.429,975.659
2025-07-15T03:30:00,51.18,1.004,797.369,750.261
2025-07-15T03:35:00,59.223,1.004,662.534,1179.164
2025-07-15T03:40:00,49.374,0.905,1817.53,335.884
2025-07-15T03:45:00,25.753,1.004,487.113,133.382
2025-07-15T03:50:00,30.103,0.948,1601.15,218.094
2025-07-15T03:55:00,37.092,1.004,1750.209,441.233
2025-07-15T04:00:00,23.737,0.963,665.127,174.569
2025-07-15T04:05:00,32.218,0.94,1450.756,210.837
2025-07-15T04:10:00,34.358,0.905,1974.194,260.413
2025-07-15T04:15:00,49.348,0.967,2690.258,544.512
2025-07-15T04:20:00,52.912,0.801,7348.896,864.446
2025-07-15T04:25:00,52.489,0.864,1289.402,510.651
2025-07-15T04:30:00,38.447,0.942,1704.708,273.614
2025-07-15T04:35:00,31.736,1.006,1479.584,175.43
2025-07-15T04:40:00,34.239,0.983,1297.574,192.27
2025-07-15T04:45:00,39.519,0.871,1528.864,267.994
2025-07-15T04:50:00,52.559,0.815,2774.254,230.049
2025-07-15T04:55:00,63.076,0.989,2898.32,670.083
2025-07-15T05:00:00,53.253,0.976,3715.176,710.842
2025-07-15T05:05:00,36.605,0.989,1013.313,204.129
2025-07-15T05:10:00,27.297,0.93,619.477,153.637
2025-07-15T05:15:00,41.752,1.005,2146.85,378.043
2025-07-15T05:20:00,24.14,0.989,2732.996,128.472
2025-07-15T05:25:00,26.6,0.999,1190.625,119.852
2025-07-15T05:30:00,23.453,1.002,504.084,102.556
2025-07-15T05:35:00,43.464,1.003,974.073,468.969
2025-07-15T05:40:00,40.483,0.911,1295.337,353.089
2025-07-15T05:45:00,52.585,0.776,885.816,474.104
2025-07-15T05:50:00,39.758,1.003,2325.834,319.181
2025-07-15T05:55:00,37.726,0.944,1990.291,255.549
2025-07-15T06:00:00,37.258,0.954,1078.714,323.36
2025-07-15T06:05:00,39.325,1.003,1397.247,362.387
2025-07-15T06:10:00,43.227,1.001,711.356,509.563
2025-07-15T06:15:00,42.542,1.003,1124.181,475.097
2025-07-15T06:20:00,50.88,0.897,3142.125,476.695
2025-07-15T06:25:00,57.843,1.003,2963.568,627.694
2025-07-15T06:30:00,56.895,0.909,6822.88,443.762
2025-07-15T06:35:00,51.354,0.926,2324.994,524.802
2025-07-15T06:40:00,58.692,0.924,2254.639,637.581
2025-07-15T06:45:00,52.48,0.869,1714.481,616.824
2025-07-15T06:55:00,29.784,0.8,612.669,237.542
2025-07-15T07:00:00,31.801,0.722,692.811,172.299
