timestamp,rmssd,coverage,low_frequency,high_frequency
2025-07-29T00:05:00,42.926,0.95,1057.351,267.646
2025-07-29T00:10:00,69.985,0.747,2460.171,486.737
2025-07-29T00:15:00,47.542,0.97,3219.53,308.215
2025-07-29T00:20:00,25.029,0.986,659.152,88.649
2025-07-29T00:25:00,57.076,0.975,3988.718,371.372
2025-07-29T00:30:00,63.801,0.977,2994.835,465.817
2025-07-29T00:35:00,56.873,1.002,1771.539,294.447
2025-07-29T00:40:00,61.334,0.94,2812.815,637.451
2025-07-29T00:45:00,53.859,0.978,960.289,401.806
2025-07-29T00:50:00,50.659,0.987,1114.791,533.181
2025-07-29T00:55:00,62.858,0.948,4382.389,679.313
2025-07-29T01:00:00,58.731,0.952,711.425,519.741
2025-07-29T01:05:00,55.729,0.873,1082.688,616.945
2025-07-29T01:10:00,61.271,0.968,620.916,819.681
2025-07-29T01:15:00,52.052,1.004,839.082,584.891
2025-07-29T01:20:00,61.129,1.001,759.343,814.125
2025-07-29T01:25:00,65.898,0.933,1682.288,764.349
2025-07-29T01:30:00,56.123,1.005,719.008,554.325
2025-07-29T01:35:00,78.626,0.956,976.068,1502.782
2025-07-29T01:40:00,55.579,0.925,3953.799,428.287
2025-07-29T01:45:00,75.026,0.783,3555.437,639.68
2025-07-29T01:50:00,60.593,0.942,2352.847,583.81
2025-07-29T01:55:00,60.686,0.938,2574.519,723.105
2025-07-29T02:00:00,66.46,0.846,6810.238,485.085
2025-07-29T02:05:00,45.046,0.888,1933.333,391.494
2025-07-29T02:10:00,27.799,1.007,1399.076,122.27
2025-07-29T02:15:00,38.866,0.957,973.644,295.237
2025-07-29T02:20:00,38.595,1.0,1442.992,354.452
2025-07-29T02:25:00,45.582,0.959,2624.063,313.685
2025-07-29T02:30:00,36.054,1.004,1115.451,191.829
2025-07-29T02:35:00,31.977,0.872,567.768,163.405
2025-07-29T02:40:00,52.049,0.851,2078.975,488.765
2025-07-29T02:45:00,58.474,0.849,1849.673,587.218
2025-07-29T02:50:00,64.694,0.981,3839.084,738.906
2025-07-29T03:00:00,45.817,0.839,2389.491,289.916
2025-07-29T03:05:00,69.221,0.927,4785.425,630.327
2025-07-29T03:10:00,72.161,0.977,3768.646,960.186
2025-07-29T03:15:00,64.888,0.984,1116.936,653.525
2025-07-29T03:20:00,58.277,0.844,1078.669,447.503
2025-07-29T03:25:00,46.202,0.774,2895.615,184.81
2025-07-29T03:30:00,49.214,0.876,1390.044,258.887
2025-07-29T03:35:00,47.861,0.949,997.824,320.15
2025-07-29T03:40:00,42.618,0.998,625.169,279.786
2025-07-29T03:45:00,68.171,0.899,2372.984,731.534
2025-07-29T03:50:00,59.045,0.811,1769.606,357.54
2025-07-29T03:55:00,57.386,0.997,1453.87,624.498
2025-07-29T04:00:00,44.134,0.956,194.289,328.686
2025-07-29T04:05:00,31.178,0.982,1254.32,204.608
2025-07-29T04:10:00,32.498,0.874,2400.273,138.525
2025-07-29T04:15:00,32.479,1.005,578.067,175.775
2025-07-29T04:20:00,45.378,0.948,3450.294,330.269
2025-07-29T04:25:00,48.528,0.975,2683.221,434.327
2025-07-29T04:30:00,41.35,0.935,1278.458,233.25
2025-07-29T04:35:00,52.195,0.78,2811.784,402.34
2025-07-29T04:45:00,55.702,0.781,1598.527,930.922
2025-07-29T04:50:00,62.389,0.996,9568.736,1967.036
2025-07-29T04:55:00,63.706,0.979,3251.423,828.079
2025-07-29T05:00:00,60.055,0.997,2987.232,524.442
2025-07-29T05:05:00,63.298,0.997,945.437,741.578
2025-07-29T05:10:00,54.148,1.003,1231.146,482.91
2025-07-29T05:15:00,58.762,0.809,1090.098,541.532
2025-07-29T05:20:00,53.189,0.891,1915.754,459.419
2025-07-29T05:25:00,64.989,0.908,3025.106,719.552
2025-07-29T05:30:00,55.713,1.005,1401.407,535.944
2025-07-29T05:35:00,43.096,1.004,732.733,228.153
2025-07-29T05:40:00,31.843,0.971,588.917,205.62
2025-07-29T05:45:00,39.691,0.99,368.412,229.301
2025-07-29T05:50:00,27.404,1.002,1000.129,131.632
2025-07-29T05:55:00,42.858,0.875,711.97,404.484
2025-07-29T06:00:00,41.792,0.932,1215.793,350.164
2025-07-29T23:10:00,52.634,0.951,3245.981,1249.957
2025-07-29T23:15:00,66.29,0.924,3993.382,747.459
2025-07-29T23:20:00,74.377,0.91,5422.072,686.431
2025-07-29T23:25:00,62.531,0.942,4804.693,463.575
2025-07-29T23:30:00,66.611,0.98,5670.193,631.786
2025-07-29T23:35:00,54.034,0.851,1542.676,569.178
2025-07-29T23:40:00,53.281,0.975,2583.312,559.378
2025-07-29T23:45:00,48.424,0.961,1762.569,461.92
2025-07-29T23:50:00,50.241,0.892,2872.277,459.694
2025-07-29T23:55:00,47.233,0.95,1049.304,597.369
