timestamp,rmssd,coverage,low_frequency,high_frequency
2025-08-01T00:00:00,40.963,0.947,4481.254,379.276
2025-08-01T00:05:00,37.857,0.961,1739.569,290.987
2025-08-01T00:10:00,32.098,0.963,1104.69,208.538
2025-08-01T00:15:00,52.294,0.876,721.084,495.33
2025-08-01T00:20:00,60.693,0.925,4002.744,823.669
2025-08-01T00:25:00,59.354,0.939,3405.265,442.324
2025-08-01T00:30:00,57.382,0.758,6584.257,204.488
2025-08-01T00:35:00,45.119,0.962,3415.767,224.005
2025-08-01T00:40:00,51.223,1.003,2638.6,398.432
2025-08-01T00:45:00,51.212,0.949,5034.14,270.813
2025-08-01T00:50:00,50.661,0.988,2361.757,366.795
2025-08-01T00:55:00,51.852,0.826,2304.655,568.791
2025-08-01T01:00:00,43.67,0.894,3397.756,274.239
2025-08-01T01:05:00,25.443,0.919,798.391,100.673
2025-08-01T01:10:00,26.399,0.959,779.189,114.226
2025-08-01T01:15:00,23.311,0.936,587.944,77.033
2025-08-01T01:20:00,26.199,0.94,1575.955,136.627
2025-08-01T01:25:00,25.379,0.931,1305.772,105.744
2025-08-01T01:30:00,18.252,0.972,706.857,59.245
2025-08-01T01:35:00,20.313,0.955,197.357,79.976
2025-08-01T01:40:00,25.178,1.004,1200.107,139.902
2025-08-01T01:45:00,41.458,0.843,2829.088,366.811
2025-08-01T01:50:00,50.749,0.869,4005.872,422.296
2025-08-01T01:55:00,43.024,1.003,2411.305,409.33
2025-08-01T02:00:00,41.955,1.003,1131.129,439.088
2025-08-01T02:05:00,40.651,0.976,1516.066,318.878
2025-08-01T02:10:00,38.691,1.005,564.159,341.916
2025-08-01T02:15:00,46.392,0.965,934.73,327.625
2025-08-01T02:20:00,62.501,0.878,3213.325,711.222
2025-08-01T02:25:00,49.986,0.936,3947.121,400.143
2025-08-01T02:30:00,47.851,1.002,2798.053,527.472
2025-08-01T02:35:00,45.443,0.998,5477.05,296.394
2025-08-01T02:40:00,50.215,1.003,4647.705,454.419
2025-08-01T02:45:00,45.133,0.734,2644.953,282.312
2025-08-01T02:50:00,45.202,1.0,2567.828,453.964
2025-08-01T02:55:00,29.039,0.907,2781.102,127.574
2025-08-01T03:00:00,25.594,0.945,1457.654,174.111
2025-08-01T03:05:00,38.977,0.871,2677.873,288.443
2025-08-01T03:10:00,27.915,0.932,905.872,145.063
2025-08-01T03:15:00,40.558,0.936,2173.541,302.761
2025-08-01T03:20:00,37.389,0.936,1873.345,213.45
2025-08-01T03:25:00,35.103,0.948,1001.047,173.356
2025-08-01T03:30:00,36.059,0.931,895.385,249.133
2025-08-01T03:35:00,43.855,1.005,535.219,353.522
2025-08-01T03:40:00,47.147,1.003,1169.401,504.942
2025-08-01T03:45:00,50.883,0.955,1363.015,419.225
2025-08-01T03:50:00,49.241,1.003,636.889,500.967
2025-08-01T03:55:00,50.466,1.004,1230.456,724.095
2025-08-01T04:00:00,46.817,1.003,1060.968,483.983
2025-08-01T04:05:00,50.211,1.004,858.431,480.536
2025-08-01T04:10:00,62.485,0.892,2017.84,1166.877
2025-08-01T04:15:00,35.084,1.006,677.754,297.48
2025-08-01T04:20:00,19.928,1.002,700.067,133.851
2025-08-01T04:25:00,21.286,1.004,199.866,101.912
2025-08-01T04:30:00,31.174,0.913,2460.134,257.249
2025-08-01T04:35:00,41.373,0.971,870.037,394.939
2025-08-01T04:40:00,40.179,0.97,2485.919,264.111
2025-08-01T04:45:00,43.775,0.859,1809.381,396.408
2025-08-01T04:50:00,38.766,0.871,1022.635,211.478
2025-08-01T04:55:00,47.105,0.935,3101.974,458.371
2025-08-01T05:00:00,49.611,0.898,1332.564,671.691
2025-08-01T05:10:00,37.838,0.952,643.215,382.286
2025-08-01T05:15:00,32.91,0.783,1297.624,157.789
2025-08-01T05:20:00,46.057,0.848,1979.193,453.642
2025-08-01T05:25:00,39.761,0.75,381.715,274.156
2025-08-01T05:30:00,46.503,0.736,2649.129,501.03
2025-08-01T05:35:00,32.651,0.9,3146.402,209.182
2025-08-01T05:45:00,27.464,0.707,359.933,99.008
2025-08-01T05:50:00,29.004,0.948,1099.107,201.731
2025-08-01T23:45:00,24.55,0.906,816.256,117.525
2025-08-01T23:50:00,20.725,0.973,293.083,109.837
2025-08-01T23:55:00,29.395,0.988,169.448,254.043
