workout_name,workout_summary_status,workout_summary_type,workout_summary_source,interval_start,interval_end,total_weight_kg,avg_cadence_spm,avg_vertical_oscillation_mm,avg_vertical_ratio,avg_ground_contact_time_duration_micro_sec,rate_perceived_exertion,round_name,round_phase,round_start,round_end,round_total_weight_kg,round_avg_cadence_spm,round_avg_vertical_oscillation_mm,round_avg_vertical_ratio,round_avg_ground_contact_time_duration_micro_sec,segment_name,segment_type,segment_start,segment_end,segment_movement,segment_total_weight_kg,segment_avg_cadence_spm,segment_avg_vertical_oscillation_mm,segment_avg_vertical_ratio,segment_avg_ground_contact_time_duration_micro_sec,set_name,set_start,set_end,set_total_weight_kg,set_avg_cadence_spm,set_avg_vertical_oscillation_mm,set_avg_vertical_ratio,set_avg_ground_contact_time_duration_micro_sec,split_type,split_value,split_total_weight_kg,split_avg_cadence_spm,split_avg_vertical_oscillation_mm,split_avg_vertical_ratio,split_avg_ground_contact_time_duration_micro_sec
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-06-23 07:12:47+0700,2025-06-23 07:40:54+0700,,0,77,8.7860832214355469,277000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-06-23 07:12:47+0700,2025-06-23 07:40:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-06-23 07:12:47+0700,2025-06-23 07:40:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,165,77,8.80155086517334,277000,,2025-06-23 07:12:47+0700,2025-06-23 07:40:54+0700,,165,77,8.80155086517334,277000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,139,74,8.2718673833369074,257000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-06-23 07:12:47+0700,2025-06-23 07:40:54+0700,,0,77,8.7860832214355469,277000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-06-23 07:12:47+0700,2025-06-23 07:40:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-06-23 07:12:47+0700,2025-06-23 07:40:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,165,77,8.80155086517334,277000,,2025-06-23 07:12:47+0700,2025-06-23 07:40:54+0700,,165,77,8.80155086517334,277000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,140,73,8.0893936526358221,258000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.021022796630859,298000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,136,84,11.02272891998291,298000,,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.02272891998291,298000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,101,95,13.713552523234011,318000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.021022796630859,298000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,136,84,11.02272891998291,298000,,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.02272891998291,298000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,109,90,12.477359092910852,296000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.021022796630859,298000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,136,84,11.02272891998291,298000,,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.02272891998291,298000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,112,93,12.905309111840847,300000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.021022796630859,298000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,136,84,11.02272891998291,298000,,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.02272891998291,298000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,114,74,8.614245157066664,247000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.021022796630859,298000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,136,84,11.02272891998291,298000,,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.02272891998291,298000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,114,79,10.012675962046469,268000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.021022796630859,298000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,136,84,11.02272891998291,298000,,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.02272891998291,298000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,117,79,9.9651634275035441,261000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.021022796630859,298000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,136,84,11.02272891998291,298000,,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.02272891998291,298000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,173,78,9.6079415647623687,246000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.021022796630859,298000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,136,84,11.02272891998291,298000,,2025-07-05 16:03:02+0700,2025-07-05 17:54:54+0700,,136,84,11.02272891998291,298000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,35,83,11.619571602095897,228000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,,147,66,7.7099666595458984,272000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,147,66,7.7555456161499023,272000,,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,,147,66,7.7555456161499023,272000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,127,65,7.4053404277224262,242000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,,147,66,7.7099666595458984,272000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,147,66,7.7555456161499023,272000,,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,,147,66,7.7555456161499023,272000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,42,66,7.656801083855882,252000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,,147,66,7.7099666595458984,272000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,147,66,7.7555456161499023,272000,,2025-07-06 16:35:42+0700,2025-07-06 17:07:54+0700,,147,66,7.7555456161499023,272000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,84,68,8.1741084668464641,261000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,,0,73,9.7190828323364258,278000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,170,73,9.7275676727294922,278000,,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,,170,73,9.7275676727294922,278000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,107,68,8.933278661762591,250000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,,0,73,9.7190828323364258,278000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,170,73,9.7275676727294922,278000,,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,,170,73,9.7275676727294922,278000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,114,76,10.14392912278492,249000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,,0,73,9.7190828323364258,278000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,170,73,9.7275676727294922,278000,,2025-07-08 06:05:59+0700,2025-07-08 06:40:41+0700,,170,73,9.7275676727294922,278000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,115,80,10.755671572113924,262000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-09 15:50:05+0700,2025-07-09 16:20:15+0700,,178,60,7.5611224174499512,289000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-09 15:50:05+0700,2025-07-09 16:20:14+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-09 15:50:05+0700,2025-07-09 16:20:14+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,178,60,7.55924654006958,289000,,2025-07-09 15:50:05+0700,2025-07-09 16:20:14+0700,,178,60,7.55924654006958,289000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,180,58,7.3076888301320535,276000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-09 15:50:05+0700,2025-07-09 16:20:15+0700,,178,60,7.5611224174499512,289000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-09 15:50:05+0700,2025-07-09 16:20:14+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-09 15:50:05+0700,2025-07-09 16:20:14+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,178,60,7.55924654006958,289000,,2025-07-09 15:50:05+0700,2025-07-09 16:20:14+0700,,178,60,7.55924654006958,289000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,99,59,7.4980034045816071,279000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-09 15:50:05+0700,2025-07-09 16:20:15+0700,,178,60,7.5611224174499512,289000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-09 15:50:05+0700,2025-07-09 16:20:14+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-09 15:50:05+0700,2025-07-09 16:20:14+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,178,60,7.55924654006958,289000,,2025-07-09 15:50:05+0700,2025-07-09 16:20:14+0700,,178,60,7.55924654006958,289000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,99,63,8.1973444823082726,274000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-13 06:32:40+0700,2025-07-13 07:30:54+0700,,156,74,9.8669557571411133,288000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-13 06:32:40+0700,2025-07-13 06:59:50+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-13 06:32:40+0700,2025-07-13 06:59:50+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,171,68,8.9845438003540039,271000,,2025-07-13 06:32:40+0700,2025-07-13 06:59:50+0700,,171,68,8.9845438003540039,271000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,107,74,9.89609987234323,255000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-13 06:32:40+0700,2025-07-13 07:30:54+0700,,156,74,9.8669557571411133,288000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-13 06:32:40+0700,2025-07-13 06:59:50+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-13 06:32:40+0700,2025-07-13 06:59:50+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,171,68,8.9845438003540039,271000,,2025-07-13 06:32:40+0700,2025-07-13 06:59:50+0700,,171,68,8.9845438003540039,271000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,108,97,13.802369091388034,322000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-13 06:32:40+0700,2025-07-13 07:30:54+0700,,156,74,9.8669557571411133,288000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-13 06:32:40+0700,2025-07-13 06:59:50+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-13 06:32:40+0700,2025-07-13 06:59:50+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,171,68,8.9845438003540039,271000,,2025-07-13 06:32:40+0700,2025-07-13 06:59:50+0700,,171,68,8.9845438003540039,271000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,185,62,8.1147693401486869,249000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-13 06:32:40+0700,2025-07-13 07:30:54+0700,,156,74,9.8669557571411133,288000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-13 06:59:50+0700,2025-07-13 07:30:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-13 06:59:50+0700,2025-07-13 07:30:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,142,75,9.9356269836425781,280000,,2025-07-13 06:59:50+0700,2025-07-13 07:30:54+0700,,142,75,9.9356269836425781,280000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,108,81,10.797096078542355,255000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-13 06:32:40+0700,2025-07-13 07:30:54+0700,,156,74,9.8669557571411133,288000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-13 06:59:50+0700,2025-07-13 07:30:54+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-13 06:59:50+0700,2025-07-13 07:30:54+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,142,75,9.9356269836425781,280000,,2025-07-13 06:59:50+0700,2025-07-13 07:30:54+0700,,142,75,9.9356269836425781,280000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,88,84,11.605878534843772,268000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-15 14:09:33+0700,2025-07-15 14:43:39+0700,,0,65,8.4222221374511719,277000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-15 14:09:33+0700,2025-07-15 14:25:28+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-15 14:09:33+0700,2025-07-15 14:25:28+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,135,69,9.0248556137084961,285000,,2025-07-15 14:09:33+0700,2025-07-15 14:25:28+0700,,135,69,9.0248556137084961,285000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,108,0,0,
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-15 14:09:33+0700,2025-07-15 14:43:39+0700,,0,65,8.4222221374511719,277000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-15 14:09:33+0700,2025-07-15 14:25:28+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-15 14:09:33+0700,2025-07-15 14:25:28+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,135,69,9.0248556137084961,285000,,2025-07-15 14:09:33+0700,2025-07-15 14:25:28+0700,,135,69,9.0248556137084961,285000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,56,77,10.299760741698645,260000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-15 14:09:33+0700,2025-07-15 14:43:39+0700,,0,65,8.4222221374511719,277000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-15 14:25:28+0700,2025-07-15 14:43:39+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-15 14:25:28+0700,2025-07-15 14:34:05+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,149,66,8.5556497573852539,280000,,2025-07-15 14:25:28+0700,2025-07-15 14:34:05+0700,,149,66,8.5556497573852539,280000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,46,61,7.6548076441801864,261000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-15 14:09:33+0700,2025-07-15 14:43:39+0700,,0,65,8.4222221374511719,277000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-15 14:25:28+0700,2025-07-15 14:43:39+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-15 14:34:05+0700,2025-07-15 14:43:39+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,142,65,8.4847908020019531,279000,,2025-07-15 14:34:05+0700,2025-07-15 14:43:39+0700,,142,65,8.4847908020019531,279000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1609344,,43,63,8.1970317972850975,263000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,,171,62,8.3601055145263672,308000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,171,62,8.3919610977172852,309000,,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,,171,62,8.3919610977172852,309000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1000000,,104,62,8.4313123598499882,298000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,,171,62,8.3601055145263672,308000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,171,62,8.3919610977172852,309000,,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,,171,62,8.3919610977172852,309000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1000000,,104,63,8.369282843650204,298000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,,171,62,8.3601055145263672,308000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,171,62,8.3919610977172852,309000,,2025-07-17 15:59:07+0700,2025-07-17 16:20:06+0700,,171,62,8.3919610977172852,309000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1000000,,172,61,8.3600103431643582,299000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-20 03:32:30+0700,2025-07-20 06:25:04+0700,,0,76,10.2090425491333,282000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,166,76,10.214079856872559,282000,,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,,166,76,10.214079856872559,282000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1000000,,109,80,10.370434155032537,257000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-20 03:32:30+0700,2025-07-20 06:25:04+0700,,0,76,10.2090425491333,282000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,166,76,10.214079856872559,282000,,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,,166,76,10.214079856872559,282000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1000000,,111,89,12.118661684644245,287000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-20 03:32:30+0700,2025-07-20 06:25:04+0700,,0,76,10.2090425491333,282000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,166,76,10.214079856872559,282000,,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,,166,76,10.214079856872559,282000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1000000,,112,75,10.353365310030609,257000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-20 03:32:30+0700,2025-07-20 06:25:04+0700,,0,76,10.2090425491333,282000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,166,76,10.214079856872559,282000,,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,,166,76,10.214079856872559,282000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1000000,,113,72,9.6617373001376343,255000
Run,WORKOUT_SUMMARY_STATUS_COMPLETED,WORKOUT_SUMMARY_TYPE_RUNNING,DEVICE,2025-07-20 03:32:30+0700,2025-07-20 06:25:04+0700,,0,76,10.2090425491333,282000,0,,WORKOUT_BLOCK_PHASE_MAIN,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,,,,,,,WORKOUT_SEGMENT_TYPE_WORK,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,movements/4a97b457-0db7-4aff-b94d-e40824085d9a,,166,76,10.214079856872559,282000,,2025-07-20 03:32:30+0700,2025-07-20 06:25:03+0700,,166,76,10.214079856872559,282000,WORKOUT_SPLIT_TYPE_DISTANCE_MM,1000000,,115,72,9.6248510111237238,261000
