exercise_id,exercise_start,exercise_end,utc_offset,exercise_created,exercise_last_updated,activity_name,log_type,pool_length,pool_length_unit,intervals,distance_units,tracker_total_calories,tracker_total_steps,tracker_total_distance_mm,tracker_total_altitude_mm,tracker_avg_heart_rate,tracker_peak_heart_rate,tracker_avg_pace_mm_per_second,tracker_avg_speed_mm_per_second,tracker_peak_speed_mm_per_second,tracker_auto_stride_run_mm,tracker_auto_stride_walk_mm,tracker_swim_lengths,tracker_pool_length,tracker_pool_length_unit,tracker_cardio_load,manually_logged_total_calories,manually_logged_total_steps,manually_logged_total_distance_mm,manually_logged_pool_length,manually_logged_pool_length_unit,events
203439700887000904,2023-07-03 07:03:24+0000,2023-07-03 08:08:58+0000,+07:00,2023-07-03 07:22:26+0000,2023-07-03 08:09:01+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,469,2515,2121511,2134,124,169,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
2220238812812310224,2023-07-20 07:15:34+0000,2023-07-20 08:01:06+0000,+07:00,2023-07-20 07:24:35+0000,2023-07-20 08:01:13+0000,Aerobics,TRACKER,0,UNSPECIFIED,,IMPERIAL,442,0,0,0,143,164,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
2335988596599915456,2023-07-05 07:06:52+0000,2023-07-05 07:11:22+0000,+07:00,2023-07-05 07:11:25+0000,2023-07-05 07:11:25+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,46,683,707639,0,134,150,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
2377282569410014520,2023-07-13 07:01:01+0000,2023-07-13 07:13:22+0000,+07:00,2023-07-13 07:06:23+0000,2023-07-13 07:13:25+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,116,1443,1365784,0,137,163,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
2391923703012451312,2023-10-11 08:07:35+0000,2023-10-11 08:22:57+0000,+07:00,2023-10-11 08:44:11+0000,2023-10-11 08:44:11+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
2403745602546331288,2022-10-23 22:58:42+0000,2022-10-23 23:15:46+0000,-05:00,2022-10-23 23:29:59+0000,2022-10-23 23:29:59+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
2446043336248804688,2023-09-21 23:12:06+0000,2023-09-21 23:29:10+0000,-05:00,2023-09-22 02:16:02+0000,2023-09-22 02:16:02+0000,Outdoor Run,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
2576186066882693768,2023-09-06 07:17:30+0000,2023-09-06 07:32:51+0000,+07:00,2023-09-06 08:08:30+0000,2023-09-06 08:08:30+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
262050744161893136,2023-07-20 08:03:26+0000,2023-07-20 08:05:14+0000,+07:00,2023-07-20 08:05:18+0000,2023-07-20 08:05:18+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,20,242,240248,0,150,164,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
2663429996973134192,2023-07-10 07:17:55+0000,2023-07-10 07:33:17+0000,+07:00,2023-07-10 08:40:33+0000,2023-07-10 08:40:33+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
2835592200230764656,2023-03-08 07:07:19+0000,2023-03-08 07:25:41+0000,+07:00,2023-03-08 07:17:22+0000,2023-03-08 07:25:47+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,159,1506,1305136,0,129,166,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
301627495031969880,2023-06-27 07:45:51+0000,2023-06-27 08:10:54+0000,+07:00,2023-06-27 08:04:23+0000,2023-06-27 08:10:59+0000,Core training,TRACKER,0,UNSPECIFIED,,IMPERIAL,223,0,0,0,137,172,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
3077647663256531056,2023-03-14 07:06:25+0000,2023-03-14 09:04:23+0000,+07:00,2023-03-14 07:21:22+0000,2023-03-14 09:04:29+0000,Core training,TRACKER,0,UNSPECIFIED,,IMPERIAL,528,0,0,0,104,160,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
3355095362316264672,2023-03-02 07:18:40+0000,2023-03-02 07:49:24+0000,+07:00,2023-03-02 09:40:30+0000,2023-03-02 09:40:30+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
3512345457039472520,2023-03-02 08:07:30+0000,2023-03-02 08:14:28+0000,+07:00,2023-03-02 08:14:36+0000,2023-03-02 08:14:36+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,76,1053,1119582,0,148,166,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
3650995420825919224,2023-07-21 07:02:04+0000,2023-07-21 07:06:32+0000,+07:00,2023-07-21 07:06:37+0000,2023-07-21 07:06:37+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,43,718,763177,0,143,162,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
371711765095865688,2023-03-06 08:46:50+0000,2023-03-06 09:07:19+0000,+07:00,2023-03-06 09:30:00+0000,2023-03-06 09:30:00+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
3778861157671087752,2023-01-15 08:24:57+0000,2023-01-15 08:56:32+0000,+07:00,2023-01-15 09:45:40+0000,2023-01-15 09:45:40+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
3820027795971225040,2023-07-10 07:02:58+0000,2023-07-10 07:10:45+0000,+07:00,2023-07-10 07:03:33+0000,2023-07-10 08:17:53+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,72,945,921757,0,137,165,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
3823833692884094376,2023-07-12 07:04:36+0000,2023-07-12 07:26:42+0000,+07:00,2023-07-12 07:08:40+0000,2023-07-12 07:26:45+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,184,1546,1260674,914,129,153,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
3895389674850928232,2023-03-15 08:53:38+0000,2023-03-15 09:17:08+0000,+07:00,2023-03-15 08:57:01+0000,2023-03-15 09:17:13+0000,Core training,TRACKER,0,UNSPECIFIED,,IMPERIAL,170,0,0,0,126,154,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
3906438881279769216,2023-07-24 07:02:19+0000,2023-07-24 07:06:37+0000,+07:00,2023-07-24 08:16:00+0000,2023-07-24 08:16:00+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,38,662,706428,0,139,165,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
391757813882202160,2023-03-15 08:03:23+0000,2023-03-15 08:13:35+0000,+07:00,2023-03-15 08:13:40+0000,2023-03-15 08:13:40+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,95,1193,1171201,0,136,162,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
4031125582571377512,2023-02-09 08:05:54+0000,2023-02-09 08:21:16+0000,+07:00,2023-02-09 10:14:05+0000,2023-02-09 10:14:05+0000,Outdoor Run,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
4138651532685530640,2023-09-26 12:10:34+0000,2023-09-26 12:35:16+0000,-05:00,2023-09-26 12:41:41+0000,2023-09-26 12:41:41+0000,Outdoor Run,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
4179758912474004976,2023-03-18 14:16:53+0000,2023-03-18 14:53:35+0000,+07:00,2023-03-18 15:13:11+0000,2023-03-18 15:13:11+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
4365680996352200800,2023-07-11 07:07:09+0000,2023-07-11 07:17:24+0000,+07:00,2023-07-11 07:17:29+0000,2023-07-11 07:17:29+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,101,1322,1326408,0,141,165,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
4716967964505599904,2023-07-19 07:14:29+0000,2023-07-20 06:53:34+0000,+07:00,2023-07-19 07:31:04+0000,2023-07-20 06:53:51+0000,Aerobics,TRACKER,0,UNSPECIFIED,,IMPERIAL,1999,0,0,0,141,165,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
4749008171087678848,2023-03-07 08:31:33+0000,2023-03-07 08:46:54+0000,+07:00,2023-03-07 09:19:58+0000,2023-03-07 09:19:58+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
4767859934012332816,2023-03-13 02:24:40+0000,2023-03-13 02:40:01+0000,+07:00,2023-03-13 02:59:02+0000,2023-03-13 02:59:02+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
4775346686438577888,2023-04-01 08:12:55+0000,2023-04-01 08:37:40+0000,+07:00,2023-04-01 08:57:39+0000,2023-04-01 08:57:39+0000,Elliptical,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
4799391217401253184,2023-05-28 01:09:20+0000,2023-05-28 01:45:11+0000,-05:00,2023-05-28 02:09:41+0000,2023-05-28 02:09:41+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
497762153649408240,2023-06-28 07:52:29+0000,2023-06-28 07:59:46+0000,+07:00,2023-06-28 07:59:49+0000,2023-06-28 07:59:49+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,77,921,919814,0,148,171,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
5106073967119191056,2023-05-22 23:54:18+0000,2023-05-23 00:17:21+0000,-05:00,2023-05-23 00:24:15+0000,2023-05-23 00:24:15+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
5540213876563450944,2023-03-03 08:59:14+0000,2023-03-03 09:18:41+0000,+07:00,2023-03-03 09:04:32+0000,2023-03-03 09:18:48+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,118,934,880180,0,119,159,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
566678204579833352,2023-09-22 20:56:38+0000,2023-09-22 21:32:37+0000,-05:00,2023-09-22 20:56:48+0000,2023-09-22 21:32:44+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,455,5450,6300270,914,160,183,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
5711108244189292144,2023-09-21 00:57:32+0000,2023-09-21 01:21:25+0000,-05:00,2023-09-21 02:20:06+0000,2023-09-21 02:20:06+0000,Elliptical,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
5987463967859119608,2023-07-04 07:02:16+0000,2023-07-04 07:07:24+0000,+07:00,2023-07-04 08:27:22+0000,2023-07-04 08:27:22+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,50,791,831734,0,139,160,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
6118698326886772672,2023-09-21 01:30:48+0000,2023-09-21 01:47:01+0000,-05:00,2023-09-21 02:20:07+0000,2023-09-21 02:20:07+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
6536318362750769480,2023-07-20 07:02:24+0000,2023-07-20 07:08:06+0000,+07:00,2023-07-20 07:08:09+0000,2023-07-20 07:08:09+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,60,891,925790,0,140,162,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
658598820550288464,2023-07-13 07:32:04+0000,2023-07-13 07:49:59+0000,+07:00,2023-07-13 08:50:38+0000,2023-07-13 08:50:38+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
681869479413191720,2023-03-13 08:09:33+0000,2023-03-13 14:29:05+0000,+07:00,2023-03-13 08:31:45+0000,2023-03-13 14:29:15+0000,Core training,TRACKER,0,UNSPECIFIED,,IMPERIAL,1178,0,0,0,95,168,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
6827456427372730080,2023-05-24 01:30:06+0000,2023-05-24 01:45:27+0000,-05:00,2023-05-24 02:25:37+0000,2023-05-24 02:25:37+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
7000474652444552216,2023-09-23 14:47:01+0000,2023-09-23 15:33:53+0000,-05:00,2023-09-23 15:33:59+0000,2023-09-23 15:33:59+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,235,2911,2772152,13106,138,166,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7183661984193485736,2023-05-25 02:08:46+0000,2023-05-25 02:36:05+0000,-05:00,2023-05-25 02:49:26+0000,2023-05-25 02:49:26+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
7293267629335292600,2023-08-02 07:05:48+0000,2023-08-02 07:09:36+0000,+07:00,2023-08-02 07:09:38+0000,2023-08-02 07:09:38+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,36,570,590892,0,135,157,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7350222974975736064,2023-07-26 08:09:00+0000,2023-07-26 08:24:42+0000,+07:00,2023-07-26 08:14:04+0000,2023-07-26 08:24:49+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,187,2492,2650408,0,155,169,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7414782232392761752,2023-03-01 08:19:20+0000,2023-03-01 08:40:40+0000,+07:00,2023-03-01 09:41:13+0000,2023-03-01 09:41:13+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
7425252361666051816,2023-06-15 07:11:44+0000,2023-06-15 07:28:00+0000,+07:00,2023-06-15 07:28:00+0000,2023-06-15 07:28:10+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,139,1120,1014294,2134,127,151,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
7598700929035621168,2023-03-20 02:57:25+0000,2023-03-20 03:16:11+0000,+07:00,2023-03-20 03:27:22+0000,2023-03-20 03:27:22+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
7715540738144982464,2023-02-23 09:08:32+0000,2023-02-23 09:26:27+0000,+07:00,2023-02-23 09:47:30+0000,2023-02-23 09:47:30+0000,Elliptical,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
7769277459809214200,2022-11-16 03:19:52+0000,2022-11-16 03:35:13+0000,-05:00,2022-11-16 07:46:02+0000,2022-11-16 07:46:02+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
7908744272365959488,2023-07-19 07:05:40+0000,2023-07-19 07:14:10+0000,+07:00,2023-07-19 07:14:27+0000,2023-07-19 07:14:27+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,88,1013,974773,914,141,166,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8055738132667065976,2023-03-13 08:03:43+0000,2023-03-13 08:09:24+0000,+07:00,2023-03-13 08:09:30+0000,2023-03-13 08:09:30+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,58,877,941981,0,136,162,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8443643790334514056,2023-07-18 07:02:14+0000,2023-07-18 07:45:22+0000,+07:00,2023-07-18 08:03:02+0000,2023-07-18 08:03:02+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,298,2046,1822364,0,123,168,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8473562658275634448,2023-10-02 21:58:18+0000,2023-10-02 22:31:35+0000,-05:00,2023-10-02 22:38:40+0000,2023-10-02 22:38:40+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
8561308116255530832,2023-06-28 06:59:32+0000,2023-06-28 07:41:31+0000,+07:00,2023-06-28 07:05:43+0000,2023-06-28 07:41:36+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,305,2139,1766636,914,123,159,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8610281059317783344,2023-09-25 12:48:12+0000,2023-09-25 13:09:45+0000,-05:00,2023-09-25 13:09:19+0000,2023-09-25 13:09:54+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,197,2008,1759906,2134,131,185,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8780403323063614624,2023-06-16 07:01:07+0000,2023-06-16 07:16:27+0000,+07:00,2023-06-16 09:09:46+0000,2023-06-16 09:09:46+0000,Outdoor Run,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
8816181728533797024,2023-06-29 07:34:52+0000,2023-06-29 07:57:20+0000,+07:00,2023-06-29 07:47:39+0000,2023-06-29 07:57:25+0000,Core training,TRACKER,0,UNSPECIFIED,,IMPERIAL,206,0,0,0,139,160,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8867260253056577480,2023-08-14 07:21:15+0000,2023-08-14 07:40:01+0000,+07:00,2023-08-14 08:44:32+0000,2023-08-14 08:44:32+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
8931007941615600600,2023-08-30 07:03:24+0000,2023-08-30 07:10:45+0000,+07:00,2023-08-30 07:10:51+0000,2023-08-30 07:10:51+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,58,742,764502,0,126,161,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
8975938746168833880,2023-07-20 07:02:05+0000,2023-07-20 07:02:09+0000,+07:00,2023-07-20 07:02:16+0000,2023-07-20 07:02:16+0000,Aerobics,TRACKER,0,UNSPECIFIED,,IMPERIAL,0,0,0,0,85,85,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
9125330574034094168,2023-06-29 07:58:59+0000,2023-07-03 07:03:09+0000,+07:00,2023-06-29 08:04:15+0000,2023-07-03 07:03:12+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,6380,1287,1116679,4877,110,164,0,0,0,0,0,0,0,UNSPECIFIED,0,,,,,,
967614284672042968,2023-04-27 07:50:07+0000,2023-04-27 08:13:09+0000,+07:00,2023-04-27 08:25:48+0000,2023-04-27 08:25:48+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,
