timestamp,value
2025-07-14T00:41:20Z,50.0
2025-07-14T00:42:20Z,50.0
2025-07-14T00:43:20Z,50.0
2025-07-14T00:44:20Z,50.0
2025-07-14T00:45:20Z,50.0
2025-07-14T00:46:20Z,50.0
2025-07-14T02:09:20Z,97.6
2025-07-14T02:10:20Z,50.0
2025-07-14T02:11:20Z,96.0
2025-07-14T02:12:20Z,96.4
2025-07-14T02:13:20Z,96.2
2025-07-14T02:14:20Z,50.0
2025-07-14T02:15:20Z,50.0
2025-07-14T02:30:20Z,98.3
2025-07-14T02:31:20Z,98.1
2025-07-14T02:32:20Z,97.6
2025-07-14T02:33:20Z,97.5
2025-07-14T02:34:20Z,50.0
2025-07-14T02:35:20Z,50.0
2025-07-14T02:36:20Z,50.0
2025-07-14T02:37:20Z,50.0
2025-07-14T02:38:20Z,50.0
2025-07-14T02:39:20Z,50.0
2025-07-14T02:40:20Z,50.0
2025-07-14T02:41:20Z,50.0
2025-07-14T02:42:20Z,50.0
2025-07-14T02:43:20Z,50.0
2025-07-14T02:44:20Z,50.0
2025-07-14T02:45:20Z,50.0
2025-07-14T06:06:51Z,95.5
2025-07-14T06:07:51Z,94.8
2025-07-14T06:08:51Z,94.9
2025-07-14T06:09:51Z,93.6
2025-07-14T06:10:51Z,94.4
2025-07-14T06:11:51Z,94.7
2025-07-14T06:12:51Z,94.7
2025-07-14T06:13:51Z,94.4
2025-07-14T06:14:51Z,95.0
2025-07-14T06:15:51Z,95.1
2025-07-14T06:16:51Z,95.1
2025-07-14T06:17:51Z,95.5
2025-07-14T06:18:51Z,95.4
2025-07-14T06:19:51Z,95.1
2025-07-14T06:20:51Z,50.0
2025-07-14T06:21:51Z,50.0
2025-07-14T06:22:51Z,50.0
2025-07-14T06:23:51Z,94.8
2025-07-14T06:24:51Z,94.6
2025-07-14T06:25:51Z,94.8
2025-07-14T06:26:51Z,94.3
2025-07-14T06:27:51Z,50.0
2025-07-14T06:28:51Z,94.4
2025-07-14T06:29:51Z,94.5
2025-07-14T06:30:51Z,95.2
2025-07-14T06:31:51Z,50.0
2025-07-14T06:32:51Z,94.5
2025-07-14T06:33:51Z,94.9
2025-07-14T06:34:51Z,50.0
2025-07-14T06:35:51Z,50.0
2025-07-14T06:36:51Z,50.0
2025-07-14T06:37:51Z,50.0
2025-07-14T06:38:51Z,50.0
2025-07-14T06:39:51Z,50.0
2025-07-14T06:40:51Z,50.0
2025-07-14T06:41:51Z,50.0
2025-07-14T06:42:51Z,50.0
2025-07-14T06:43:51Z,50.0
2025-07-14T06:44:51Z,50.0
2025-07-14T06:45:51Z,50.0
2025-07-14T06:46:51Z,50.0
2025-07-14T06:47:51Z,50.0
2025-07-14T06:48:51Z,50.0
2025-07-14T14:11:50Z,89.9
2025-07-14T14:12:50Z,92.0
2025-07-14T14:13:50Z,86.7
2025-07-14T14:14:50Z,88.2
2025-07-14T14:15:50Z,86.2
2025-07-14T14:16:50Z,86.6
2025-07-14T14:17:50Z,50.0
2025-07-14T14:18:50Z,83.9
2025-07-14T14:19:50Z,50.0
2025-07-14T14:20:50Z,50.0
2025-07-14T14:21:50Z,50.0
2025-07-14T14:22:50Z,50.0
2025-07-14T14:23:50Z,50.0
2025-07-14T14:24:50Z,50.0
2025-07-14T14:25:50Z,50.0
2025-07-14T14:26:50Z,50.0
2025-07-14T14:27:50Z,50.0
2025-07-14T18:50:21Z,96.0
2025-07-14T18:51:21Z,50.0
2025-07-14T18:52:21Z,94.8
2025-07-14T18:53:21Z,94.2
2025-07-14T18:54:21Z,94.0
2025-07-14T18:55:21Z,93.4
2025-07-14T18:56:21Z,93.1
2025-07-14T18:57:21Z,93.2
2025-07-14T18:58:21Z,93.3
2025-07-14T18:59:21Z,93.0
2025-07-14T19:00:21Z,50.0
2025-07-14T19:01:21Z,93.0
2025-07-14T19:02:21Z,93.0
2025-07-14T19:03:21Z,93.2
2025-07-14T19:04:21Z,93.4
2025-07-14T19:05:21Z,50.0
2025-07-14T19:06:21Z,93.4
2025-07-14T19:07:21Z,93.3
2025-07-14T19:08:21Z,93.5
2025-07-14T19:09:21Z,93.7
2025-07-14T19:10:21Z,93.5
2025-07-14T19:11:21Z,93.9
2025-07-14T19:12:21Z,94.0
2025-07-14T19:13:21Z,93.6
2025-07-14T19:14:21Z,93.5
2025-07-14T19:15:21Z,93.5
2025-07-14T19:16:21Z,92.9
2025-07-14T19:17:21Z,92.5
2025-07-14T19:18:21Z,92.5
