timestamp,value
2025-02-26T04:06:49Z,92.5
2025-02-26T04:07:49Z,93.2
2025-02-26T04:08:49Z,93.7
2025-02-26T04:09:49Z,94.7
2025-02-26T04:10:49Z,94.5
2025-02-26T04:11:49Z,94.5
2025-02-26T04:12:49Z,95.0
2025-02-26T04:13:49Z,94.8
2025-02-26T04:14:49Z,95.2
2025-02-26T04:15:49Z,94.3
2025-02-26T04:16:49Z,94.3
2025-02-26T04:17:49Z,94.0
2025-02-26T04:18:49Z,93.9
2025-02-26T04:19:49Z,94.1
2025-02-26T04:20:49Z,93.8
2025-02-26T04:21:49Z,93.9
2025-02-26T04:22:49Z,94.9
2025-02-26T04:23:49Z,94.5
2025-02-26T04:24:49Z,94.5
2025-02-26T04:25:49Z,94.6
2025-02-26T04:26:49Z,94.8
2025-02-26T04:27:49Z,94.5
2025-02-26T04:28:49Z,94.1
2025-02-26T04:29:49Z,93.6
2025-02-26T04:30:49Z,93.9
2025-02-26T04:31:49Z,93.8
2025-02-26T04:32:49Z,94.1
2025-02-26T04:33:49Z,50.0
2025-02-26T04:34:49Z,94.6
2025-02-26T04:35:49Z,94.5
2025-02-26T04:36:49Z,50.0
2025-02-26T04:37:49Z,94.8
2025-02-26T04:38:49Z,94.9
2025-02-26T04:39:49Z,50.0
2025-02-26T04:40:49Z,94.6
2025-02-26T04:41:49Z,93.8
2025-02-26T04:42:49Z,93.1
2025-02-26T04:43:49Z,50.0
2025-02-26T04:44:49Z,91.8
2025-02-26T04:45:49Z,91.1
2025-02-26T04:46:49Z,90.8
2025-02-26T04:47:49Z,90.6
2025-02-26T04:48:49Z,91.0
2025-02-26T04:49:49Z,90.6
2025-02-26T04:50:49Z,91.4
2025-02-26T04:51:49Z,50.0
2025-02-26T04:52:49Z,91.8
2025-02-26T04:53:49Z,92.8
2025-02-26T04:54:49Z,93.5
2025-02-26T04:55:49Z,93.9
2025-02-26T04:56:49Z,94.1
2025-02-26T04:57:49Z,94.2
2025-02-26T04:58:49Z,94.3
