timestamp,value
2025-01-30T03:27:19Z,50.0
2025-01-30T03:28:19Z,50.0
2025-01-30T03:29:19Z,50.0
2025-01-30T03:30:19Z,50.0
2025-01-30T03:31:19Z,50.0
2025-01-30T04:43:21Z,96.1
2025-01-30T04:44:21Z,95.9
2025-01-30T04:45:21Z,50.0
2025-01-30T04:46:21Z,95.6
2025-01-30T04:47:21Z,95.5
2025-01-30T04:48:21Z,50.0
2025-01-30T04:49:21Z,96.2
2025-01-30T04:50:21Z,96.6
2025-01-30T04:51:21Z,96.6
2025-01-30T04:52:21Z,96.3
2025-01-30T04:53:21Z,50.0
2025-01-30T04:54:21Z,95.9
2025-01-30T04:55:21Z,95.7
2025-01-30T04:56:21Z,95.3
2025-01-30T04:57:21Z,95.1
2025-01-30T04:58:21Z,94.9
2025-01-30T04:59:21Z,50.0
2025-01-30T05:00:21Z,94.9
2025-01-30T05:01:21Z,95.3
2025-01-30T05:02:21Z,95.3
2025-01-30T05:03:21Z,95.3
2025-01-30T05:04:21Z,95.4
2025-01-30T05:05:21Z,95.3
2025-01-30T05:06:21Z,95.6
2025-01-30T05:07:21Z,95.5
2025-01-30T05:08:21Z,95.4
2025-01-30T05:09:21Z,95.5
2025-01-30T05:10:21Z,95.4
2025-01-30T05:11:21Z,95.5
2025-01-30T05:12:21Z,95.5
2025-01-30T05:13:21Z,95.7
2025-01-30T05:14:21Z,95.6
2025-01-30T05:15:21Z,95.4
2025-01-30T05:16:21Z,95.6
2025-01-30T05:17:21Z,95.5
2025-01-30T05:18:21Z,95.5
2025-01-30T05:19:21Z,95.8
2025-01-30T05:20:21Z,95.9
2025-01-30T05:21:21Z,50.0
2025-01-30T05:22:21Z,95.6
2025-01-30T05:23:21Z,95.0
2025-01-30T05:24:21Z,94.7
2025-01-30T05:25:21Z,50.0
2025-01-30T05:26:21Z,94.6
2025-01-30T05:27:21Z,94.3
2025-01-30T05:28:21Z,50.0
2025-01-30T05:29:21Z,94.3
2025-01-30T05:30:21Z,94.0
2025-01-30T05:31:21Z,93.7
2025-01-30T05:32:21Z,93.2
2025-01-30T05:33:21Z,93.1
2025-01-30T05:34:21Z,93.2
2025-01-30T05:35:21Z,92.7
2025-01-30T05:36:21Z,92.6
2025-01-30T05:37:21Z,92.5
2025-01-30T05:38:21Z,92.4
2025-01-30T05:39:21Z,50.0
2025-01-30T05:40:21Z,92.7
2025-01-30T05:41:21Z,93.2
2025-01-30T05:42:21Z,93.4
2025-01-30T05:43:21Z,93.5
2025-01-30T05:44:21Z,93.5
2025-01-30T05:45:21Z,93.5
2025-01-30T05:46:21Z,50.0
2025-01-30T05:47:21Z,93.8
2025-01-30T05:48:21Z,93.9
2025-01-30T05:49:21Z,93.8
2025-01-30T05:50:21Z,94.1
2025-01-30T05:51:21Z,50.0
2025-01-30T05:52:21Z,50.0
2025-01-30T05:53:21Z,93.9
2025-01-30T05:54:21Z,93.5
2025-01-30T05:55:21Z,93.4
2025-01-30T05:56:21Z,93.1
2025-01-30T05:57:21Z,92.9
2025-01-30T05:58:21Z,92.9
2025-01-30T05:59:21Z,92.6
2025-01-30T06:00:21Z,92.4
2025-01-30T06:01:21Z,92.7
2025-01-30T06:02:21Z,92.7
2025-01-30T06:03:21Z,92.7
2025-01-30T06:04:21Z,92.6
2025-01-30T06:05:21Z,92.6
2025-01-30T06:06:21Z,92.6
2025-01-30T06:07:21Z,92.7
2025-01-30T06:08:21Z,92.8
2025-01-30T06:09:21Z,92.9
2025-01-30T06:10:21Z,92.9
2025-01-30T06:11:21Z,92.9
2025-01-30T06:12:21Z,50.0
2025-01-30T06:13:21Z,50.0
2025-01-30T06:14:21Z,93.4
2025-01-30T06:15:21Z,93.9
2025-01-30T06:16:21Z,94.0
2025-01-30T06:17:21Z,94.0
2025-01-30T06:18:21Z,94.1
2025-01-30T06:19:21Z,94.1
2025-01-30T06:20:21Z,50.0
2025-01-30T06:21:21Z,94.1
2025-01-30T06:22:21Z,94.2
2025-01-30T06:23:21Z,93.9
2025-01-30T06:24:21Z,93.9
2025-01-30T06:25:21Z,93.8
2025-01-30T06:26:21Z,93.9
2025-01-30T06:27:21Z,93.3
2025-01-30T06:28:21Z,93.9
2025-01-30T06:29:21Z,94.1
2025-01-30T06:30:21Z,94.1
2025-01-30T06:31:21Z,94.3
2025-01-30T06:32:21Z,50.0
2025-01-30T06:33:21Z,94.6
2025-01-30T06:34:21Z,94.6
2025-01-30T06:35:21Z,94.6
2025-01-30T06:36:21Z,94.7
2025-01-30T06:37:21Z,50.0
2025-01-30T06:38:21Z,95.0
2025-01-30T06:39:21Z,95.2
2025-01-30T06:40:21Z,95.4
2025-01-30T06:41:21Z,95.5
2025-01-30T06:42:21Z,95.4
2025-01-30T06:43:21Z,50.0
2025-01-30T06:44:21Z,50.0
2025-01-30T06:45:21Z,95.0
2025-01-30T06:46:21Z,95.0
2025-01-30T06:47:21Z,50.0
2025-01-30T06:48:21Z,95.2
2025-01-30T06:49:21Z,95.5
