timestamp,value
2025-08-03T00:00:20Z,92.2
2025-08-03T00:01:20Z,50.0
2025-08-03T00:02:20Z,50.0
2025-08-03T00:03:20Z,92.7
2025-08-03T00:04:20Z,93.0
2025-08-03T00:05:20Z,50.0
2025-08-03T00:06:20Z,50.0
2025-08-03T00:07:20Z,50.0
2025-08-03T00:08:20Z,50.0
2025-08-03T00:09:20Z,50.0
2025-08-03T00:10:20Z,50.0
2025-08-03T00:11:20Z,50.0
2025-08-03T00:12:20Z,50.0
2025-08-03T00:13:20Z,92.5
2025-08-03T00:14:20Z,91.9
2025-08-03T00:15:20Z,91.3
2025-08-03T00:16:20Z,91.4
2025-08-03T01:10:19Z,94.6
2025-08-03T01:11:19Z,94.5
2025-08-03T01:12:19Z,94.6
2025-08-03T01:18:34Z,50.0
2025-08-03T01:19:34Z,50.0
2025-08-03T01:20:34Z,50.0
2025-08-03T01:21:34Z,50.0
2025-08-03T01:22:34Z,50.0
2025-08-03T01:23:34Z,50.0
2025-08-03T01:24:34Z,95.0
2025-08-03T01:25:34Z,92.2
2025-08-03T01:26:34Z,92.4
2025-08-03T01:27:34Z,92.6
2025-08-03T01:28:34Z,92.5
2025-08-03T01:29:34Z,92.3
2025-08-03T01:30:34Z,92.5
2025-08-03T01:31:34Z,92.7
2025-08-03T01:32:34Z,92.7
2025-08-03T01:33:34Z,50.0
2025-08-03T01:34:34Z,92.0
2025-08-03T01:35:34Z,50.0
2025-08-03T01:36:34Z,50.0
2025-08-03T01:37:34Z,50.0
2025-08-03T01:38:34Z,91.8
2025-08-03T01:39:34Z,50.0
2025-08-03T01:40:34Z,90.9
2025-08-03T01:41:34Z,90.4
2025-08-03T01:42:34Z,89.9
2025-08-03T01:43:34Z,50.0
2025-08-03T01:44:34Z,50.0
2025-08-03T01:45:34Z,50.0
2025-08-03T01:46:34Z,50.0
2025-08-03T01:47:34Z,50.0
2025-08-03T01:48:34Z,50.0
2025-08-03T01:49:34Z,87.9
2025-08-03T01:50:34Z,50.0
2025-08-03T01:51:34Z,50.0
2025-08-03T01:52:34Z,50.0
2025-08-03T01:53:34Z,50.0
2025-08-03T01:54:34Z,50.0
2025-08-03T01:55:34Z,50.0
2025-08-03T01:56:34Z,50.0
2025-08-03T01:57:34Z,50.0
2025-08-03T04:09:20Z,93.2
2025-08-03T04:10:20Z,50.0
2025-08-03T04:11:20Z,90.9
2025-08-03T04:12:20Z,90.0
2025-08-03T04:13:20Z,88.9
2025-08-03T04:14:20Z,85.6
2025-08-03T04:15:20Z,50.0
2025-08-03T04:16:20Z,50.0
2025-08-03T04:17:20Z,50.0
2025-08-03T04:18:20Z,50.0
2025-08-03T04:19:20Z,50.0
2025-08-03T04:20:20Z,50.0
2025-08-03T04:21:20Z,50.0
2025-08-03T04:22:20Z,50.0
2025-08-03T09:48:51Z,91.2
2025-08-03T09:49:51Z,91.5
2025-08-03T09:50:51Z,91.7
2025-08-03T09:51:51Z,91.7
2025-08-03T09:52:51Z,91.6
2025-08-03T09:53:51Z,91.9
2025-08-03T09:54:51Z,91.8
2025-08-03T09:55:51Z,91.8
2025-08-03T09:56:51Z,91.9
2025-08-03T09:57:51Z,91.8
2025-08-03T09:58:51Z,91.8
2025-08-03T09:59:51Z,50.0
2025-08-03T10:00:51Z,92.1
2025-08-03T10:01:51Z,92.0
2025-08-03T10:02:51Z,91.6
2025-08-03T10:03:51Z,91.5
2025-08-03T10:04:51Z,91.4
2025-08-03T10:07:21Z,91.4
2025-08-03T10:08:21Z,91.4
2025-08-03T10:09:21Z,91.4
2025-08-03T10:10:21Z,91.4
2025-08-03T10:11:21Z,50.0
2025-08-03T10:12:21Z,50.0
2025-08-03T10:13:21Z,50.0
2025-08-03T10:14:21Z,91.6
2025-08-03T10:15:21Z,91.6
2025-08-03T10:16:21Z,50.0
2025-08-03T10:17:21Z,91.7
2025-08-03T10:18:21Z,92.0
2025-08-03T10:19:21Z,92.2
2025-08-03T10:20:21Z,92.6
2025-08-03T10:21:21Z,92.3
2025-08-03T10:22:21Z,92.4
2025-08-03T10:23:21Z,92.3
2025-08-03T10:24:21Z,92.4
2025-08-03T10:25:21Z,92.6
2025-08-03T10:26:21Z,92.5
