timestamp,value
2024-10-13T08:09:20Z,92.5
2024-10-13T08:10:20Z,92.4
2024-10-13T08:11:20Z,92.2
2024-10-13T08:12:20Z,92.1
2024-10-13T08:13:20Z,92.1
2024-10-13T08:14:20Z,92.0
2024-10-13T08:15:20Z,92.1
2024-10-13T08:16:20Z,92.0
2024-10-13T08:17:20Z,91.9
2024-10-13T08:18:20Z,91.9
2024-10-13T08:19:20Z,91.9
2024-10-13T08:20:20Z,91.9
2024-10-13T08:21:20Z,91.9
2024-10-13T08:22:20Z,91.8
2024-10-13T08:23:20Z,91.7
2024-10-13T08:24:20Z,91.6
2024-10-13T08:25:20Z,91.7
2024-10-13T08:26:20Z,91.6
2024-10-13T08:27:20Z,91.7
2024-10-13T08:28:20Z,91.7
2024-10-13T08:29:20Z,91.6
2024-10-13T08:30:20Z,91.4
2024-10-13T08:31:20Z,91.4
2024-10-13T08:32:20Z,91.3
2024-10-13T08:33:20Z,91.4
2024-10-13T08:34:20Z,91.6
2024-10-13T08:35:20Z,50.0
2024-10-13T08:36:20Z,50.0
2024-10-13T08:37:20Z,94.1
2024-10-13T08:38:20Z,94.9
2024-10-13T08:39:20Z,95.6
2024-10-13T08:40:20Z,96.0
2024-10-13T08:41:20Z,96.2
2024-10-13T08:42:20Z,96.3
2024-10-13T08:43:20Z,96.4
2024-10-13T08:44:20Z,96.3
2024-10-13T08:45:20Z,96.5
2024-10-13T08:46:20Z,50.0
2024-10-13T08:47:20Z,95.6
2024-10-13T08:48:20Z,93.5
2024-10-13T08:49:20Z,93.2
2024-10-13T08:50:20Z,93.3
2024-10-13T08:51:20Z,93.1
2024-10-13T08:52:20Z,93.1
2024-10-13T08:53:20Z,93.3
2024-10-13T08:54:20Z,93.5
2024-10-13T08:55:20Z,92.5
2024-10-13T08:56:20Z,50.0
2024-10-13T08:57:20Z,92.9
2024-10-13T08:58:20Z,93.2
2024-10-13T08:59:20Z,93.4
2024-10-13T09:00:20Z,93.4
2024-10-13T09:01:20Z,93.6
2024-10-13T09:02:20Z,93.9
2024-10-13T09:03:20Z,94.1
2024-10-13T09:04:20Z,94.1
2024-10-13T09:05:20Z,94.0
2024-10-13T09:06:20Z,94.1
2024-10-13T09:07:20Z,94.1
2024-10-13T09:08:20Z,94.2
2024-10-13T09:09:20Z,94.2
2024-10-13T09:10:20Z,94.1
2024-10-13T09:11:20Z,94.1
2024-10-13T09:12:20Z,94.2
2024-10-13T09:13:20Z,94.2
2024-10-13T09:14:20Z,94.1
2024-10-13T09:15:20Z,94.3
2024-10-13T09:16:20Z,94.3
2024-10-13T09:17:20Z,94.3
2024-10-13T09:18:20Z,94.3
2024-10-13T09:19:20Z,94.3
2024-10-13T09:20:20Z,93.9
2024-10-13T09:21:20Z,93.6
2024-10-13T09:22:20Z,93.4
2024-10-13T09:23:20Z,93.3
2024-10-13T09:24:20Z,93.1
2024-10-13T09:25:20Z,93.0
2024-10-13T09:26:20Z,93.2
2024-10-13T09:27:20Z,93.0
2024-10-13T09:28:20Z,92.9
2024-10-13T09:29:20Z,92.8
2024-10-13T09:30:20Z,92.8
2024-10-13T09:31:20Z,92.8
2024-10-13T09:32:20Z,92.9
2024-10-13T09:33:20Z,92.9
2024-10-13T09:34:20Z,50.0
2024-10-13T09:35:20Z,50.0
2024-10-13T09:36:20Z,93.3
2024-10-13T09:37:20Z,93.7
2024-10-13T09:38:20Z,94.2
2024-10-13T09:39:20Z,94.6
2024-10-13T09:40:20Z,94.9
2024-10-13T09:41:20Z,50.0
2024-10-13T09:42:20Z,94.4
2024-10-13T09:43:20Z,93.8
2024-10-13T09:44:20Z,93.4
2024-10-13T09:45:20Z,93.4
2024-10-13T09:46:20Z,50.0
2024-10-13T09:47:18Z,94.1
2024-10-13T09:48:18Z,95.1
2024-10-13T09:49:18Z,95.5
2024-10-13T09:50:18Z,95.1
2024-10-13T09:51:18Z,95.7
2024-10-13T09:52:18Z,96.1
2024-10-13T09:53:18Z,95.9
2024-10-13T09:54:18Z,95.5
2024-10-13T09:55:18Z,95.9
2024-10-13T09:56:18Z,95.7
2024-10-13T09:57:18Z,95.1
2024-10-13T09:58:18Z,50.0
2024-10-13T09:59:18Z,94.6
2024-10-13T10:00:18Z,93.0
2024-10-13T10:01:18Z,92.2
2024-10-13T10:02:18Z,91.0
2024-10-13T10:03:18Z,90.3
2024-10-13T10:04:18Z,90.2
2024-10-13T10:05:18Z,90.6
2024-10-13T10:06:18Z,91.0
2024-10-13T10:07:18Z,91.8
2024-10-13T10:08:18Z,91.8
2024-10-13T10:09:18Z,90.5
2024-10-13T10:10:18Z,91.2
2024-10-13T10:11:18Z,91.5
2024-10-13T10:12:18Z,50.0
2024-10-13T10:13:18Z,92.1
2024-10-13T10:14:18Z,93.4
2024-10-13T10:15:18Z,94.2
2024-10-13T10:16:18Z,94.4
2024-10-13T10:17:18Z,94.8
2024-10-13T10:18:18Z,94.8
2024-10-13T10:19:18Z,95.0
2024-10-13T10:20:18Z,95.2
2024-10-13T10:21:18Z,50.0
2024-10-13T10:22:18Z,95.1
2024-10-13T10:23:18Z,95.4
2024-10-13T10:24:18Z,95.8
2024-10-13T10:25:18Z,95.6
2024-10-13T10:26:18Z,95.4
2024-10-13T10:27:18Z,50.0
2024-10-13T10:28:18Z,95.6
2024-10-13T10:29:18Z,95.5
2024-10-13T10:30:18Z,50.0
2024-10-13T10:31:18Z,50.0
2024-10-13T10:32:18Z,50.0
2024-10-13T10:33:18Z,50.0
2024-10-13T10:34:18Z,94.9
2024-10-13T10:35:18Z,93.9
2024-10-13T10:36:18Z,93.4
2024-10-13T10:37:18Z,93.1
2024-10-13T10:38:18Z,92.8
2024-10-13T10:39:18Z,92.5
2024-10-13T10:40:18Z,92.4
2024-10-13T10:41:18Z,92.4
2024-10-13T10:42:18Z,92.4
2024-10-13T10:43:18Z,50.0
2024-10-13T10:44:18Z,92.6
2024-10-13T10:45:18Z,92.9
2024-10-13T10:46:18Z,92.9
2024-10-13T10:47:18Z,92.9
2024-10-13T10:48:18Z,92.9
2024-10-13T10:49:18Z,92.8
2024-10-13T10:50:18Z,92.9
2024-10-13T10:51:18Z,93.0
2024-10-13T10:52:18Z,93.1
2024-10-13T10:53:18Z,93.1
2024-10-13T10:54:18Z,93.1
2024-10-13T10:55:18Z,93.1
2024-10-13T10:56:18Z,93.0
2024-10-13T10:57:18Z,50.0
2024-10-13T10:58:18Z,93.1
2024-10-13T10:59:18Z,50.0
2024-10-13T11:00:18Z,50.0
2024-10-13T11:01:18Z,93.3
2024-10-13T11:02:18Z,93.7
2024-10-13T11:03:18Z,93.9
2024-10-13T11:04:18Z,94.2
2024-10-13T11:05:18Z,94.3
2024-10-13T11:06:18Z,94.4
2024-10-13T11:07:18Z,94.5
2024-10-13T11:08:18Z,94.4
2024-10-13T11:09:18Z,94.4
2024-10-13T11:10:18Z,92.5
2024-10-13T11:11:18Z,92.2
2024-10-13T11:12:18Z,93.0
2024-10-13T11:13:18Z,93.3
2024-10-13T11:14:18Z,93.6
2024-10-13T11:15:18Z,94.0
2024-10-13T11:16:18Z,94.2
2024-10-13T11:17:18Z,94.2
2024-10-13T11:18:18Z,94.1
2024-10-13T11:19:18Z,94.2
2024-10-13T11:20:18Z,94.1
2024-10-13T11:21:18Z,94.1
2024-10-13T11:22:18Z,94.0
2024-10-13T11:23:18Z,94.0
2024-10-13T11:24:18Z,93.9
2024-10-13T11:25:18Z,93.9
2024-10-13T11:26:18Z,50.0
2024-10-13T11:27:18Z,93.9
2024-10-13T11:28:18Z,94.1
2024-10-13T11:29:18Z,94.0
2024-10-13T11:30:18Z,50.0
2024-10-13T11:31:18Z,50.0
2024-10-13T11:32:18Z,93.6
2024-10-13T11:33:18Z,92.8
2024-10-13T11:34:18Z,92.1
2024-10-13T11:35:18Z,91.4
2024-10-13T11:36:18Z,90.4
2024-10-13T11:37:18Z,90.3
2024-10-13T11:38:18Z,91.7
2024-10-13T11:39:18Z,90.9
2024-10-13T11:40:18Z,91.0
2024-10-13T11:41:18Z,50.0
2024-10-13T11:42:18Z,90.1
2024-10-13T11:43:18Z,91.0
2024-10-13T11:44:18Z,91.5
2024-10-13T11:45:18Z,91.9
2024-10-13T11:46:18Z,50.0
2024-10-13T11:47:18Z,92.5
2024-10-13T11:48:18Z,50.0
2024-10-13T11:49:18Z,94.1
2024-10-13T11:50:18Z,94.3
2024-10-13T11:51:18Z,94.4
2024-10-13T11:52:18Z,94.1
2024-10-13T11:53:18Z,94.0
2024-10-13T11:54:18Z,94.0
2024-10-13T11:55:18Z,94.1
2024-10-13T11:56:18Z,94.3
2024-10-13T11:57:18Z,94.0
2024-10-13T11:58:18Z,94.1
2024-10-13T11:59:18Z,94.3
2024-10-13T12:00:18Z,94.3
2024-10-13T12:01:18Z,94.5
2024-10-13T12:02:18Z,94.4
2024-10-13T12:03:18Z,94.4
2024-10-13T12:04:18Z,94.2
2024-10-13T12:05:18Z,93.9
2024-10-13T12:06:18Z,93.9
2024-10-13T12:07:18Z,93.9
2024-10-13T12:08:18Z,94.0
2024-10-13T12:09:18Z,94.1
2024-10-13T12:10:18Z,50.0
2024-10-13T12:11:18Z,93.7
2024-10-13T12:12:18Z,93.3
2024-10-13T12:13:18Z,92.6
2024-10-13T12:14:18Z,50.0
2024-10-13T12:15:18Z,92.9
2024-10-13T12:16:18Z,93.0
2024-10-13T12:17:18Z,93.0
2024-10-13T12:18:18Z,93.1
2024-10-13T12:19:18Z,93.2
2024-10-13T12:20:18Z,93.2
2024-10-13T12:21:18Z,93.3
2024-10-13T12:22:18Z,93.3
2024-10-13T12:23:18Z,93.3
2024-10-13T12:24:18Z,50.0
2024-10-13T12:25:18Z,93.4
2024-10-13T12:26:18Z,93.6
2024-10-13T12:27:18Z,94.0
2024-10-13T12:28:18Z,94.4
2024-10-13T12:29:18Z,94.7
2024-10-13T12:30:18Z,94.8
2024-10-13T12:31:18Z,50.0
2024-10-13T12:32:18Z,94.1
2024-10-13T12:33:18Z,93.5
2024-10-13T12:34:18Z,93.3
2024-10-13T12:35:18Z,93.2
2024-10-13T12:36:18Z,93.2
2024-10-13T12:37:18Z,50.0
2024-10-13T12:38:18Z,93.1
2024-10-13T12:39:18Z,92.9
2024-10-13T12:40:18Z,92.7
2024-10-13T12:41:18Z,92.5
2024-10-13T12:42:18Z,92.6
2024-10-13T12:43:18Z,92.7
2024-10-13T12:44:18Z,92.6
2024-10-13T12:45:18Z,92.5
2024-10-13T12:46:18Z,92.7
2024-10-13T12:47:18Z,92.8
2024-10-13T12:48:18Z,50.0
2024-10-13T12:49:18Z,93.1
2024-10-13T12:50:18Z,50.0
2024-10-13T12:51:18Z,92.6
2024-10-13T12:52:18Z,50.0
2024-10-13T12:53:18Z,50.0
2024-10-13T12:54:18Z,92.2
2024-10-13T12:55:18Z,50.0
2024-10-13T12:56:18Z,50.0
2024-10-13T12:57:18Z,50.0
2024-10-13T12:58:18Z,90.4
2024-10-13T12:59:18Z,88.4
2024-10-13T13:00:18Z,85.7
2024-10-13T13:01:18Z,50.0
2024-10-13T13:02:18Z,91.0
2024-10-13T13:03:18Z,50.0
2024-10-13T13:04:18Z,50.0
2024-10-13T13:05:18Z,50.0
2024-10-13T13:06:18Z,50.0
2024-10-13T13:07:18Z,91.1
2024-10-13T13:08:18Z,50.0
