timestamp,value
2025-07-27T00:10:10Z,50.0
2025-07-27T00:11:10Z,50.0
2025-07-27T00:12:10Z,80.0
2025-07-27T00:13:10Z,50.0
2025-07-27T00:14:10Z,80.5
2025-07-27T00:15:10Z,50.0
2025-07-27T00:16:10Z,50.0
2025-07-27T00:17:10Z,50.0
2025-07-27T00:18:10Z,50.0
2025-07-27T00:19:10Z,50.0
2025-07-27T00:20:10Z,50.0
2025-07-27T00:21:10Z,50.0
2025-07-27T07:44:21Z,88.9
2025-07-27T07:45:21Z,91.1
2025-07-27T07:46:21Z,93.3
2025-07-27T07:47:21Z,93.7
2025-07-27T07:48:21Z,95.0
2025-07-27T07:50:21Z,50.0
2025-07-27T07:51:21Z,98.4
2025-07-27T07:52:21Z,98.1
2025-07-27T07:53:21Z,50.0
2025-07-27T07:54:21Z,50.0
2025-07-27T08:05:51Z,91.7
2025-07-27T08:06:51Z,91.8
2025-07-27T08:07:51Z,91.9
2025-07-27T08:08:51Z,90.1
2025-07-27T08:09:51Z,91.6
2025-07-27T08:10:51Z,93.3
2025-07-27T08:11:51Z,94.0
2025-07-27T08:12:51Z,94.6
2025-07-27T08:13:51Z,94.9
2025-07-27T08:14:51Z,95.0
2025-07-27T08:15:51Z,95.9
2025-07-27T08:16:51Z,96.0
2025-07-27T08:17:51Z,95.8
2025-07-27T08:18:51Z,95.3
2025-07-27T08:19:51Z,94.9
2025-07-27T08:20:51Z,95.6
2025-07-27T08:21:51Z,95.9
2025-07-27T08:22:51Z,95.4
2025-07-27T08:23:51Z,95.3
2025-07-27T08:24:51Z,95.5
2025-07-27T08:25:51Z,96.1
2025-07-27T08:26:51Z,96.6
2025-07-27T08:27:51Z,50.0
2025-07-27T08:28:51Z,96.3
2025-07-27T08:29:51Z,50.0
2025-07-27T08:30:51Z,50.0
2025-07-27T08:31:51Z,95.7
2025-07-27T08:32:51Z,50.0
2025-07-27T08:33:51Z,95.3
2025-07-27T08:34:51Z,50.0
2025-07-27T08:35:51Z,95.2
2025-07-27T08:36:51Z,95.0
2025-07-27T08:37:51Z,94.5
2025-07-27T08:38:51Z,94.3
2025-07-27T08:39:51Z,93.9
2025-07-27T08:40:51Z,94.5
2025-07-27T08:41:51Z,95.1
2025-07-27T08:42:51Z,95.2
2025-07-27T08:43:51Z,95.3
2025-07-27T08:44:51Z,50.0
2025-07-27T08:45:51Z,95.0
2025-07-27T08:46:51Z,95.6
2025-07-27T08:47:51Z,95.5
2025-07-27T08:48:51Z,95.2
2025-07-27T08:49:51Z,94.8
2025-07-27T08:50:51Z,94.0
2025-07-27T08:51:51Z,92.9
2025-07-27T08:52:51Z,92.8
2025-07-27T08:53:51Z,93.3
2025-07-27T08:54:51Z,93.7
2025-07-27T08:55:51Z,50.0
2025-07-27T08:56:51Z,93.6
2025-07-27T08:57:51Z,50.0
2025-07-27T08:58:51Z,92.9
2025-07-27T08:59:51Z,50.0
2025-07-27T09:00:51Z,50.0
2025-07-27T09:01:51Z,50.0
2025-07-27T09:02:51Z,50.0
2025-07-27T09:03:51Z,50.0
2025-07-27T09:04:51Z,50.0
2025-07-27T09:05:51Z,50.0
2025-07-27T09:06:51Z,50.0
2025-07-27T09:07:51Z,50.0
2025-07-27T09:08:51Z,50.0
2025-07-27T16:58:50Z,96.4
2025-07-27T16:59:50Z,95.8
2025-07-27T17:00:50Z,95.8
2025-07-27T17:01:50Z,95.0
2025-07-27T17:02:50Z,94.7
2025-07-27T17:03:50Z,94.5
2025-07-27T17:04:50Z,94.2
2025-07-27T17:05:50Z,94.3
2025-07-27T17:06:50Z,94.2
2025-07-27T17:07:50Z,94.4
2025-07-27T17:08:50Z,50.0
2025-07-27T17:09:50Z,94.1
2025-07-27T17:10:50Z,92.9
